# Job 3: E75h4n24
# GPU: 3
# Command: python train.py --level E75h4n24 --dim 2048 --depth 20 --n_state 24 --expansion 1.0 --data data/pile.txt --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10.0 --output benchmark_results/e75_100m_20260119_175828/E75h4n24
# Started: 2026-01-19T17:58:36.705839
============================================================

Using device: cuda
Output directory: benchmark_results/e75_100m_20260119_175828/E75h4n24/levelE75h4n24_100m_20260119_175842
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E75h4n24, 104,116,096 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.8318 | lr 2.70e-05 | grad 84.00 | tok/s 22463
step     20 | loss 5.3256 | lr 5.70e-05 | grad 58.50 | tok/s 74321
step     30 | loss 5.2208 | lr 8.70e-05 | grad 18.62 | tok/s 78506
step     40 | loss 4.4559 | lr 1.17e-04 | grad 8.75 | tok/s 78202
step     50 | loss 3.7585 | lr 1.47e-04 | grad 8.81 | tok/s 78113
step     60 | loss 3.5523 | lr 1.77e-04 | grad 8.94 | tok/s 76203
step     70 | loss 3.0329 | lr 2.07e-04 | grad 2.83 | tok/s 73739
step     80 | loss 3.4137 | lr 2.37e-04 | grad 4.84 | tok/s 76633
step     90 | loss 3.1331 | lr 2.67e-04 | grad 5.16 | tok/s 73884
step    100 | loss 2.7904 | lr 2.97e-04 | grad 2.77 | tok/s 74516
step    110 | loss 2.8108 | lr 6.94e-06 | grad 3.17 | tok/s 67087
step    120 | loss 3.1370 | lr 2.69e-05 | grad 3.83 | tok/s 68162
step    130 | loss 2.8587 | lr 5.89e-05 | grad 1.68 | tok/s 69676
step    140 | loss 2.5958 | lr 9.99e-05 | grad 1.51 | tok/s 69800
step    150 | loss 2.4723 | lr 1.46e-04 | grad 2.98 | tok/s 66623
step    160 | loss 2.3366 | lr 1.92e-04 | grad 2.25 | tok/s 67060
step    170 | loss 2.5370 | lr 2.35e-04 | grad 6.31 | tok/s 69196
step    180 | loss 2.5759 | lr 2.69e-04 | grad 1.91 | tok/s 69455
step    190 | loss 2.3242 | lr 2.91e-04 | grad 1.74 | tok/s 70575
step    200 | loss 1.9470 | lr 3.00e-04 | grad 1.81 | tok/s 71927
step    210 | loss 2.5161 | lr 2.94e-04 | grad 2.64 | tok/s 68935
step    220 | loss 2.3808 | lr 2.74e-04 | grad 1.45 | tok/s 70976
step    230 | loss 2.2308 | lr 2.42e-04 | grad 1.91 | tok/s 68635
step    240 | loss 2.2400 | lr 2.01e-04 | grad 2.44 | tok/s 69903
step    250 | loss 2.1986 | lr 1.55e-04 | grad 1.74 | tok/s 68781
step    260 | loss 2.2072 | lr 1.09e-04 | grad 1.17 | tok/s 66061
step    270 | loss 2.0725 | lr 6.65e-05 | grad 1.38 | tok/s 68340
