# Job 6: E75h8n24
# GPU: 6
# Command: python train.py --level E75h8n24 --dim 1792 --depth 20 --n_state 24 --expansion 1.0 --data data/pile.txt --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10.0 --output benchmark_results/e75_100m_20260119_175828/E75h8n24
# Started: 2026-01-19T17:58:36.706511
============================================================

Using device: cuda
Output directory: benchmark_results/e75_100m_20260119_175828/E75h8n24/levelE75h8n24_100m_20260119_175842
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E75h8n24, 99,131,904 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.6662 | lr 2.70e-05 | grad 143.00 | tok/s 22976
step     20 | loss 5.4893 | lr 5.70e-05 | grad 71.00 | tok/s 75541
step     30 | loss 5.2241 | lr 8.70e-05 | grad 22.75 | tok/s 79437
step     40 | loss 4.4954 | lr 1.17e-04 | grad 8.88 | tok/s 79689
step     50 | loss 3.7000 | lr 1.47e-04 | grad 5.88 | tok/s 79295
step     60 | loss 3.5428 | lr 1.77e-04 | grad 8.69 | tok/s 77592
step     70 | loss 2.9906 | lr 2.07e-04 | grad 4.75 | tok/s 74929
step     80 | loss 3.2389 | lr 2.37e-04 | grad 5.88 | tok/s 77565
step     90 | loss 3.1171 | lr 2.67e-04 | grad 5.31 | tok/s 74810
step    100 | loss 2.7743 | lr 2.97e-04 | grad 3.72 | tok/s 75321
step    110 | loss 2.8109 | lr 6.94e-06 | grad 3.59 | tok/s 67876
step    120 | loss 3.1695 | lr 2.69e-05 | grad 2.64 | tok/s 68366
step    130 | loss 2.8361 | lr 5.89e-05 | grad 1.87 | tok/s 69921
step    140 | loss 2.5842 | lr 9.99e-05 | grad 1.90 | tok/s 69892
step    150 | loss 2.4668 | lr 1.46e-04 | grad 2.75 | tok/s 66747
step    160 | loss 2.3377 | lr 1.92e-04 | grad 2.25 | tok/s 67218
step    170 | loss 2.5467 | lr 2.35e-04 | grad 18.12 | tok/s 69413
step    180 | loss 2.5651 | lr 2.69e-04 | grad 2.16 | tok/s 69733
step    190 | loss 2.2892 | lr 2.91e-04 | grad 2.19 | tok/s 70570
step    200 | loss 1.9485 | lr 3.00e-04 | grad 1.48 | tok/s 72050
step    210 | loss 2.4933 | lr 2.94e-04 | grad 2.38 | tok/s 69123
step    220 | loss 2.3955 | lr 2.74e-04 | grad 2.14 | tok/s 70978
step    230 | loss 2.2322 | lr 2.42e-04 | grad 2.27 | tok/s 68364
step    240 | loss 2.2373 | lr 2.01e-04 | grad 3.05 | tok/s 69958
step    250 | loss 2.1690 | lr 1.55e-04 | grad 1.61 | tok/s 68781
step    260 | loss 2.1873 | lr 1.09e-04 | grad 1.02 | tok/s 65957
step    270 | loss 2.0605 | lr 6.65e-05 | grad 1.61 | tok/s 68299
step    280 | loss 1.9602 | lr 3.24e-05 | grad 2.09 | tok/s 68299
step    290 | loss 1.9458 | lr 9.84e-06 | grad 1.05 | tok/s 71532
step    300 | loss 1.9218 | lr 1.07e-06 | grad 1.04 | tok/s 71723
step    310 | loss 1.9197 | lr 6.94e-06 | grad 0.88 | tok/s 71732
step    320 | loss 2.0162 | lr 2.69e-05 | grad 2.12 | tok/s 69329
step    330 | loss 2.0528 | lr 5.89e-05 | grad 0.92 | tok/s 67177
step    340 | loss 2.0664 | lr 9.99e-05 | grad 2.28 | tok/s 68694
step    350 | loss 2.0827 | lr 1.46e-04 | grad 1.24 | tok/s 66588
step    360 | loss 2.0434 | lr 1.92e-04 | grad 2.84 | tok/s 67416
step    370 | loss 1.8964 | lr 2.35e-04 | grad 1.57 | tok/s 68804
step    380 | loss 2.4477 | lr 2.69e-04 | grad 1.59 | tok/s 70286
step    390 | loss 2.0633 | lr 2.91e-04 | grad 1.86 | tok/s 67791
step    400 | loss 2.1536 | lr 3.00e-04 | grad 3.33 | tok/s 69496
step    410 | loss 1.9283 | lr 2.94e-04 | grad 2.45 | tok/s 67442
step    420 | loss 2.0551 | lr 2.74e-04 | grad 1.45 | tok/s 66878
step    430 | loss 2.1778 | lr 2.42e-04 | grad 1.89 | tok/s 66685
step    440 | loss 2.2192 | lr 2.01e-04 | grad 1.38 | tok/s 69204
step    450 | loss 1.9567 | lr 1.55e-04 | grad 1.12 | tok/s 67272
step    460 | loss 1.9314 | lr 1.09e-04 | grad 0.96 | tok/s 67600
step    470 | loss 1.9060 | lr 6.65e-05 | grad 1.20 | tok/s 68400
step    480 | loss 1.8007 | lr 3.24e-05 | grad 0.75 | tok/s 65863
step    490 | loss 1.7529 | lr 9.84e-06 | grad 0.68 | tok/s 67109
step    500 | loss 2.7031 | lr 1.07e-06 | grad 1.22 | tok/s 69039
step    510 | loss 1.8134 | lr 6.94e-06 | grad 0.81 | tok/s 67720
step    520 | loss 1.8848 | lr 2.69e-05 | grad 0.66 | tok/s 69781
step    530 | loss 2.3268 | lr 5.89e-05 | grad 0.73 | tok/s 68136
step    540 | loss 1.8020 | lr 9.99e-05 | grad 1.45 | tok/s 68311
step    550 | loss 1.6667 | lr 1.46e-04 | grad 0.86 | tok/s 69891
step    560 | loss 1.5190 | lr 1.92e-04 | grad 0.92 | tok/s 70802
step    570 | loss 1.8362 | lr 2.35e-04 | grad 2.34 | tok/s 69136
step    580 | loss 2.1854 | lr 2.69e-04 | grad 1.46 | tok/s 68246
step    590 | loss 2.4821 | lr 2.91e-04 | grad 2.28 | tok/s 66885
step    600 | loss 1.9822 | lr 3.00e-04 | grad 1.59 | tok/s 67074
step    610 | loss 2.0039 | lr 2.94e-04 | grad 1.62 | tok/s 70190
step    620 | loss 1.9007 | lr 2.74e-04 | grad 1.08 | tok/s 66561
step    630 | loss 1.8047 | lr 2.42e-04 | grad 1.30 | tok/s 68648
step    640 | loss 2.2278 | lr 2.01e-04 | grad 1.12 | tok/s 68706
step    650 | loss 1.8224 | lr 1.55e-04 | grad 1.27 | tok/s 66775
step    660 | loss 2.1249 | lr 1.09e-04 | grad 5.25 | tok/s 66348
step    670 | loss 1.9503 | lr 6.65e-05 | grad 2.31 | tok/s 68819
step    680 | loss 1.9238 | lr 3.24e-05 | grad 1.26 | tok/s 66507
step    690 | loss 1.8946 | lr 9.84e-06 | grad 1.65 | tok/s 67015
step    700 | loss 1.9880 | lr 1.07e-06 | grad 1.30 | tok/s 67210
step    710 | loss 1.9263 | lr 6.94e-06 | grad 1.24 | tok/s 67713
step    720 | loss 2.0322 | lr 2.68e-05 | grad 1.77 | tok/s 67515
step    730 | loss 1.9755 | lr 5.89e-05 | grad 1.34 | tok/s 68006
step    740 | loss 1.9178 | lr 9.99e-05 | grad 2.38 | tok/s 67389
step    750 | loss 1.7138 | lr 1.46e-04 | grad 1.66 | tok/s 66822
step    760 | loss 2.1692 | lr 1.92e-04 | grad 0.90 | tok/s 67306
step    770 | loss 1.7791 | lr 2.35e-04 | grad 1.35 | tok/s 67073
step    780 | loss 1.8323 | lr 2.69e-04 | grad 1.19 | tok/s 67802
step    790 | loss 1.7698 | lr 2.91e-04 | grad 0.87 | tok/s 68473
step    800 | loss 1.7505 | lr 3.00e-04 | grad 1.18 | tok/s 68449
step    810 | loss 1.8618 | lr 2.94e-04 | grad 2.05 | tok/s 67913
step    820 | loss 2.5778 | lr 2.74e-04 | grad 1.91 | tok/s 69483
step    830 | loss 2.0123 | lr 2.42e-04 | grad 0.86 | tok/s 70173
step    840 | loss 1.6971 | lr 2.01e-04 | grad 0.71 | tok/s 70152
step    850 | loss 2.2811 | lr 1.55e-04 | grad 1.73 | tok/s 67068
step    860 | loss 1.9539 | lr 1.09e-04 | grad 1.27 | tok/s 65973
step    870 | loss 1.8476 | lr 6.65e-05 | grad 0.97 | tok/s 67928
step    880 | loss 1.9143 | lr 3.24e-05 | grad 1.39 | tok/s 67644
step    890 | loss 1.7925 | lr 9.84e-06 | grad 0.94 | tok/s 67598
step    900 | loss 2.3267 | lr 1.07e-06 | grad 1.16 | tok/s 65820
step    910 | loss 1.8670 | lr 6.94e-06 | grad 0.80 | tok/s 67098
step    920 | loss 1.8239 | lr 2.68e-05 | grad 0.82 | tok/s 66774
step    930 | loss 1.9616 | lr 5.89e-05 | grad 1.59 | tok/s 66709
step    940 | loss 1.8443 | lr 9.99e-05 | grad 1.85 | tok/s 66021
step    950 | loss 1.9154 | lr 1.46e-04 | grad 1.45 | tok/s 67474
step    960 | loss 1.6193 | lr 1.92e-04 | grad 0.78 | tok/s 70828
step    970 | loss 1.4259 | lr 2.35e-04 | grad 0.64 | tok/s 70689
step    980 | loss 1.6245 | lr 2.69e-04 | grad 2.28 | tok/s 68747
step    990 | loss 1.9878 | lr 2.91e-04 | grad 1.01 | tok/s 66968
step   1000 | loss 1.8260 | lr 3.00e-04 | grad 0.78 | tok/s 65370
  >>> saved checkpoint: checkpoint_step_001000_loss_1.8260.pt
step   1010 | loss 2.1207 | lr 2.94e-04 | grad 4.72 | tok/s 52579
step   1020 | loss 1.7417 | lr 2.74e-04 | grad 1.04 | tok/s 67246
step   1030 | loss 2.0319 | lr 2.42e-04 | grad 1.07 | tok/s 66236
step   1040 | loss 1.7139 | lr 2.01e-04 | grad 1.49 | tok/s 67357
step   1050 | loss 1.7427 | lr 1.55e-04 | grad 0.87 | tok/s 67799
step   1060 | loss 1.9475 | lr 1.09e-04 | grad 1.62 | tok/s 67885
step   1070 | loss 2.0326 | lr 6.65e-05 | grad 0.91 | tok/s 68081
step   1080 | loss 2.3869 | lr 3.24e-05 | grad 1.12 | tok/s 67145
step   1090 | loss 2.0822 | lr 9.84e-06 | grad 1.00 | tok/s 67555
step   1100 | loss 1.7615 | lr 1.07e-06 | grad 0.96 | tok/s 67258
