# Job 2: E88_h32n16
# GPU: 2
# Command: python train.py --level E88f_h32n16 --dim 1536 --depth 20 --data data/pile.txt --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10.0 --output benchmark_results/e88_nstate_20260122_150556/E88_h32n16
# Started: 2026-01-22T15:06:04.906244
============================================================

Using device: cuda
Output directory: benchmark_results/e88_nstate_20260122_150556/E88_h32n16/levelE88f_h32n16_100m_20260122_150610
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E88f_h32n16, 64,324,672 parameters
Using schedule-free AdamW (lr=0.0003)

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 3.8763 | lr 3.00e-04 | grad 6.34 | tok/s 24011
step     20 | loss 3.3054 | lr 3.00e-04 | grad 14.06 | tok/s 77541
step     30 | loss 4.7170 | lr 3.00e-04 | grad 9.00 | tok/s 81635
step     40 | loss 3.5418 | lr 3.00e-04 | grad 3.69 | tok/s 81758
step     50 | loss 2.7704 | lr 3.00e-04 | grad 2.52 | tok/s 81719
step     60 | loss 2.9227 | lr 3.00e-04 | grad 3.03 | tok/s 79008
step     70 | loss 2.5999 | lr 3.00e-04 | grad 2.25 | tok/s 76648
step     80 | loss 2.6933 | lr 3.00e-04 | grad 2.50 | tok/s 78879
step     90 | loss 2.6890 | lr 3.00e-04 | grad 8.62 | tok/s 76804
step    100 | loss 2.4016 | lr 3.00e-04 | grad 2.05 | tok/s 76598
step    110 | loss 2.3552 | lr 3.00e-04 | grad 2.25 | tok/s 73688
step    120 | loss 2.3599 | lr 3.00e-04 | grad 1.63 | tok/s 71847
step    130 | loss 2.3915 | lr 3.00e-04 | grad 1.66 | tok/s 74201
step    140 | loss 2.1921 | lr 3.00e-04 | grad 1.79 | tok/s 74430
step    150 | loss 2.0956 | lr 3.00e-04 | grad 2.75 | tok/s 70772
step    160 | loss 2.0196 | lr 3.00e-04 | grad 2.22 | tok/s 71269
step    170 | loss 2.2013 | lr 3.00e-04 | grad 9.00 | tok/s 73664
step    180 | loss 2.2039 | lr 3.00e-04 | grad 1.44 | tok/s 73473
step    190 | loss 1.9298 | lr 3.00e-04 | grad 2.16 | tok/s 77197
step    200 | loss 1.6765 | lr 3.00e-04 | grad 1.73 | tok/s 77533
step    210 | loss 2.1078 | lr 3.00e-04 | grad 2.81 | tok/s 74642
step    220 | loss 2.0381 | lr 3.00e-04 | grad 1.80 | tok/s 77411
step    230 | loss 1.9319 | lr 3.00e-04 | grad 3.30 | tok/s 75117
step    240 | loss 1.9550 | lr 3.00e-04 | grad 2.86 | tok/s 76570
step    250 | loss 1.9237 | lr 3.00e-04 | grad 2.20 | tok/s 75682
step    260 | loss 1.9828 | lr 3.00e-04 | grad 1.63 | tok/s 71901
step    270 | loss 1.8709 | lr 3.00e-04 | grad 1.95 | tok/s 74426
step    280 | loss 1.7755 | lr 3.00e-04 | grad 3.05 | tok/s 74397
step    290 | loss 1.6819 | lr 3.00e-04 | grad 1.91 | tok/s 78778
