# Job 3: E75h4n24
# GPU: 3
# Command: python train.py --level E75h4n24 --dim 1408 --depth 20 --n_state 24 --expansion 2.0 --data data/pile.txt --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/e75_exp2_20260119/E75h4n24
# Started: 2026-01-19T18:58:55.101500
============================================================

Using device: cuda
Output directory: benchmark_results/e75_exp2_20260119/E75h4n24/levelE75h4n24_100m_20260119_185900
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E75h4n24, 104,020,736 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.6422 | lr 2.70e-05 | grad 240.00 | tok/s 22758
step     20 | loss 5.4296 | lr 5.70e-05 | grad 75.00 | tok/s 73412
step     30 | loss 5.2361 | lr 8.70e-05 | grad 18.62 | tok/s 77202
step     40 | loss 4.6313 | lr 1.17e-04 | grad 9.38 | tok/s 77510
step     50 | loss 4.0344 | lr 1.47e-04 | grad 5.66 | tok/s 77376
step     60 | loss 3.7260 | lr 1.77e-04 | grad 6.56 | tok/s 75677
step     70 | loss 3.0455 | lr 2.07e-04 | grad 2.75 | tok/s 72990
step     80 | loss 3.3446 | lr 2.37e-04 | grad 3.42 | tok/s 75732
step     90 | loss 3.1284 | lr 2.67e-04 | grad 5.22 | tok/s 73171
step    100 | loss 2.7890 | lr 2.97e-04 | grad 2.34 | tok/s 73830
step    110 | loss 2.8220 | lr 6.94e-06 | grad 2.97 | tok/s 66508
step    120 | loss 3.1619 | lr 2.69e-05 | grad 2.11 | tok/s 67709
step    130 | loss 2.8713 | lr 5.89e-05 | grad 1.84 | tok/s 68886
step    140 | loss 2.6124 | lr 9.99e-05 | grad 1.09 | tok/s 69109
step    150 | loss 2.4888 | lr 1.46e-04 | grad 2.45 | tok/s 65911
step    160 | loss 2.3570 | lr 1.92e-04 | grad 1.58 | tok/s 66548
step    170 | loss 2.5515 | lr 2.35e-04 | grad 10.38 | tok/s 68591
step    180 | loss 2.6002 | lr 2.69e-04 | grad 1.55 | tok/s 68386
step    190 | loss 2.3054 | lr 2.91e-04 | grad 1.77 | tok/s 69352
step    200 | loss 1.9949 | lr 3.00e-04 | grad 1.23 | tok/s 70778
step    210 | loss 2.5010 | lr 2.94e-04 | grad 2.22 | tok/s 68064
step    220 | loss 2.4352 | lr 2.74e-04 | grad 1.08 | tok/s 70155
step    230 | loss 2.2530 | lr 2.42e-04 | grad 1.59 | tok/s 67771
step    240 | loss 2.2732 | lr 2.01e-04 | grad 1.78 | tok/s 68678
step    250 | loss 2.2065 | lr 1.55e-04 | grad 1.27 | tok/s 67931
step    260 | loss 2.2289 | lr 1.09e-04 | grad 0.87 | tok/s 65174
step    270 | loss 2.0991 | lr 6.65e-05 | grad 1.24 | tok/s 67681
step    280 | loss 2.0008 | lr 3.24e-05 | grad 1.87 | tok/s 67498
step    290 | loss 2.0033 | lr 9.84e-06 | grad 0.90 | tok/s 70849
step    300 | loss 1.9711 | lr 1.07e-06 | grad 0.88 | tok/s 70856
step    310 | loss 1.9746 | lr 6.94e-06 | grad 0.79 | tok/s 70765
step    320 | loss 2.0701 | lr 2.69e-05 | grad 2.19 | tok/s 68483
step    330 | loss 2.0933 | lr 5.89e-05 | grad 0.75 | tok/s 66617
