# Job 2: E75h4n16
# GPU: 2
# Command: python train.py --level E75h4n16 --dim 1408 --depth 20 --n_state 16 --expansion 2.0 --data data/pile.txt --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/e75_exp2_20260119/E75h4n16
# Started: 2026-01-19T18:58:55.100819
============================================================

Using device: cuda
Output directory: benchmark_results/e75_exp2_20260119/E75h4n16/levelE75h4n16_100m_20260119_185901
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E75h4n16, 95,910,016 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.6848 | lr 2.70e-05 | grad 106.50 | tok/s 24125
step     20 | loss 5.1652 | lr 5.70e-05 | grad 50.00 | tok/s 82390
step     30 | loss 5.1478 | lr 8.70e-05 | grad 15.38 | tok/s 87361
step     40 | loss 4.6728 | lr 1.17e-04 | grad 15.06 | tok/s 87369
step     50 | loss 4.1811 | lr 1.47e-04 | grad 8.88 | tok/s 87220
step     60 | loss 3.9384 | lr 1.77e-04 | grad 6.41 | tok/s 85312
step     70 | loss 3.2129 | lr 2.07e-04 | grad 4.03 | tok/s 82556
step     80 | loss 3.4931 | lr 2.37e-04 | grad 3.88 | tok/s 85674
step     90 | loss 3.2155 | lr 2.67e-04 | grad 5.56 | tok/s 82637
step    100 | loss 2.8877 | lr 2.97e-04 | grad 2.27 | tok/s 83313
step    110 | loss 2.8346 | lr 6.94e-06 | grad 3.27 | tok/s 74183
step    120 | loss 3.1699 | lr 2.69e-05 | grad 2.55 | tok/s 75411
step    130 | loss 2.9412 | lr 5.89e-05 | grad 1.90 | tok/s 77206
step    140 | loss 2.6822 | lr 9.99e-05 | grad 1.21 | tok/s 77279
step    150 | loss 2.5759 | lr 1.46e-04 | grad 3.17 | tok/s 73896
step    160 | loss 2.4469 | lr 1.92e-04 | grad 1.65 | tok/s 74486
step    170 | loss 2.6447 | lr 2.35e-04 | grad 5.88 | tok/s 76820
step    180 | loss 2.6670 | lr 2.69e-04 | grad 1.67 | tok/s 76999
step    190 | loss 2.4330 | lr 2.91e-04 | grad 1.96 | tok/s 77991
step    200 | loss 2.1682 | lr 3.00e-04 | grad 1.19 | tok/s 79448
step    210 | loss 2.5631 | lr 2.94e-04 | grad 2.53 | tok/s 76179
step    220 | loss 2.5123 | lr 2.74e-04 | grad 1.20 | tok/s 78353
step    230 | loss 2.3191 | lr 2.42e-04 | grad 1.75 | tok/s 75871
step    240 | loss 2.3640 | lr 2.01e-04 | grad 1.95 | tok/s 77604
step    250 | loss 2.2958 | lr 1.55e-04 | grad 1.45 | tok/s 76236
step    260 | loss 2.2879 | lr 1.09e-04 | grad 0.95 | tok/s 73320
step    270 | loss 2.1793 | lr 6.65e-05 | grad 1.32 | tok/s 75521
step    280 | loss 2.0888 | lr 3.24e-05 | grad 1.87 | tok/s 75604
step    290 | loss 2.0839 | lr 9.84e-06 | grad 0.93 | tok/s 79909
step    300 | loss 2.0619 | lr 1.07e-06 | grad 0.87 | tok/s 79618
