# Job 6: E75h8n24
# GPU: 6
# Command: python train.py --level E75h8n24 --dim 1152 --depth 20 --n_state 24 --expansion 2.0 --data data/pile.txt --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/e75_exp2_20260119/E75h8n24
# Started: 2026-01-19T18:58:55.101600
============================================================

Using device: cuda
Output directory: benchmark_results/e75_exp2_20260119/E75h8n24/levelE75h8n24_100m_20260119_185901
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E75h8n24, 93,220,224 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.6204 | lr 2.70e-05 | grad 72.50 | tok/s 24170
step     20 | loss 5.2638 | lr 5.70e-05 | grad 45.75 | tok/s 75041
step     30 | loss 5.3030 | lr 8.70e-05 | grad 24.00 | tok/s 79235
step     40 | loss 4.7711 | lr 1.17e-04 | grad 8.81 | tok/s 79149
step     50 | loss 4.0923 | lr 1.47e-04 | grad 4.56 | tok/s 78882
step     60 | loss 3.6978 | lr 1.77e-04 | grad 13.00 | tok/s 76540
step     70 | loss 3.2158 | lr 2.07e-04 | grad 3.44 | tok/s 74416
step     80 | loss 3.3199 | lr 2.37e-04 | grad 4.22 | tok/s 77285
step     90 | loss 3.0641 | lr 2.67e-04 | grad 3.84 | tok/s 74626
step    100 | loss 2.7464 | lr 2.97e-04 | grad 1.89 | tok/s 75268
step    110 | loss 2.7085 | lr 6.94e-06 | grad 2.14 | tok/s 67976
step    120 | loss 2.9950 | lr 2.69e-05 | grad 1.63 | tok/s 67966
step    130 | loss 2.8009 | lr 5.89e-05 | grad 1.38 | tok/s 69676
step    140 | loss 2.5652 | lr 9.99e-05 | grad 1.40 | tok/s 69694
step    150 | loss 2.4435 | lr 1.46e-04 | grad 2.28 | tok/s 66165
step    160 | loss 2.3246 | lr 1.92e-04 | grad 1.80 | tok/s 66299
step    170 | loss 2.5031 | lr 2.35e-04 | grad 5.12 | tok/s 68385
step    180 | loss 2.5497 | lr 2.69e-04 | grad 2.03 | tok/s 68595
step    190 | loss 2.2633 | lr 2.91e-04 | grad 1.53 | tok/s 69938
step    200 | loss 1.9266 | lr 3.00e-04 | grad 1.36 | tok/s 71888
step    210 | loss 2.4437 | lr 2.94e-04 | grad 2.12 | tok/s 68779
step    220 | loss 2.3416 | lr 2.74e-04 | grad 1.00 | tok/s 70790
step    230 | loss 2.1870 | lr 2.42e-04 | grad 1.67 | tok/s 68321
step    240 | loss 2.1976 | lr 2.01e-04 | grad 1.69 | tok/s 69566
step    250 | loss 2.1464 | lr 1.55e-04 | grad 1.24 | tok/s 68432
step    260 | loss 2.1700 | lr 1.09e-04 | grad 0.76 | tok/s 65774
step    270 | loss 2.0391 | lr 6.65e-05 | grad 1.89 | tok/s 68244
step    280 | loss 1.9581 | lr 3.24e-05 | grad 1.63 | tok/s 68321
step    290 | loss 1.9295 | lr 9.84e-06 | grad 0.84 | tok/s 71846
step    300 | loss 1.8990 | lr 1.07e-06 | grad 0.83 | tok/s 71444
step    310 | loss 1.9013 | lr 6.94e-06 | grad 0.73 | tok/s 71595
step    320 | loss 1.9983 | lr 2.69e-05 | grad 1.74 | tok/s 68769
step    330 | loss 2.0469 | lr 5.89e-05 | grad 0.70 | tok/s 67031
step    340 | loss 2.0433 | lr 9.99e-05 | grad 1.77 | tok/s 68459
step    350 | loss 2.0666 | lr 1.46e-04 | grad 0.96 | tok/s 66540
step    360 | loss 2.0226 | lr 1.92e-04 | grad 2.33 | tok/s 67173
step    370 | loss 1.8812 | lr 2.35e-04 | grad 1.25 | tok/s 68356
step    380 | loss 2.3769 | lr 2.69e-04 | grad 1.22 | tok/s 70008
step    390 | loss 2.0118 | lr 2.91e-04 | grad 1.27 | tok/s 67337
step    400 | loss 2.1279 | lr 3.00e-04 | grad 3.19 | tok/s 69132
step    410 | loss 1.8669 | lr 2.94e-04 | grad 1.76 | tok/s 67135
step    420 | loss 1.9891 | lr 2.74e-04 | grad 1.20 | tok/s 66612
step    430 | loss 2.1435 | lr 2.42e-04 | grad 1.33 | tok/s 66239
step    440 | loss 2.2156 | lr 2.01e-04 | grad 1.02 | tok/s 68675
step    450 | loss 1.9180 | lr 1.55e-04 | grad 0.87 | tok/s 66896
step    460 | loss 1.9060 | lr 1.09e-04 | grad 0.64 | tok/s 67411
step    470 | loss 1.8733 | lr 6.65e-05 | grad 0.94 | tok/s 67871
step    480 | loss 1.7789 | lr 3.24e-05 | grad 0.59 | tok/s 65518
step    490 | loss 1.7376 | lr 9.84e-06 | grad 0.52 | tok/s 66741
step    500 | loss 2.6840 | lr 1.07e-06 | grad 0.90 | tok/s 68605
step    510 | loss 1.8113 | lr 6.94e-06 | grad 0.63 | tok/s 67348
step    520 | loss 1.8535 | lr 2.69e-05 | grad 0.53 | tok/s 69402
step    530 | loss 2.3221 | lr 5.89e-05 | grad 0.58 | tok/s 67804
step    540 | loss 1.7832 | lr 9.99e-05 | grad 1.00 | tok/s 67819
step    550 | loss 1.6551 | lr 1.46e-04 | grad 0.68 | tok/s 69481
step    560 | loss 1.5159 | lr 1.92e-04 | grad 0.71 | tok/s 70463
step    570 | loss 1.7982 | lr 2.35e-04 | grad 1.89 | tok/s 68849
step    580 | loss 2.1612 | lr 2.69e-04 | grad 0.96 | tok/s 67991
step    590 | loss 2.4133 | lr 2.91e-04 | grad 2.00 | tok/s 66546
step    600 | loss 1.9540 | lr 3.00e-04 | grad 1.38 | tok/s 66730
step    610 | loss 1.9392 | lr 2.94e-04 | grad 1.23 | tok/s 69835
step    620 | loss 1.8732 | lr 2.74e-04 | grad 0.86 | tok/s 66383
step    630 | loss 1.7689 | lr 2.42e-04 | grad 0.89 | tok/s 68441
step    640 | loss 2.1134 | lr 2.01e-04 | grad 0.78 | tok/s 68430
step    650 | loss 1.7832 | lr 1.55e-04 | grad 1.02 | tok/s 67101
step    660 | loss 2.1098 | lr 1.09e-04 | grad 4.25 | tok/s 66240
step    670 | loss 1.9215 | lr 6.65e-05 | grad 1.63 | tok/s 68532
step    680 | loss 1.8748 | lr 3.24e-05 | grad 1.00 | tok/s 66092
step    690 | loss 1.8749 | lr 9.84e-06 | grad 1.09 | tok/s 66616
step    700 | loss 1.9603 | lr 1.07e-06 | grad 1.16 | tok/s 67099
step    710 | loss 1.8934 | lr 6.94e-06 | grad 1.00 | tok/s 67388
step    720 | loss 2.0040 | lr 2.68e-05 | grad 1.32 | tok/s 67070
step    730 | loss 1.9582 | lr 5.89e-05 | grad 1.05 | tok/s 67743
step    740 | loss 1.8955 | lr 9.99e-05 | grad 1.87 | tok/s 67108
step    750 | loss 1.6987 | lr 1.46e-04 | grad 1.23 | tok/s 66307
step    760 | loss 2.1336 | lr 1.92e-04 | grad 0.65 | tok/s 67138
step    770 | loss 1.7579 | lr 2.35e-04 | grad 1.05 | tok/s 66805
step    780 | loss 1.8140 | lr 2.69e-04 | grad 1.05 | tok/s 67557
step    790 | loss 1.7401 | lr 2.91e-04 | grad 0.71 | tok/s 67976
step    800 | loss 1.7138 | lr 3.00e-04 | grad 0.98 | tok/s 68062
