# Job 1: fla-gdn
# GPU: 1
# Command: python train.py --level fla-gdn --dim 768 --expansion 2.0 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/e88_100m_v2/fla-gdn
# Started: 2026-01-20T14:43:57.844492
============================================================

Using device: cuda
Output directory: benchmark_results/e88_100m_v2/fla-gdn/levelfla-gdn_100m_20260120_144403
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level fla-gdn, 95,020,016 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.6130 | lr 2.70e-05 | grad 54.50 | tok/s 24771
step     20 | loss 5.5774 | lr 5.70e-05 | grad 18.00 | tok/s 87830
step     30 | loss 5.6172 | lr 8.70e-05 | grad 18.12 | tok/s 92586
step     40 | loss 5.3853 | lr 1.17e-04 | grad 18.12 | tok/s 92354
step     50 | loss 4.7242 | lr 1.47e-04 | grad 9.44 | tok/s 92207
step     60 | loss 4.1803 | lr 1.77e-04 | grad 21.12 | tok/s 90204
step     70 | loss 3.3012 | lr 2.07e-04 | grad 1.86 | tok/s 87101
step     80 | loss 3.5052 | lr 2.37e-04 | grad 3.66 | tok/s 90320
step     90 | loss 3.2975 | lr 2.67e-04 | grad 4.03 | tok/s 87111
step    100 | loss 2.8752 | lr 2.97e-04 | grad 1.73 | tok/s 87651
step    110 | loss 2.7593 | lr 6.94e-06 | grad 2.27 | tok/s 76864
step    120 | loss 3.1624 | lr 2.69e-05 | grad 1.82 | tok/s 76499
step    130 | loss 2.9152 | lr 5.89e-05 | grad 1.58 | tok/s 78278
step    140 | loss 2.6189 | lr 9.99e-05 | grad 1.34 | tok/s 78416
step    150 | loss 2.4443 | lr 1.46e-04 | grad 3.03 | tok/s 74742
step    160 | loss 2.2670 | lr 1.92e-04 | grad 1.70 | tok/s 75300
step    170 | loss 2.4103 | lr 2.35e-04 | grad 6.75 | tok/s 78063
step    180 | loss 2.3880 | lr 2.69e-04 | grad 1.41 | tok/s 77904
step    190 | loss 2.0370 | lr 2.91e-04 | grad 1.44 | tok/s 78999
step    200 | loss 1.5491 | lr 3.00e-04 | grad 1.19 | tok/s 80578
step    210 | loss 2.2802 | lr 2.94e-04 | grad 1.84 | tok/s 77160
step    220 | loss 2.0788 | lr 2.74e-04 | grad 1.11 | tok/s 79620
step    230 | loss 1.9491 | lr 2.42e-04 | grad 1.87 | tok/s 76769
step    240 | loss 1.9199 | lr 2.01e-04 | grad 1.75 | tok/s 78288
step    250 | loss 1.9171 | lr 1.55e-04 | grad 1.27 | tok/s 77078
step    260 | loss 1.9732 | lr 1.09e-04 | grad 0.79 | tok/s 74029
step    270 | loss 1.8121 | lr 6.65e-05 | grad 1.09 | tok/s 76524
step    280 | loss 1.7177 | lr 3.24e-05 | grad 1.84 | tok/s 76457
step    290 | loss 1.7080 | lr 9.84e-06 | grad 0.86 | tok/s 80314
step    300 | loss 1.6814 | lr 1.07e-06 | grad 0.94 | tok/s 80211
step    310 | loss 1.6728 | lr 6.94e-06 | grad 0.79 | tok/s 80002
step    320 | loss 1.7962 | lr 2.69e-05 | grad 1.82 | tok/s 77088
step    330 | loss 1.8236 | lr 5.89e-05 | grad 0.77 | tok/s 75335
step    340 | loss 1.8073 | lr 9.99e-05 | grad 2.09 | tok/s 76814
step    350 | loss 1.8356 | lr 1.46e-04 | grad 1.10 | tok/s 74604
step    360 | loss 1.7974 | lr 1.92e-04 | grad 2.64 | tok/s 75528
step    370 | loss 1.5912 | lr 2.35e-04 | grad 1.03 | tok/s 76805
step    380 | loss 2.1246 | lr 2.69e-04 | grad 1.10 | tok/s 78587
step    390 | loss 1.7838 | lr 2.91e-04 | grad 1.23 | tok/s 75705
step    400 | loss 1.8625 | lr 3.00e-04 | grad 2.45 | tok/s 77500
step    410 | loss 1.6251 | lr 2.94e-04 | grad 2.17 | tok/s 75274
step    420 | loss 1.7456 | lr 2.74e-04 | grad 1.14 | tok/s 74797
step    430 | loss 1.8936 | lr 2.42e-04 | grad 1.27 | tok/s 74417
step    440 | loss 1.8961 | lr 2.01e-04 | grad 0.86 | tok/s 77483
step    450 | loss 1.7327 | lr 1.55e-04 | grad 0.79 | tok/s 75274
step    460 | loss 1.6878 | lr 1.09e-04 | grad 0.67 | tok/s 75430
step    470 | loss 1.6620 | lr 6.65e-05 | grad 0.96 | tok/s 76362
step    480 | loss 1.5691 | lr 3.24e-05 | grad 0.67 | tok/s 73569
step    490 | loss 1.5536 | lr 9.84e-06 | grad 0.63 | tok/s 74823
step    500 | loss 2.4954 | lr 1.07e-06 | grad 1.17 | tok/s 77250
step    510 | loss 1.5941 | lr 6.94e-06 | grad 0.74 | tok/s 75748
step    520 | loss 1.6524 | lr 2.69e-05 | grad 0.61 | tok/s 78036
step    530 | loss 2.1217 | lr 5.89e-05 | grad 0.74 | tok/s 76364
step    540 | loss 1.5503 | lr 9.99e-05 | grad 1.04 | tok/s 76373
step    550 | loss 1.4702 | lr 1.46e-04 | grad 0.60 | tok/s 76629
step    560 | loss 1.3377 | lr 1.92e-04 | grad 0.65 | tok/s 78177
step    570 | loss 1.5838 | lr 2.35e-04 | grad 1.95 | tok/s 77489
step    580 | loss 1.8993 | lr 2.69e-04 | grad 0.95 | tok/s 76667
step    590 | loss 2.1692 | lr 2.91e-04 | grad 1.08 | tok/s 74960
step    600 | loss 1.6879 | lr 3.00e-04 | grad 1.34 | tok/s 75295
step    610 | loss 1.6598 | lr 2.94e-04 | grad 1.12 | tok/s 78824
step    620 | loss 1.6431 | lr 2.74e-04 | grad 0.82 | tok/s 74802
step    630 | loss 1.5571 | lr 2.42e-04 | grad 0.78 | tok/s 77124
step    640 | loss 1.7681 | lr 2.01e-04 | grad 0.90 | tok/s 77300
step    650 | loss 1.5737 | lr 1.55e-04 | grad 0.91 | tok/s 75824
step    660 | loss 1.8529 | lr 1.09e-04 | grad 5.12 | tok/s 74754
step    670 | loss 1.7109 | lr 6.65e-05 | grad 1.47 | tok/s 77402
step    680 | loss 1.6494 | lr 3.24e-05 | grad 1.02 | tok/s 74617
step    690 | loss 1.6840 | lr 9.84e-06 | grad 1.58 | tok/s 75156
step    700 | loss 1.7925 | lr 1.07e-06 | grad 1.40 | tok/s 75473
step    710 | loss 1.6959 | lr 6.94e-06 | grad 1.16 | tok/s 76004
step    720 | loss 1.7793 | lr 2.68e-05 | grad 1.67 | tok/s 75608
step    730 | loss 1.7601 | lr 5.89e-05 | grad 1.20 | tok/s 76370
step    740 | loss 1.6925 | lr 9.99e-05 | grad 1.69 | tok/s 75948
step    750 | loss 1.5028 | lr 1.46e-04 | grad 1.32 | tok/s 74856
step    760 | loss 1.8932 | lr 1.92e-04 | grad 0.65 | tok/s 75882
step    770 | loss 1.5568 | lr 2.35e-04 | grad 0.95 | tok/s 75406
step    780 | loss 1.6115 | lr 2.69e-04 | grad 0.79 | tok/s 76243
step    790 | loss 1.5085 | lr 2.91e-04 | grad 0.67 | tok/s 76759
step    800 | loss 1.5127 | lr 3.00e-04 | grad 0.95 | tok/s 76872
step    810 | loss 1.6061 | lr 2.94e-04 | grad 1.86 | tok/s 76126
step    820 | loss 2.3563 | lr 2.74e-04 | grad 1.32 | tok/s 77972
step    830 | loss 1.8707 | lr 2.42e-04 | grad 0.72 | tok/s 79291
step    840 | loss 1.4860 | lr 2.01e-04 | grad 0.60 | tok/s 79269
step    850 | loss 1.9401 | lr 1.55e-04 | grad 1.17 | tok/s 75393
step    860 | loss 1.6673 | lr 1.09e-04 | grad 0.86 | tok/s 74144
step    870 | loss 1.5798 | lr 6.65e-05 | grad 0.86 | tok/s 76088
step    880 | loss 1.6324 | lr 3.24e-05 | grad 1.02 | tok/s 75640
step    890 | loss 1.5793 | lr 9.84e-06 | grad 0.87 | tok/s 75782
step    900 | loss 1.9538 | lr 1.07e-06 | grad 0.96 | tok/s 73847
step    910 | loss 1.6115 | lr 6.94e-06 | grad 0.69 | tok/s 75132
step    920 | loss 1.6141 | lr 2.68e-05 | grad 0.77 | tok/s 74939
