# Job 2: E88h8n32
# GPU: 2
# Command: python train.py --level E88h8n32 --dim 768 --expansion 2.0 --n_state 32 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/e88_100m_v2/E88h8n32
# Started: 2026-01-20T15:04:16.056548
============================================================

Using device: cuda
Output directory: benchmark_results/e88_100m_v2/E88h8n32/levelE88h8n32_100m_20260120_150422
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E88h8n32, 31,876,416 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.5941 | lr 2.70e-05 | grad 107.50 | tok/s 19028
step     20 | loss 5.4613 | lr 5.70e-05 | grad 58.00 | tok/s 44560
step     30 | loss 5.3887 | lr 8.70e-05 | grad 51.25 | tok/s 47090
step     40 | loss 5.0096 | lr 1.17e-04 | grad 40.75 | tok/s 46944
step     50 | loss 4.7226 | lr 1.47e-04 | grad 31.38 | tok/s 46886
step     60 | loss 4.5292 | lr 1.77e-04 | grad 86.50 | tok/s 45902
step     70 | loss 3.7880 | lr 2.07e-04 | grad 59.25 | tok/s 44182
step     80 | loss 3.6369 | lr 2.37e-04 | grad 5.00 | tok/s 45851
step     90 | loss 3.5395 | lr 2.67e-04 | grad 5.03 | tok/s 44251
step    100 | loss 3.3185 | lr 2.97e-04 | grad 1.76 | tok/s 44612
step    110 | loss 3.2252 | lr 6.94e-06 | grad 2.19 | tok/s 40936
step    120 | loss 3.5289 | lr 2.69e-05 | grad 2.03 | tok/s 40492
step    130 | loss 3.4023 | lr 5.89e-05 | grad 1.60 | tok/s 41404
step    140 | loss 3.2016 | lr 9.99e-05 | grad 1.41 | tok/s 41462
step    150 | loss 3.1071 | lr 1.46e-04 | grad 2.44 | tok/s 39568
step    160 | loss 3.0614 | lr 1.92e-04 | grad 1.59 | tok/s 39869
step    170 | loss 3.2349 | lr 2.35e-04 | grad 4.09 | tok/s 41188
step    180 | loss 3.3429 | lr 2.69e-04 | grad 1.84 | tok/s 41367
step    190 | loss 3.0478 | lr 2.91e-04 | grad 1.81 | tok/s 41878
step    200 | loss 2.7527 | lr 3.00e-04 | grad 1.66 | tok/s 42896
step    210 | loss 2.8778 | lr 2.94e-04 | grad 2.14 | tok/s 41030
step    220 | loss 2.7719 | lr 2.74e-04 | grad 1.35 | tok/s 42352
step    230 | loss 2.5473 | lr 2.42e-04 | grad 1.90 | tok/s 40765
step    240 | loss 2.5895 | lr 2.01e-04 | grad 1.92 | tok/s 41725
step    250 | loss 2.4978 | lr 1.55e-04 | grad 1.52 | tok/s 41040
step    260 | loss 2.4996 | lr 1.09e-04 | grad 0.96 | tok/s 39536
step    270 | loss 2.3841 | lr 6.65e-05 | grad 1.31 | tok/s 41023
step    280 | loss 2.2857 | lr 3.24e-05 | grad 1.93 | tok/s 40779
step    290 | loss 2.3520 | lr 9.84e-06 | grad 1.13 | tok/s 43002
step    300 | loss 2.3384 | lr 1.07e-06 | grad 1.17 | tok/s 43109
step    310 | loss 2.3314 | lr 6.94e-06 | grad 1.02 | tok/s 43020
step    320 | loss 2.3569 | lr 2.69e-05 | grad 2.47 | tok/s 41362
step    330 | loss 2.4251 | lr 5.89e-05 | grad 0.98 | tok/s 40323
step    340 | loss 2.4281 | lr 9.99e-05 | grad 2.30 | tok/s 41170
step    350 | loss 2.4414 | lr 1.46e-04 | grad 1.25 | tok/s 40091
step    360 | loss 2.3770 | lr 1.92e-04 | grad 2.83 | tok/s 40508
step    370 | loss 2.2456 | lr 2.35e-04 | grad 1.38 | tok/s 41331
step    380 | loss 2.7097 | lr 2.69e-04 | grad 1.62 | tok/s 42295
step    390 | loss 2.2681 | lr 2.91e-04 | grad 1.40 | tok/s 40863
