# Job 7: E75pch8n32
# GPU: 7
# Command: python train.py --level E75pch8n32 --dim 4480 --expansion 2.0 --n_state 32 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/e88_100m_v2/E75pch8n32
# Started: 2026-01-20T15:04:16.057749
============================================================

Using device: cuda
Output directory: benchmark_results/e88_100m_v2/E75pch8n32/levelE75pch8n32_100m_20260120_150421
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E75pch8n32, 116,010,880 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 6.1358 | lr 2.70e-05 | grad 247.00 | tok/s 11747
step     20 | loss 5.4963 | lr 5.70e-05 | grad 23.88 | tok/s 20818
step     30 | loss 5.4863 | lr 8.70e-05 | grad 17.00 | tok/s 22038
step     40 | loss 4.3356 | lr 1.17e-04 | grad 9.19 | tok/s 21984
step     50 | loss 3.6437 | lr 1.47e-04 | grad 6.47 | tok/s 21975
step     60 | loss 3.8149 | lr 1.77e-04 | grad 53.25 | tok/s 21430
step     70 | loss 3.4199 | lr 2.07e-04 | grad 5.03 | tok/s 20812
step     80 | loss 3.5982 | lr 2.37e-04 | grad 12.44 | tok/s 21472
step     90 | loss 3.5641 | lr 2.67e-04 | grad 12.19 | tok/s 20805
step    100 | loss 3.3356 | lr 2.97e-04 | grad 6.53 | tok/s 21059
step    110 | loss 3.2735 | lr 6.94e-06 | grad 14.00 | tok/s 20252
step    120 | loss 3.7862 | lr 2.69e-05 | grad 5.81 | tok/s 19928
step    130 | loss 3.3389 | lr 5.89e-05 | grad 6.56 | tok/s 20573
step    140 | loss 3.0460 | lr 9.99e-05 | grad 3.75 | tok/s 20584
step    150 | loss 2.9067 | lr 1.46e-04 | grad 6.81 | tok/s 19593
step    160 | loss 2.7718 | lr 1.92e-04 | grad 4.12 | tok/s 19867
step    170 | loss 2.8953 | lr 2.35e-04 | grad 16.75 | tok/s 20436
step    180 | loss 2.8585 | lr 2.69e-04 | grad 5.06 | tok/s 20455
step    190 | loss 2.5883 | lr 2.91e-04 | grad 5.16 | tok/s 20933
step    200 | loss 2.2590 | lr 3.00e-04 | grad 3.83 | tok/s 21261
step    210 | loss 2.7551 | lr 2.94e-04 | grad 6.12 | tok/s 20395
step    220 | loss 2.5765 | lr 2.74e-04 | grad 4.22 | tok/s 21019
