# Job 3: E88h4n32
# GPU: 3
# Command: python train.py --level E88h4n32 --dim 1024 --expansion 2.0 --n_state 32 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/e88_100m_v2/E88h4n32
# Started: 2026-01-20T15:04:16.056819
============================================================

Using device: cuda
Output directory: benchmark_results/e88_100m_v2/E88h4n32/levelE88h4n32_100m_20260120_150422
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E88h4n32, 21,379,488 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.7332 | lr 2.70e-05 | grad 114.00 | tok/s 20359
step     20 | loss 5.5793 | lr 5.70e-05 | grad 69.00 | tok/s 52825
step     30 | loss 5.4506 | lr 8.70e-05 | grad 62.25 | tok/s 55761
step     40 | loss 5.0562 | lr 1.17e-04 | grad 56.25 | tok/s 55741
step     50 | loss 4.7322 | lr 1.47e-04 | grad 44.50 | tok/s 55759
step     60 | loss 4.5131 | lr 1.77e-04 | grad 69.00 | tok/s 54605
step     70 | loss 3.6275 | lr 2.07e-04 | grad 13.38 | tok/s 52745
step     80 | loss 3.6445 | lr 2.37e-04 | grad 6.69 | tok/s 54702
step     90 | loss 3.5092 | lr 2.67e-04 | grad 8.81 | tok/s 52850
step    100 | loss 3.3078 | lr 2.97e-04 | grad 2.17 | tok/s 53385
step    110 | loss 3.2200 | lr 6.94e-06 | grad 2.81 | tok/s 48415
step    120 | loss 3.5491 | lr 2.69e-05 | grad 2.67 | tok/s 48213
step    130 | loss 3.3991 | lr 5.89e-05 | grad 2.08 | tok/s 49206
step    140 | loss 3.1945 | lr 9.99e-05 | grad 1.84 | tok/s 49321
step    150 | loss 3.0965 | lr 1.46e-04 | grad 3.11 | tok/s 46963
step    160 | loss 3.0478 | lr 1.92e-04 | grad 2.25 | tok/s 47363
step    170 | loss 3.2094 | lr 2.35e-04 | grad 5.81 | tok/s 49078
step    180 | loss 3.2738 | lr 2.69e-04 | grad 1.95 | tok/s 49184
step    190 | loss 2.9392 | lr 2.91e-04 | grad 2.33 | tok/s 49946
step    200 | loss 2.6078 | lr 3.00e-04 | grad 1.57 | tok/s 51163
step    210 | loss 2.8033 | lr 2.94e-04 | grad 2.33 | tok/s 49083
step    220 | loss 2.6855 | lr 2.74e-04 | grad 1.41 | tok/s 50481
step    230 | loss 2.4637 | lr 2.42e-04 | grad 2.00 | tok/s 48854
step    240 | loss 2.5027 | lr 2.01e-04 | grad 2.11 | tok/s 49986
step    250 | loss 2.4260 | lr 1.55e-04 | grad 1.76 | tok/s 49098
step    260 | loss 2.4329 | lr 1.09e-04 | grad 1.09 | tok/s 47079
step    270 | loss 2.3074 | lr 6.65e-05 | grad 1.38 | tok/s 48809
step    280 | loss 2.2103 | lr 3.24e-05 | grad 2.20 | tok/s 48848
step    290 | loss 2.2663 | lr 9.84e-06 | grad 1.23 | tok/s 51315
step    300 | loss 2.2473 | lr 1.07e-06 | grad 1.30 | tok/s 51381
step    310 | loss 2.2490 | lr 6.94e-06 | grad 1.20 | tok/s 51409
step    320 | loss 2.2910 | lr 2.69e-05 | grad 3.19 | tok/s 49507
step    330 | loss 2.3551 | lr 5.89e-05 | grad 1.01 | tok/s 48439
step    340 | loss 2.3600 | lr 9.99e-05 | grad 2.39 | tok/s 49267
step    350 | loss 2.3743 | lr 1.46e-04 | grad 1.40 | tok/s 47977
step    360 | loss 2.3133 | lr 1.92e-04 | grad 3.33 | tok/s 48518
step    370 | loss 2.1756 | lr 2.35e-04 | grad 1.35 | tok/s 49542
step    380 | loss 2.6480 | lr 2.69e-04 | grad 1.71 | tok/s 50841
step    390 | loss 2.2243 | lr 2.91e-04 | grad 1.54 | tok/s 48826
step    400 | loss 2.2919 | lr 3.00e-04 | grad 3.28 | tok/s 50129
step    410 | loss 2.0240 | lr 2.94e-04 | grad 3.02 | tok/s 48635
step    420 | loss 2.1636 | lr 2.74e-04 | grad 1.91 | tok/s 48298
step    430 | loss 2.3088 | lr 2.42e-04 | grad 1.74 | tok/s 48218
step    440 | loss 2.3765 | lr 2.01e-04 | grad 1.26 | tok/s 50016
step    450 | loss 2.0717 | lr 1.55e-04 | grad 1.05 | tok/s 48739
step    460 | loss 2.0766 | lr 1.09e-04 | grad 1.03 | tok/s 48951
step    470 | loss 2.0643 | lr 6.65e-05 | grad 1.41 | tok/s 49530
step    480 | loss 1.9732 | lr 3.24e-05 | grad 0.94 | tok/s 47693
step    490 | loss 1.9268 | lr 9.84e-06 | grad 0.93 | tok/s 48651
step    500 | loss 2.9270 | lr 1.07e-06 | grad 1.50 | tok/s 50212
step    510 | loss 1.9912 | lr 6.94e-06 | grad 0.96 | tok/s 48949
step    520 | loss 2.0015 | lr 2.69e-05 | grad 0.87 | tok/s 50567
step    530 | loss 2.4866 | lr 5.89e-05 | grad 0.93 | tok/s 49492
step    540 | loss 1.9561 | lr 9.99e-05 | grad 1.26 | tok/s 49501
step    550 | loss 1.8759 | lr 1.46e-04 | grad 1.10 | tok/s 50754
step    560 | loss 1.7480 | lr 1.92e-04 | grad 0.98 | tok/s 51514
step    570 | loss 2.0136 | lr 2.35e-04 | grad 2.75 | tok/s 50341
step    580 | loss 2.3052 | lr 2.69e-04 | grad 1.32 | tok/s 49635
step    590 | loss 2.5702 | lr 2.91e-04 | grad 2.77 | tok/s 48849
step    600 | loss 2.0661 | lr 3.00e-04 | grad 1.73 | tok/s 48991
step    610 | loss 2.0797 | lr 2.94e-04 | grad 1.62 | tok/s 51301
step    620 | loss 1.9583 | lr 2.74e-04 | grad 1.27 | tok/s 48681
step    630 | loss 1.8934 | lr 2.42e-04 | grad 1.27 | tok/s 50218
step    640 | loss 2.2098 | lr 2.01e-04 | grad 1.42 | tok/s 50205
step    650 | loss 1.9237 | lr 1.55e-04 | grad 1.55 | tok/s 49328
step    660 | loss 2.2349 | lr 1.09e-04 | grad 6.94 | tok/s 48693
step    670 | loss 2.0368 | lr 6.65e-05 | grad 2.19 | tok/s 50384
step    680 | loss 1.9853 | lr 3.24e-05 | grad 1.42 | tok/s 48632
step    690 | loss 2.0312 | lr 9.84e-06 | grad 1.74 | tok/s 49031
step    700 | loss 2.1080 | lr 1.07e-06 | grad 1.74 | tok/s 49273
