# Job 0: mamba2
# GPU: 0
# Command: python train.py --level mamba2 --dim 896 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/e88_100m_v2/mamba2
# Started: 2026-01-20T15:04:16.055203
============================================================

Using device: cuda
Output directory: benchmark_results/e88_100m_v2/mamba2/levelmamba2_100m_20260120_150422
Model: Level mamba2, 101,936,528 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.4576 | lr 2.70e-05 | grad 5.00 | tok/s 4724
step     20 | loss 4.3086 | lr 5.70e-05 | grad 6.47 | tok/s 24968
step     30 | loss 4.5682 | lr 8.70e-05 | grad 3.27 | tok/s 26518
step     40 | loss 3.1654 | lr 1.17e-04 | grad 1.87 | tok/s 26280
step     50 | loss 2.3871 | lr 1.47e-04 | grad 1.48 | tok/s 26341
step     60 | loss 2.7602 | lr 1.77e-04 | grad 3.28 | tok/s 25540
step     70 | loss 2.4723 | lr 2.07e-04 | grad 1.88 | tok/s 24790
step     80 | loss 2.8032 | lr 2.37e-04 | grad 3.17 | tok/s 25735
step     90 | loss 2.7417 | lr 2.67e-04 | grad 4.06 | tok/s 24878
step    100 | loss 2.2439 | lr 2.97e-04 | grad 1.20 | tok/s 24939
step    110 | loss 2.2792 | lr 6.94e-06 | grad 1.96 | tok/s 24346
step    120 | loss 2.4867 | lr 2.69e-05 | grad 1.52 | tok/s 24222
step    130 | loss 2.3556 | lr 5.89e-05 | grad 1.16 | tok/s 24676
step    140 | loss 2.0978 | lr 9.99e-05 | grad 1.00 | tok/s 24606
step    150 | loss 1.9592 | lr 1.46e-04 | grad 1.89 | tok/s 23662
step    160 | loss 1.8688 | lr 1.92e-04 | grad 1.62 | tok/s 23972
step    170 | loss 2.0565 | lr 2.35e-04 | grad 3.31 | tok/s 24555
step    180 | loss 2.0397 | lr 2.69e-04 | grad 1.27 | tok/s 24513
step    190 | loss 1.7566 | lr 2.91e-04 | grad 1.27 | tok/s 25061
step    200 | loss 1.3559 | lr 3.00e-04 | grad 1.05 | tok/s 25710
step    210 | loss 2.1284 | lr 2.94e-04 | grad 1.72 | tok/s 24511
step    220 | loss 1.9220 | lr 2.74e-04 | grad 1.30 | tok/s 25274
step    230 | loss 1.8173 | lr 2.42e-04 | grad 1.48 | tok/s 24620
step    240 | loss 1.7887 | lr 2.01e-04 | grad 1.52 | tok/s 24798
step    250 | loss 1.7931 | lr 1.55e-04 | grad 1.30 | tok/s 26167
step    260 | loss 1.8792 | lr 1.09e-04 | grad 0.86 | tok/s 55771
step    270 | loss 1.7243 | lr 6.65e-05 | grad 0.95 | tok/s 57949
step    280 | loss 1.6077 | lr 3.24e-05 | grad 1.73 | tok/s 57959
step    290 | loss 1.6129 | lr 9.84e-06 | grad 0.76 | tok/s 60874
step    300 | loss 1.5956 | lr 1.07e-06 | grad 0.86 | tok/s 60926
step    310 | loss 1.5796 | lr 6.94e-06 | grad 0.68 | tok/s 60829
step    320 | loss 1.6804 | lr 2.69e-05 | grad 1.66 | tok/s 58615
step    330 | loss 1.7105 | lr 5.89e-05 | grad 0.79 | tok/s 57203
step    340 | loss 1.7105 | lr 9.99e-05 | grad 2.16 | tok/s 58450
step    350 | loss 1.7269 | lr 1.46e-04 | grad 0.92 | tok/s 56701
step    360 | loss 1.6732 | lr 1.92e-04 | grad 2.34 | tok/s 57416
step    370 | loss 1.5129 | lr 2.35e-04 | grad 1.01 | tok/s 58476
step    380 | loss 1.9880 | lr 2.69e-04 | grad 1.06 | tok/s 59887
step    390 | loss 1.7113 | lr 2.91e-04 | grad 1.46 | tok/s 57797
step    400 | loss 1.8063 | lr 3.00e-04 | grad 2.44 | tok/s 59254
step    410 | loss 1.5792 | lr 2.94e-04 | grad 2.34 | tok/s 57338
step    420 | loss 1.7146 | lr 2.74e-04 | grad 1.22 | tok/s 56931
step    430 | loss 1.8055 | lr 2.42e-04 | grad 1.21 | tok/s 56814
step    440 | loss 1.8216 | lr 2.01e-04 | grad 0.89 | tok/s 58883
step    450 | loss 1.6810 | lr 1.55e-04 | grad 0.77 | tok/s 57475
step    460 | loss 1.6693 | lr 1.09e-04 | grad 0.67 | tok/s 57665
step    470 | loss 1.6155 | lr 6.65e-05 | grad 1.03 | tok/s 58354
step    480 | loss 1.5189 | lr 3.24e-05 | grad 0.61 | tok/s 56269
step    490 | loss 1.5149 | lr 9.84e-06 | grad 0.64 | tok/s 57358
step    500 | loss 2.4372 | lr 1.07e-06 | grad 0.98 | tok/s 59136
step    510 | loss 1.5668 | lr 6.94e-06 | grad 0.70 | tok/s 57836
step    520 | loss 1.6067 | lr 2.69e-05 | grad 0.63 | tok/s 59665
step    530 | loss 2.0996 | lr 5.89e-05 | grad 0.67 | tok/s 58360
step    540 | loss 1.4944 | lr 9.99e-05 | grad 1.06 | tok/s 58321
step    550 | loss 1.4274 | lr 1.46e-04 | grad 0.59 | tok/s 59912
step    560 | loss 1.3013 | lr 1.92e-04 | grad 0.65 | tok/s 60608
step    570 | loss 1.5535 | lr 2.35e-04 | grad 1.98 | tok/s 59276
step    580 | loss 1.8473 | lr 2.69e-04 | grad 0.88 | tok/s 58397
step    590 | loss 2.1076 | lr 2.91e-04 | grad 1.00 | tok/s 57314
step    600 | loss 1.6597 | lr 3.00e-04 | grad 1.39 | tok/s 57450
step    610 | loss 1.6278 | lr 2.94e-04 | grad 1.26 | tok/s 60248
step    620 | loss 1.6207 | lr 2.74e-04 | grad 0.89 | tok/s 57115
step    630 | loss 1.5222 | lr 2.42e-04 | grad 0.84 | tok/s 58903
step    640 | loss 1.7519 | lr 2.01e-04 | grad 0.96 | tok/s 59162
step    650 | loss 1.5459 | lr 1.55e-04 | grad 0.91 | tok/s 57971
step    660 | loss 1.8148 | lr 1.09e-04 | grad 5.78 | tok/s 57131
step    670 | loss 1.6848 | lr 6.65e-05 | grad 1.84 | tok/s 59068
