# Job 40: 32
# GPU: 5
# Command: python train.py --level 32 --dim 640 --expansion 2.0 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/elman48_20260119_191441/32
# Started: 2026-01-19T19:56:51.530267
============================================================

Using device: cuda
Output directory: benchmark_results/elman48_20260119_191441/32/level32_100m_20260119_195658
Auto r_h_mode: none (level 32 has bounded/no W_h)
Model: Level 32, 114,890,880 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.2291 | lr 2.70e-05 | grad 11.25 | tok/s 17489
step     20 | loss 3.9779 | lr 5.70e-05 | grad 14.50 | tok/s 48608
step     30 | loss 4.4237 | lr 8.70e-05 | grad 5.47 | tok/s 51454
step     40 | loss 3.3160 | lr 1.17e-04 | grad 3.61 | tok/s 50747
step     50 | loss 2.6912 | lr 1.47e-04 | grad 2.91 | tok/s 52699
step     60 | loss 2.8625 | lr 1.77e-04 | grad 3.92 | tok/s 48139
step     70 | loss 2.5222 | lr 2.07e-04 | grad 2.02 | tok/s 47861
step     80 | loss 2.8853 | lr 2.37e-04 | grad 3.09 | tok/s 49748
step     90 | loss 2.7821 | lr 2.67e-04 | grad 3.55 | tok/s 47860
step    100 | loss 2.4160 | lr 2.97e-04 | grad 0.84 | tok/s 49026
step    110 | loss 2.4541 | lr 6.94e-06 | grad 2.19 | tok/s 49402
step    120 | loss 2.6638 | lr 2.69e-05 | grad 1.15 | tok/s 48882
step    130 | loss 2.5100 | lr 5.89e-05 | grad 0.90 | tok/s 50948
step    140 | loss 2.2855 | lr 9.99e-05 | grad 0.76 | tok/s 51398
step    150 | loss 2.1745 | lr 1.46e-04 | grad 1.60 | tok/s 49495
step    160 | loss 2.0833 | lr 1.92e-04 | grad 1.20 | tok/s 49996
step    170 | loss 2.2813 | lr 2.35e-04 | grad 3.02 | tok/s 51430
step    180 | loss 2.2691 | lr 2.69e-04 | grad 1.21 | tok/s 51689
step    190 | loss 2.0106 | lr 2.91e-04 | grad 1.02 | tok/s 52592
step    200 | loss 1.6726 | lr 3.00e-04 | grad 0.97 | tok/s 53896
step    210 | loss 2.2957 | lr 2.94e-04 | grad 1.34 | tok/s 51416
step    220 | loss 2.1530 | lr 2.74e-04 | grad 0.77 | tok/s 52960
step    230 | loss 2.0027 | lr 2.42e-04 | grad 1.03 | tok/s 51746
step    240 | loss 2.0006 | lr 2.01e-04 | grad 1.23 | tok/s 53010
step    250 | loss 1.9878 | lr 1.55e-04 | grad 0.94 | tok/s 52219
step    260 | loss 2.0407 | lr 1.09e-04 | grad 0.53 | tok/s 50517
step    270 | loss 1.9029 | lr 6.65e-05 | grad 0.76 | tok/s 52259
step    280 | loss 1.7929 | lr 3.24e-05 | grad 1.23 | tok/s 52131
step    290 | loss 1.8033 | lr 9.84e-06 | grad 0.65 | tok/s 55085
step    300 | loss 1.7732 | lr 1.07e-06 | grad 0.62 | tok/s 50358
step    310 | loss 1.7706 | lr 6.94e-06 | grad 0.58 | tok/s 49515
step    320 | loss 1.8576 | lr 2.69e-05 | grad 1.45 | tok/s 47817
step    330 | loss 1.8894 | lr 5.89e-05 | grad 0.54 | tok/s 46605
step    340 | loss 1.8988 | lr 9.99e-05 | grad 1.52 | tok/s 51139
step    350 | loss 1.8989 | lr 1.46e-04 | grad 0.72 | tok/s 49056
step    360 | loss 1.8716 | lr 1.92e-04 | grad 1.69 | tok/s 49541
step    370 | loss 1.7182 | lr 2.35e-04 | grad 0.79 | tok/s 52671
step    380 | loss 2.2105 | lr 2.69e-04 | grad 0.93 | tok/s 54499
step    390 | loss 1.8849 | lr 2.91e-04 | grad 0.88 | tok/s 52327
step    400 | loss 1.9799 | lr 3.00e-04 | grad 2.03 | tok/s 53126
step    410 | loss 1.7163 | lr 2.94e-04 | grad 1.61 | tok/s 52049
step    420 | loss 1.8589 | lr 2.74e-04 | grad 0.91 | tok/s 51663
step    430 | loss 1.9685 | lr 2.42e-04 | grad 0.95 | tok/s 51758
step    440 | loss 1.9956 | lr 2.01e-04 | grad 0.71 | tok/s 53645
step    450 | loss 1.8049 | lr 1.55e-04 | grad 0.59 | tok/s 52343
