# Job 3: 1
# GPU: 3
# Command: python train.py --level 1 --dim 640 --expansion 2.0 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/elman48_20260119_191441/1
# Started: 2026-01-19T19:15:58.747762
============================================================

Using device: cuda
Output directory: benchmark_results/elman48_20260119_191441/1/level1_100m_20260119_191605
Auto r_h_mode: spectral_norm (level 1 has full W_h)
Model: Level 1, 114,890,880 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.1465 | lr 2.70e-05 | grad 7.28 | tok/s 20316
step     20 | loss 3.7082 | lr 5.70e-05 | grad 9.06 | tok/s 45930
step     30 | loss 4.1848 | lr 8.70e-05 | grad 3.59 | tok/s 48477
step     40 | loss 2.9284 | lr 1.17e-04 | grad 2.39 | tok/s 48572
step     50 | loss 2.3794 | lr 1.47e-04 | grad 2.19 | tok/s 48751
step     60 | loss 2.6650 | lr 1.77e-04 | grad 3.06 | tok/s 47151
step     70 | loss 2.3813 | lr 2.07e-04 | grad 2.20 | tok/s 45330
step     80 | loss 2.7372 | lr 2.37e-04 | grad 2.83 | tok/s 47362
step     90 | loss 2.6614 | lr 2.67e-04 | grad 3.92 | tok/s 45701
step    100 | loss 2.2518 | lr 2.97e-04 | grad 0.91 | tok/s 45701
step    110 | loss 2.3329 | lr 6.94e-06 | grad 2.31 | tok/s 40634
step    120 | loss 2.5156 | lr 2.69e-05 | grad 1.32 | tok/s 42801
step    130 | loss 2.3691 | lr 5.89e-05 | grad 1.04 | tok/s 43561
step    140 | loss 2.1367 | lr 9.99e-05 | grad 0.98 | tok/s 44197
step    150 | loss 2.0156 | lr 1.46e-04 | grad 1.87 | tok/s 42252
step    160 | loss 1.9380 | lr 1.92e-04 | grad 1.37 | tok/s 42534
step    170 | loss 2.1286 | lr 2.35e-04 | grad 2.91 | tok/s 44415
step    180 | loss 2.1160 | lr 2.69e-04 | grad 1.29 | tok/s 44226
step    190 | loss 1.8467 | lr 2.91e-04 | grad 1.20 | tok/s 45493
step    200 | loss 1.4857 | lr 3.00e-04 | grad 1.13 | tok/s 45951
step    210 | loss 2.1999 | lr 2.94e-04 | grad 1.48 | tok/s 44119
step    220 | loss 2.0359 | lr 2.74e-04 | grad 1.00 | tok/s 45581
