# Job 6: 34
# GPU: 6
# Command: python train.py --level 34 --dim 640 --expansion 2.0 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/elman48_20260119_191441/34
# Started: 2026-01-19T19:15:58.748041
============================================================

Using device: cuda
Output directory: benchmark_results/elman48_20260119_191441/34/level34_100m_20260119_191605
Auto r_h_mode: none (level 34 has bounded/no W_h)
Model: Level 34, 65,764,480 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.4794 | lr 2.70e-05 | grad 11.56 | tok/s 27193
step     20 | loss 4.5975 | lr 5.70e-05 | grad 6.16 | tok/s 107141
step     30 | loss 4.9297 | lr 8.70e-05 | grad 3.12 | tok/s 115920
step     40 | loss 4.2781 | lr 1.17e-04 | grad 2.91 | tok/s 115867
step     50 | loss 3.6911 | lr 1.47e-04 | grad 1.80 | tok/s 116238
step     60 | loss 3.6206 | lr 1.77e-04 | grad 5.31 | tok/s 113312
step     70 | loss 3.1708 | lr 2.07e-04 | grad 2.08 | tok/s 109377
step     80 | loss 3.2381 | lr 2.37e-04 | grad 3.25 | tok/s 113556
step     90 | loss 3.3465 | lr 2.67e-04 | grad 3.31 | tok/s 104429
step    100 | loss 3.0595 | lr 2.97e-04 | grad 1.18 | tok/s 106093
step    110 | loss 2.9609 | lr 6.94e-06 | grad 2.31 | tok/s 98825
step    120 | loss 3.2309 | lr 2.69e-05 | grad 1.59 | tok/s 102102
step    130 | loss 3.0636 | lr 5.89e-05 | grad 1.05 | tok/s 104511
step    140 | loss 2.8333 | lr 9.99e-05 | grad 1.02 | tok/s 104456
step    150 | loss 2.6781 | lr 1.46e-04 | grad 3.55 | tok/s 99549
step    160 | loss 2.5618 | lr 1.92e-04 | grad 2.38 | tok/s 100406
step    170 | loss 2.7420 | lr 2.35e-04 | grad 7.00 | tok/s 104011
step    180 | loss 2.7598 | lr 2.69e-04 | grad 2.62 | tok/s 104223
