# Job 41: 35
# GPU: 4
# Command: python train.py --level 35 --dim 640 --expansion 2.0 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/elman48_20260119_191441/35
# Started: 2026-01-19T20:06:42.175000
============================================================

Using device: cuda
Output directory: benchmark_results/elman48_20260119_191441/35/level35_100m_20260119_200647
Auto r_h_mode: none (level 35 has bounded/no W_h)
Model: Level 35, 98,506,880 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.1134 | lr 2.70e-05 | grad 7.00 | tok/s 22170
step     20 | loss 3.8588 | lr 5.70e-05 | grad 6.12 | tok/s 56668
step     30 | loss 4.5221 | lr 8.70e-05 | grad 3.59 | tok/s 58871
step     40 | loss 3.3824 | lr 1.17e-04 | grad 2.34 | tok/s 58751
step     50 | loss 2.6741 | lr 1.47e-04 | grad 1.96 | tok/s 59682
step     60 | loss 2.9068 | lr 1.77e-04 | grad 2.53 | tok/s 53142
step     70 | loss 2.5615 | lr 2.07e-04 | grad 2.33 | tok/s 39873
step     80 | loss 2.8869 | lr 2.37e-04 | grad 2.34 | tok/s 41657
step     90 | loss 2.9701 | lr 2.67e-04 | grad 3.02 | tok/s 48046
step    100 | loss 2.5561 | lr 2.97e-04 | grad 1.30 | tok/s 55305
step    110 | loss 2.4689 | lr 6.94e-06 | grad 1.76 | tok/s 53357
step    120 | loss 2.7656 | lr 2.69e-05 | grad 1.04 | tok/s 53327
step    130 | loss 2.5495 | lr 5.89e-05 | grad 0.96 | tok/s 54610
step    140 | loss 2.3263 | lr 9.99e-05 | grad 0.79 | tok/s 54683
step    150 | loss 2.2264 | lr 1.46e-04 | grad 1.61 | tok/s 52213
step    160 | loss 2.1199 | lr 1.92e-04 | grad 1.35 | tok/s 52671
step    170 | loss 2.3305 | lr 2.35e-04 | grad 3.36 | tok/s 54525
step    180 | loss 2.3549 | lr 2.69e-04 | grad 1.23 | tok/s 54658
step    190 | loss 2.1100 | lr 2.91e-04 | grad 1.23 | tok/s 55559
step    200 | loss 1.7667 | lr 3.00e-04 | grad 0.91 | tok/s 56862
step    210 | loss 2.3740 | lr 2.94e-04 | grad 1.50 | tok/s 54435
step    220 | loss 2.2648 | lr 2.74e-04 | grad 1.23 | tok/s 56235
step    230 | loss 2.1038 | lr 2.42e-04 | grad 1.23 | tok/s 54312
step    240 | loss 2.1078 | lr 2.01e-04 | grad 1.40 | tok/s 55416
step    250 | loss 2.0781 | lr 1.55e-04 | grad 1.03 | tok/s 54653
step    260 | loss 2.1208 | lr 1.09e-04 | grad 0.67 | tok/s 52440
step    270 | loss 1.9815 | lr 6.65e-05 | grad 0.77 | tok/s 54410
step    280 | loss 1.8694 | lr 3.24e-05 | grad 1.42 | tok/s 54311
step    290 | loss 1.8648 | lr 9.84e-06 | grad 0.62 | tok/s 57281
step    300 | loss 1.8315 | lr 1.07e-06 | grad 0.66 | tok/s 57290
step    310 | loss 1.8323 | lr 6.94e-06 | grad 0.57 | tok/s 57296
step    320 | loss 1.9302 | lr 2.69e-05 | grad 1.27 | tok/s 55078
step    330 | loss 1.9643 | lr 5.89e-05 | grad 0.57 | tok/s 53825
step    340 | loss 1.9765 | lr 9.99e-05 | grad 1.46 | tok/s 54933
step    350 | loss 1.9812 | lr 1.46e-04 | grad 0.94 | tok/s 53374
step    360 | loss 1.9747 | lr 1.92e-04 | grad 1.79 | tok/s 54049
