# Job 34: E75h8n16
# GPU: 7
# Command: python train.py --level E75h8n16 --dim 1280 --expansion 2.0 --n_state 16 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/elman48_20260119_191441/E75h8n16
# Started: 2026-01-19T19:56:37.681393
============================================================

Using device: cuda
Output directory: benchmark_results/elman48_20260119_191441/E75h8n16/levelE75h8n16_100m_20260119_195642
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E75h8n16, 95,384,320 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.5305 | lr 2.70e-05 | grad 292.00 | tok/s 25091
step     20 | loss 5.3436 | lr 5.70e-05 | grad 51.50 | tok/s 82887
step     30 | loss 5.2836 | lr 8.70e-05 | grad 20.12 | tok/s 87199
step     40 | loss 4.7467 | lr 1.17e-04 | grad 8.12 | tok/s 86283
step     50 | loss 4.0486 | lr 1.47e-04 | grad 5.19 | tok/s 85968
step     60 | loss 3.7099 | lr 1.77e-04 | grad 13.00 | tok/s 84182
step     70 | loss 3.1636 | lr 2.07e-04 | grad 5.09 | tok/s 81268
step     80 | loss 3.5248 | lr 2.37e-04 | grad 3.50 | tok/s 82597
step     90 | loss 3.1091 | lr 2.67e-04 | grad 4.00 | tok/s 79816
step    100 | loss 2.7580 | lr 2.97e-04 | grad 1.69 | tok/s 81464
step    110 | loss 2.7701 | lr 6.94e-06 | grad 3.08 | tok/s 73853
step    120 | loss 3.0470 | lr 2.69e-05 | grad 2.14 | tok/s 75677
step    130 | loss 2.8103 | lr 5.89e-05 | grad 1.53 | tok/s 77397
step    140 | loss 2.5930 | lr 9.99e-05 | grad 1.05 | tok/s 77767
step    150 | loss 2.4847 | lr 1.46e-04 | grad 2.88 | tok/s 74058
step    160 | loss 2.3263 | lr 1.92e-04 | grad 1.62 | tok/s 74348
step    170 | loss 2.5446 | lr 2.35e-04 | grad 4.97 | tok/s 77322
step    180 | loss 2.5665 | lr 2.69e-04 | grad 1.38 | tok/s 77082
step    190 | loss 2.2864 | lr 2.91e-04 | grad 1.64 | tok/s 78365
step    200 | loss 1.9854 | lr 3.00e-04 | grad 4.50 | tok/s 79809
step    210 | loss 2.4819 | lr 2.94e-04 | grad 2.20 | tok/s 76299
step    220 | loss 2.3986 | lr 2.74e-04 | grad 1.11 | tok/s 79048
step    230 | loss 2.2074 | lr 2.42e-04 | grad 1.72 | tok/s 76348
step    240 | loss 2.2335 | lr 2.01e-04 | grad 1.80 | tok/s 78151
step    250 | loss 2.1653 | lr 1.55e-04 | grad 1.23 | tok/s 76622
step    260 | loss 2.1883 | lr 1.09e-04 | grad 0.79 | tok/s 73673
step    270 | loss 2.0603 | lr 6.65e-05 | grad 1.06 | tok/s 76432
step    280 | loss 1.9695 | lr 3.24e-05 | grad 1.62 | tok/s 76675
step    290 | loss 1.9602 | lr 9.84e-06 | grad 0.87 | tok/s 80224
step    300 | loss 1.9261 | lr 1.07e-06 | grad 0.85 | tok/s 80360
step    310 | loss 1.9344 | lr 6.94e-06 | grad 0.76 | tok/s 80055
step    320 | loss 2.0230 | lr 2.69e-05 | grad 2.17 | tok/s 77066
step    330 | loss 2.0718 | lr 5.89e-05 | grad 0.73 | tok/s 75085
step    340 | loss 2.0823 | lr 9.99e-05 | grad 1.82 | tok/s 76405
step    350 | loss 2.1037 | lr 1.46e-04 | grad 1.05 | tok/s 74583
step    360 | loss 2.0564 | lr 1.92e-04 | grad 2.38 | tok/s 75592
step    370 | loss 1.9112 | lr 2.35e-04 | grad 1.20 | tok/s 76893
step    380 | loss 2.4447 | lr 2.69e-04 | grad 1.38 | tok/s 78763
step    390 | loss 2.0499 | lr 2.91e-04 | grad 1.99 | tok/s 75612
step    400 | loss 2.1711 | lr 3.00e-04 | grad 2.98 | tok/s 77675
step    410 | loss 1.9063 | lr 2.94e-04 | grad 2.03 | tok/s 75233
step    420 | loss 2.0233 | lr 2.74e-04 | grad 1.20 | tok/s 74637
step    430 | loss 2.1864 | lr 2.42e-04 | grad 1.47 | tok/s 74253
step    440 | loss 2.2933 | lr 2.01e-04 | grad 1.26 | tok/s 77289
step    450 | loss 1.9598 | lr 1.55e-04 | grad 0.86 | tok/s 75146
step    460 | loss 1.9474 | lr 1.09e-04 | grad 0.77 | tok/s 75188
step    470 | loss 1.9115 | lr 6.65e-05 | grad 1.09 | tok/s 76295
step    480 | loss 1.8210 | lr 3.24e-05 | grad 0.62 | tok/s 73738
step    490 | loss 1.7780 | lr 9.84e-06 | grad 0.58 | tok/s 74676
step    500 | loss 2.7530 | lr 1.07e-06 | grad 1.01 | tok/s 77099
step    510 | loss 1.8511 | lr 6.94e-06 | grad 0.65 | tok/s 75423
step    520 | loss 1.8796 | lr 2.69e-05 | grad 0.54 | tok/s 77821
step    530 | loss 2.3725 | lr 5.89e-05 | grad 0.63 | tok/s 76247
step    540 | loss 1.8178 | lr 9.99e-05 | grad 1.05 | tok/s 75934
step    550 | loss 1.6996 | lr 1.46e-04 | grad 0.78 | tok/s 77933
step    560 | loss 1.5578 | lr 1.92e-04 | grad 0.71 | tok/s 78861
step    570 | loss 1.8614 | lr 2.35e-04 | grad 1.86 | tok/s 77144
step    580 | loss 2.1990 | lr 2.69e-04 | grad 1.09 | tok/s 76494
step    590 | loss 2.5046 | lr 2.91e-04 | grad 1.66 | tok/s 74667
step    600 | loss 2.0042 | lr 3.00e-04 | grad 1.33 | tok/s 74883
step    610 | loss 2.0199 | lr 2.94e-04 | grad 1.32 | tok/s 78942
step    620 | loss 1.8942 | lr 2.74e-04 | grad 0.82 | tok/s 74537
step    630 | loss 1.7980 | lr 2.42e-04 | grad 0.90 | tok/s 76753
step    640 | loss 2.1691 | lr 2.01e-04 | grad 0.88 | tok/s 77045
step    650 | loss 1.8206 | lr 1.55e-04 | grad 1.12 | tok/s 75354
step    660 | loss 2.1423 | lr 1.09e-04 | grad 4.34 | tok/s 74579
step    670 | loss 1.9542 | lr 6.65e-05 | grad 1.64 | tok/s 77019
step    680 | loss 1.9264 | lr 3.24e-05 | grad 1.23 | tok/s 74414
step    690 | loss 1.9132 | lr 9.84e-06 | grad 1.26 | tok/s 75055
step    700 | loss 2.0027 | lr 1.07e-06 | grad 1.06 | tok/s 75390
step    710 | loss 1.9314 | lr 6.94e-06 | grad 1.02 | tok/s 76007
step    720 | loss 2.0245 | lr 2.68e-05 | grad 1.64 | tok/s 75594
step    730 | loss 1.9896 | lr 5.89e-05 | grad 1.11 | tok/s 76333
step    740 | loss 1.9248 | lr 9.99e-05 | grad 1.95 | tok/s 75889
step    750 | loss 1.7307 | lr 1.46e-04 | grad 1.33 | tok/s 74857
step    760 | loss 2.1513 | lr 1.92e-04 | grad 0.68 | tok/s 75638
step    770 | loss 1.7836 | lr 2.35e-04 | grad 1.12 | tok/s 75423
step    780 | loss 1.8292 | lr 2.69e-04 | grad 1.02 | tok/s 76056
step    790 | loss 1.7881 | lr 2.91e-04 | grad 0.85 | tok/s 76568
step    800 | loss 1.7509 | lr 3.00e-04 | grad 0.94 | tok/s 76534
step    810 | loss 1.8686 | lr 2.94e-04 | grad 1.85 | tok/s 75889
step    820 | loss 2.5798 | lr 2.74e-04 | grad 1.47 | tok/s 77795
step    830 | loss 2.0027 | lr 2.42e-04 | grad 0.66 | tok/s 78954
step    840 | loss 1.6943 | lr 2.01e-04 | grad 0.58 | tok/s 79003
step    850 | loss 2.2590 | lr 1.55e-04 | grad 1.23 | tok/s 75150
step    860 | loss 1.9332 | lr 1.09e-04 | grad 1.03 | tok/s 73873
step    870 | loss 1.8472 | lr 6.65e-05 | grad 0.75 | tok/s 75807
step    880 | loss 1.9113 | lr 3.24e-05 | grad 1.15 | tok/s 75501
step    890 | loss 1.8066 | lr 9.84e-06 | grad 0.80 | tok/s 75436
step    900 | loss 2.2960 | lr 1.07e-06 | grad 0.90 | tok/s 73496
step    910 | loss 1.8683 | lr 6.94e-06 | grad 0.65 | tok/s 74760
step    920 | loss 1.8261 | lr 2.68e-05 | grad 0.68 | tok/s 74595
step    930 | loss 1.9596 | lr 5.89e-05 | grad 1.34 | tok/s 74376
step    940 | loss 1.8354 | lr 9.99e-05 | grad 1.41 | tok/s 73618
step    950 | loss 1.9236 | lr 1.46e-04 | grad 1.27 | tok/s 75386
step    960 | loss 1.6589 | lr 1.92e-04 | grad 0.66 | tok/s 78890
step    970 | loss 1.4612 | lr 2.35e-04 | grad 0.47 | tok/s 78967
step    980 | loss 1.6363 | lr 2.69e-04 | grad 1.59 | tok/s 76706
step    990 | loss 1.9834 | lr 2.91e-04 | grad 0.78 | tok/s 74921
step   1000 | loss 1.8486 | lr 3.00e-04 | grad 0.64 | tok/s 72810
  >>> saved checkpoint: checkpoint_step_001000_loss_1.8486.pt
step   1010 | loss 2.1156 | lr 2.94e-04 | grad 1.72 | tok/s 60368
step   1020 | loss 1.7314 | lr 2.74e-04 | grad 0.74 | tok/s 75459
step   1030 | loss 2.0968 | lr 2.42e-04 | grad 0.83 | tok/s 73647
step   1040 | loss 1.7338 | lr 2.01e-04 | grad 1.25 | tok/s 75277
step   1050 | loss 1.7612 | lr 1.55e-04 | grad 0.72 | tok/s 75776
step   1060 | loss 2.0041 | lr 1.09e-04 | grad 1.46 | tok/s 76040
step   1070 | loss 2.0798 | lr 6.65e-05 | grad 0.79 | tok/s 76002
step   1080 | loss 2.4126 | lr 3.24e-05 | grad 1.00 | tok/s 75096
step   1090 | loss 2.1132 | lr 9.84e-06 | grad 0.75 | tok/s 75675
step   1100 | loss 1.7792 | lr 1.07e-06 | grad 0.75 | tok/s 75109
step   1110 | loss 1.8081 | lr 6.93e-06 | grad 0.69 | tok/s 76599
