# Job 0: E75h8n32
# GPU: 0
# Command: python train.py --level E75h8n32 --dim 1024 --expansion 2.0 --n_state 32 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/elman48_20260119_191441/E75h8n32
# Started: 2026-01-19T20:18:01.028595
============================================================

Using device: cuda
Output directory: benchmark_results/elman48_20260119_191441/E75h8n32/levelE75h8n32_100m_20260119_201806
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E75h8n32, 89,417,728 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.7249 | lr 2.70e-05 | grad 294.00 | tok/s 22888
step     20 | loss 5.5427 | lr 5.70e-05 | grad 54.50 | tok/s 66254
step     30 | loss 5.3855 | lr 8.70e-05 | grad 28.62 | tok/s 69902
step     40 | loss 4.7901 | lr 1.17e-04 | grad 10.19 | tok/s 69960
step     50 | loss 4.0773 | lr 1.47e-04 | grad 4.97 | tok/s 69501
step     60 | loss 3.7863 | lr 1.77e-04 | grad 11.56 | tok/s 68037
step     70 | loss 3.2206 | lr 2.07e-04 | grad 9.25 | tok/s 65625
step     80 | loss 3.3815 | lr 2.37e-04 | grad 2.72 | tok/s 67917
step     90 | loss 3.0960 | lr 2.67e-04 | grad 3.62 | tok/s 65430
step    100 | loss 2.7452 | lr 2.97e-04 | grad 1.52 | tok/s 65777
step    110 | loss 2.7497 | lr 6.94e-06 | grad 2.36 | tok/s 60497
step    120 | loss 3.0174 | lr 2.69e-05 | grad 2.09 | tok/s 60433
step    130 | loss 2.8095 | lr 5.89e-05 | grad 1.62 | tok/s 61667
step    140 | loss 2.5667 | lr 9.99e-05 | grad 1.13 | tok/s 61701
step    150 | loss 2.4440 | lr 1.46e-04 | grad 4.00 | tok/s 59018
step    160 | loss 2.3210 | lr 1.92e-04 | grad 1.76 | tok/s 59361
step    170 | loss 2.5107 | lr 2.35e-04 | grad 5.97 | tok/s 61204
step    180 | loss 2.5393 | lr 2.69e-04 | grad 1.40 | tok/s 61243
step    190 | loss 2.2679 | lr 2.91e-04 | grad 1.59 | tok/s 62172
step    200 | loss 1.9415 | lr 3.00e-04 | grad 1.44 | tok/s 63418
step    210 | loss 2.4436 | lr 2.94e-04 | grad 2.20 | tok/s 60751
step    220 | loss 2.3870 | lr 2.74e-04 | grad 1.16 | tok/s 62584
step    230 | loss 2.1942 | lr 2.42e-04 | grad 1.59 | tok/s 60371
step    240 | loss 2.2111 | lr 2.01e-04 | grad 1.95 | tok/s 61486
step    250 | loss 2.1548 | lr 1.55e-04 | grad 1.30 | tok/s 60554
step    260 | loss 2.1771 | lr 1.09e-04 | grad 0.74 | tok/s 58152
step    270 | loss 2.0388 | lr 6.65e-05 | grad 1.04 | tok/s 60218
step    280 | loss 1.9567 | lr 3.24e-05 | grad 1.77 | tok/s 60178
