# Job 3: E75pch8n24
# GPU: 3
# Command: python train.py --level E75pch8n24 --dim 4480 --expansion 2.0 --n_state 24 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/e75pc_100m/E75pch8n24
# Started: 2026-01-20T12:47:06.124294
============================================================

Using device: cuda
Output directory: benchmark_results/e75pc_100m/E75pch8n24/levelE75pch8n24_100m_20260120_124712
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E75pch8n24, 87,318,400 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 6.2408 | lr 2.70e-05 | grad 34.50 | tok/s 20534
step     20 | loss 5.1934 | lr 5.70e-05 | grad 26.38 | tok/s 59617
step     30 | loss 5.5352 | lr 8.70e-05 | grad 13.12 | tok/s 63056
step     40 | loss 4.3336 | lr 1.17e-04 | grad 6.94 | tok/s 62787
step     50 | loss 3.6952 | lr 1.47e-04 | grad 5.06 | tok/s 62751
step     60 | loss 3.7537 | lr 1.77e-04 | grad 30.12 | tok/s 61485
step     70 | loss 3.3596 | lr 2.07e-04 | grad 8.75 | tok/s 59390
step     80 | loss 3.5313 | lr 2.37e-04 | grad 8.62 | tok/s 61624
step     90 | loss 3.4763 | lr 2.67e-04 | grad 8.62 | tok/s 59480
step    100 | loss 3.2209 | lr 2.97e-04 | grad 6.00 | tok/s 60011
step    110 | loss 3.2900 | lr 6.94e-06 | grad 7.50 | tok/s 54139
step    120 | loss 3.6506 | lr 2.69e-05 | grad 7.03 | tok/s 53973
step    130 | loss 3.3719 | lr 5.89e-05 | grad 4.22 | tok/s 55236
step    140 | loss 3.0619 | lr 9.99e-05 | grad 2.84 | tok/s 55292
step    150 | loss 2.8683 | lr 1.46e-04 | grad 5.62 | tok/s 52653
step    160 | loss 2.7278 | lr 1.92e-04 | grad 3.77 | tok/s 53065
step    170 | loss 2.8567 | lr 2.35e-04 | grad 11.00 | tok/s 54867
step    180 | loss 2.8397 | lr 2.69e-04 | grad 4.44 | tok/s 54897
step    190 | loss 2.5692 | lr 2.91e-04 | grad 4.75 | tok/s 55678
step    200 | loss 2.2834 | lr 3.00e-04 | grad 3.02 | tok/s 56909
step    210 | loss 2.7578 | lr 2.94e-04 | grad 5.19 | tok/s 54502
