# Job 4: E75pch8n32
# GPU: 4
# Command: python train.py --level E75pch8n32 --dim 4352 --expansion 2.0 --n_state 32 --data data/pile.txt --depth 20 --batch_size 16 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/e75pc_test/E75pch8n32
# Started: 2026-01-20T03:30:59.398280
============================================================

Using device: cuda
Output directory: benchmark_results/e75pc_test/E75pch8n32/levelE75pch8n32_100m_20260120_033106
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E75pch8n32, 112,698,624 parameters

Starting training from step 0...
Batch size: 16, Chunk size: 512
Gradient accumulation: 1, Effective batch: 16

Time-based training: 10.0 minutes
step     10 | loss 6.2530 | lr 2.70e-05 | grad 53.25 | tok/s 11467
step     20 | loss 5.0798 | lr 5.70e-05 | grad 276.00 | tok/s 35817
step     30 | loss 4.3043 | lr 8.70e-05 | grad 15.38 | tok/s 35727
step     40 | loss 3.8919 | lr 1.17e-04 | grad 25.88 | tok/s 37082
step     50 | loss 5.3490 | lr 1.47e-04 | grad 17.88 | tok/s 38501
step     60 | loss 4.4302 | lr 1.77e-04 | grad 11.94 | tok/s 38530
step     70 | loss 4.1252 | lr 2.07e-04 | grad 19.12 | tok/s 38492
step     80 | loss 3.9650 | lr 2.37e-04 | grad 10.44 | tok/s 38423
step     90 | loss 3.4773 | lr 2.67e-04 | grad 12.31 | tok/s 38377
step    100 | loss 3.3639 | lr 2.97e-04 | grad 15.12 | tok/s 38238
step    110 | loss 3.1324 | lr 6.94e-06 | grad 29.62 | tok/s 33711
step    120 | loss 4.2475 | lr 2.69e-05 | grad 19.88 | tok/s 32965
step    130 | loss 3.5865 | lr 5.89e-05 | grad 2.77 | tok/s 32042
step    140 | loss 3.2588 | lr 9.99e-05 | grad 4.53 | tok/s 32647
step    150 | loss 3.5461 | lr 1.46e-04 | grad 8.12 | tok/s 33676
step    160 | loss 3.5359 | lr 1.92e-04 | grad 17.25 | tok/s 33607
step    170 | loss 3.4516 | lr 2.35e-04 | grad 14.62 | tok/s 31801
step    180 | loss 3.3813 | lr 2.69e-04 | grad 8.88 | tok/s 32934
step    190 | loss 3.3430 | lr 2.91e-04 | grad 5.69 | tok/s 31571
step    200 | loss 2.6676 | lr 3.00e-04 | grad 6.09 | tok/s 33792
step    210 | loss 2.5917 | lr 2.94e-04 | grad 5.81 | tok/s 32960
step    220 | loss 2.8954 | lr 2.74e-04 | grad 7.38 | tok/s 31635
step    230 | loss 3.6478 | lr 2.42e-04 | grad 5.97 | tok/s 31665
step    240 | loss 2.6805 | lr 2.01e-04 | grad 4.47 | tok/s 31786
step    250 | loss 2.8830 | lr 1.55e-04 | grad 3.33 | tok/s 31938
step    260 | loss 2.4493 | lr 1.09e-04 | grad 2.41 | tok/s 32933
step    270 | loss 2.5887 | lr 6.65e-05 | grad 2.83 | tok/s 33012
step    280 | loss 2.2367 | lr 3.24e-05 | grad 2.70 | tok/s 31977
step    290 | loss 2.3018 | lr 9.84e-06 | grad 3.88 | tok/s 30662
step    300 | loss 2.3845 | lr 1.07e-06 | grad 3.53 | tok/s 31206
step    310 | loss 2.3850 | lr 6.94e-06 | grad 1.62 | tok/s 31950
step    320 | loss 2.1711 | lr 2.69e-05 | grad 3.27 | tok/s 30628
step    330 | loss 2.4552 | lr 5.89e-05 | grad 2.67 | tok/s 31942
step    340 | loss 2.5469 | lr 9.99e-05 | grad 10.31 | tok/s 32547
step    350 | loss 2.5448 | lr 1.46e-04 | grad 6.31 | tok/s 31866
step    360 | loss 2.5534 | lr 1.92e-04 | grad 5.22 | tok/s 32697
step    370 | loss 2.2160 | lr 2.35e-04 | grad 3.00 | tok/s 32062
step    380 | loss 2.2829 | lr 2.69e-04 | grad 3.06 | tok/s 33497
step    390 | loss 1.8784 | lr 2.91e-04 | grad 2.62 | tok/s 33825
step    400 | loss 1.7186 | lr 3.00e-04 | grad 3.02 | tok/s 33265
step    410 | loss 2.6353 | lr 2.94e-04 | grad 5.09 | tok/s 32157
step    420 | loss 2.5462 | lr 2.74e-04 | grad 5.22 | tok/s 32264
step    430 | loss 2.5027 | lr 2.42e-04 | grad 5.66 | tok/s 33857
step    440 | loss 2.3153 | lr 2.01e-04 | grad 4.03 | tok/s 32779
step    450 | loss 2.3587 | lr 1.55e-04 | grad 2.70 | tok/s 32334
step    460 | loss 2.0641 | lr 1.09e-04 | grad 6.19 | tok/s 31999
step    470 | loss 2.2173 | lr 6.65e-05 | grad 2.94 | tok/s 32053
step    480 | loss 2.2672 | lr 3.24e-05 | grad 3.11 | tok/s 33600
step    490 | loss 2.3010 | lr 9.84e-06 | grad 1.87 | tok/s 32456
step    500 | loss 2.1309 | lr 1.07e-06 | grad 2.30 | tok/s 32287
step    510 | loss 2.3950 | lr 6.94e-06 | grad 7.25 | tok/s 31569
step    520 | loss 2.1417 | lr 2.69e-05 | grad 1.85 | tok/s 30304
step    530 | loss 2.0274 | lr 5.89e-05 | grad 1.98 | tok/s 32148
step    540 | loss 2.2218 | lr 9.99e-05 | grad 2.78 | tok/s 32095
step    550 | loss 2.1677 | lr 1.46e-04 | grad 3.06 | tok/s 31316
step    560 | loss 1.8707 | lr 1.92e-04 | grad 4.28 | tok/s 32750
step    570 | loss 2.0114 | lr 2.35e-04 | grad 2.38 | tok/s 33790
step    580 | loss 1.8035 | lr 2.69e-04 | grad 2.42 | tok/s 33762
step    590 | loss 1.6909 | lr 2.91e-04 | grad 2.70 | tok/s 33784
step    600 | loss 1.8000 | lr 3.00e-04 | grad 3.30 | tok/s 33737
step    610 | loss 1.6743 | lr 2.94e-04 | grad 2.34 | tok/s 33726
step    620 | loss 1.6786 | lr 2.74e-04 | grad 2.28 | tok/s 33702
step    630 | loss 1.8174 | lr 2.42e-04 | grad 7.62 | tok/s 33641
step    640 | loss 2.2126 | lr 2.01e-04 | grad 8.12 | tok/s 32038
step    650 | loss 2.2126 | lr 1.55e-04 | grad 4.34 | tok/s 31845
step    660 | loss 2.0413 | lr 1.09e-04 | grad 3.30 | tok/s 32215
step    670 | loss 2.0600 | lr 6.65e-05 | grad 2.97 | tok/s 33267
step    680 | loss 2.0961 | lr 3.24e-05 | grad 2.98 | tok/s 32124
step    690 | loss 2.0997 | lr 9.84e-06 | grad 3.11 | tok/s 31915
step    700 | loss 2.0854 | lr 1.07e-06 | grad 2.08 | tok/s 31563
step    710 | loss 1.9535 | lr 6.94e-06 | grad 2.98 | tok/s 32491
step    720 | loss 2.1996 | lr 2.68e-05 | grad 5.34 | tok/s 31764
step    730 | loss 1.8685 | lr 5.89e-05 | grad 1.91 | tok/s 33248
step    740 | loss 1.9628 | lr 9.99e-05 | grad 2.94 | tok/s 32247
step    750 | loss 2.5615 | lr 1.46e-04 | grad 6.78 | tok/s 33627
step    760 | loss 2.3581 | lr 1.92e-04 | grad 3.09 | tok/s 33517
step    770 | loss 2.0658 | lr 2.35e-04 | grad 4.34 | tok/s 32816
step    780 | loss 2.0522 | lr 2.69e-04 | grad 3.97 | tok/s 31833
step    790 | loss 2.0486 | lr 2.91e-04 | grad 5.56 | tok/s 32657
step    800 | loss 2.4026 | lr 3.00e-04 | grad 9.38 | tok/s 33651
step    810 | loss 2.1996 | lr 2.94e-04 | grad 2.70 | tok/s 32555
step    820 | loss 1.8053 | lr 2.74e-04 | grad 7.31 | tok/s 31766
step    830 | loss 2.0771 | lr 2.42e-04 | grad 3.94 | tok/s 32365
step    840 | loss 2.0799 | lr 2.01e-04 | grad 3.17 | tok/s 31587
step    850 | loss 2.2387 | lr 1.55e-04 | grad 2.59 | tok/s 31709
step    860 | loss 2.1546 | lr 1.09e-04 | grad 3.69 | tok/s 31991
step    870 | loss 2.0862 | lr 6.65e-05 | grad 7.59 | tok/s 32349
step    880 | loss 2.7203 | lr 3.24e-05 | grad 2.69 | tok/s 33869
step    890 | loss 1.9739 | lr 9.84e-06 | grad 2.56 | tok/s 32257
step    900 | loss 1.8673 | lr 1.07e-06 | grad 1.97 | tok/s 32140
step    910 | loss 1.8810 | lr 6.94e-06 | grad 2.00 | tok/s 32603
step    920 | loss 2.0488 | lr 2.68e-05 | grad 1.31 | tok/s 31996
step    930 | loss 1.9943 | lr 5.89e-05 | grad 2.50 | tok/s 32089
step    940 | loss 1.9063 | lr 9.99e-05 | grad 4.06 | tok/s 33089
step    950 | loss 1.7893 | lr 1.46e-04 | grad 2.55 | tok/s 31642
step    960 | loss 1.9426 | lr 1.92e-04 | grad 3.20 | tok/s 31253
step    970 | loss 1.8154 | lr 2.35e-04 | grad 2.66 | tok/s 31570
step    980 | loss 1.8048 | lr 2.69e-04 | grad 2.81 | tok/s 32447
step    990 | loss 2.7318 | lr 2.91e-04 | grad 5.47 | tok/s 33787
step   1000 | loss 2.4102 | lr 3.00e-04 | grad 4.69 | tok/s 32309
  >>> saved checkpoint: checkpoint_step_001000_loss_2.4102.pt
step   1010 | loss 2.1076 | lr 2.94e-04 | grad 3.02 | tok/s 24022
step   1020 | loss 1.6768 | lr 2.74e-04 | grad 2.55 | tok/s 32716
step   1030 | loss 1.7697 | lr 2.42e-04 | grad 4.09 | tok/s 33446
step   1040 | loss 2.0759 | lr 2.01e-04 | grad 3.81 | tok/s 33250
step   1050 | loss 2.2319 | lr 1.55e-04 | grad 11.88 | tok/s 31736
step   1060 | loss 2.6377 | lr 1.09e-04 | grad 9.88 | tok/s 33313
step   1070 | loss 2.1860 | lr 6.65e-05 | grad 5.25 | tok/s 32425
step   1080 | loss 1.6020 | lr 3.24e-05 | grad 3.55 | tok/s 32982
step   1090 | loss 1.8314 | lr 9.84e-06 | grad 2.53 | tok/s 32984
step   1100 | loss 1.7487 | lr 1.07e-06 | grad 2.06 | tok/s 33276
step   1110 | loss 1.7455 | lr 6.93e-06 | grad 1.87 | tok/s 33279
step   1120 | loss 1.7394 | lr 2.68e-05 | grad 1.75 | tok/s 33462
step   1130 | loss 1.7074 | lr 5.89e-05 | grad 2.05 | tok/s 32656
step   1140 | loss 2.2951 | lr 9.99e-05 | grad 6.44 | tok/s 33081
step   1150 | loss 2.5221 | lr 1.46e-04 | grad 8.62 | tok/s 32534
step   1160 | loss 1.9246 | lr 1.92e-04 | grad 3.42 | tok/s 32346
step   1170 | loss 2.6222 | lr 2.35e-04 | grad 4.56 | tok/s 31672
step   1180 | loss 2.4125 | lr 2.69e-04 | grad 6.06 | tok/s 31839
step   1190 | loss 2.0443 | lr 2.91e-04 | grad 3.27 | tok/s 30886
step   1200 | loss 2.0317 | lr 3.00e-04 | grad 6.03 | tok/s 33019
step   1210 | loss 2.3575 | lr 2.94e-04 | grad 7.44 | tok/s 33815
step   1220 | loss 1.6956 | lr 2.74e-04 | grad 4.88 | tok/s 33419
step   1230 | loss 1.9739 | lr 2.42e-04 | grad 4.09 | tok/s 31455
step   1240 | loss 1.8560 | lr 2.01e-04 | grad 3.61 | tok/s 32200
step   1250 | loss 1.8070 | lr 1.55e-04 | grad 2.80 | tok/s 32940
step   1260 | loss 1.7867 | lr 1.09e-04 | grad 2.08 | tok/s 32582
step   1270 | loss 2.3767 | lr 6.65e-05 | grad 7.31 | tok/s 32996
step   1280 | loss 2.2116 | lr 3.24e-05 | grad 2.41 | tok/s 32670
step   1290 | loss 1.7784 | lr 9.84e-06 | grad 2.23 | tok/s 32437
step   1300 | loss 1.8868 | lr 1.07e-06 | grad 2.53 | tok/s 31914
step   1310 | loss 1.8255 | lr 6.93e-06 | grad 1.85 | tok/s 31731
step   1320 | loss 2.4853 | lr 2.68e-05 | grad 8.75 | tok/s 31795
step   1330 | loss 1.9131 | lr 5.89e-05 | grad 1.91 | tok/s 32631
step   1340 | loss 2.0668 | lr 9.99e-05 | grad 5.16 | tok/s 33000
step   1350 | loss 1.8567 | lr 1.46e-04 | grad 3.75 | tok/s 32038
step   1360 | loss 2.0466 | lr 1.92e-04 | grad 2.88 | tok/s 31736
step   1370 | loss 1.9899 | lr 2.35e-04 | grad 5.66 | tok/s 32280
step   1380 | loss 2.0117 | lr 2.69e-04 | grad 3.80 | tok/s 31906
step   1390 | loss 2.3082 | lr 2.91e-04 | grad 6.19 | tok/s 33446
step   1400 | loss 1.9279 | lr 3.00e-04 | grad 5.09 | tok/s 31370
step   1410 | loss 1.8597 | lr 2.94e-04 | grad 2.86 | tok/s 32745
step   1420 | loss 2.2754 | lr 2.74e-04 | grad 3.47 | tok/s 32370
step   1430 | loss 1.9102 | lr 2.42e-04 | grad 4.59 | tok/s 31207
step   1440 | loss 2.0388 | lr 2.01e-04 | grad 12.88 | tok/s 33628
step   1450 | loss 2.3728 | lr 1.55e-04 | grad 5.47 | tok/s 32093
step   1460 | loss 2.0000 | lr 1.09e-04 | grad 2.62 | tok/s 33353
step   1470 | loss 2.0348 | lr 6.65e-05 | grad 4.22 | tok/s 33250
step   1480 | loss 1.9279 | lr 3.24e-05 | grad 5.00 | tok/s 31652
step   1490 | loss 1.7024 | lr 9.84e-06 | grad 1.45 | tok/s 30927
step   1500 | loss 1.8443 | lr 1.07e-06 | grad 2.22 | tok/s 33197
step   1510 | loss 2.6599 | lr 6.93e-06 | grad 20.88 | tok/s 32185
step   1520 | loss 1.9370 | lr 2.68e-05 | grad 1.33 | tok/s 32376
step   1530 | loss 1.7696 | lr 5.89e-05 | grad 1.66 | tok/s 31749
step   1540 | loss 1.8497 | lr 9.99e-05 | grad 2.08 | tok/s 32344
step   1550 | loss 1.7369 | lr 1.46e-04 | grad 1.91 | tok/s 32307
step   1560 | loss 1.9779 | lr 1.92e-04 | grad 3.00 | tok/s 32496
step   1570 | loss 1.9105 | lr 2.35e-04 | grad 3.95 | tok/s 32013
step   1580 | loss 1.6353 | lr 2.69e-04 | grad 2.33 | tok/s 33354
step   1590 | loss 1.8809 | lr 2.91e-04 | grad 3.16 | tok/s 32616
step   1600 | loss 1.6459 | lr 3.00e-04 | grad 2.50 | tok/s 32745
step   1610 | loss 1.9542 | lr 2.94e-04 | grad 4.28 | tok/s 31304
step   1620 | loss 1.8430 | lr 2.74e-04 | grad 9.94 | tok/s 33424
step   1630 | loss 2.6691 | lr 2.42e-04 | grad 7.47 | tok/s 32883
step   1640 | loss 2.6747 | lr 2.01e-04 | grad 5.06 | tok/s 33985
step   1650 | loss 2.1918 | lr 1.55e-04 | grad 2.47 | tok/s 33962
step   1660 | loss 1.9403 | lr 1.09e-04 | grad 2.03 | tok/s 33939
step   1670 | loss 1.8001 | lr 6.65e-05 | grad 1.40 | tok/s 33817
step   1680 | loss 1.7751 | lr 3.24e-05 | grad 1.27 | tok/s 33852
step   1690 | loss 2.1497 | lr 9.84e-06 | grad 8.25 | tok/s 32352
step   1700 | loss 2.4158 | lr 1.07e-06 | grad 4.72 | tok/s 32031
step   1710 | loss 2.3613 | lr 6.93e-06 | grad 4.28 | tok/s 30655
step   1720 | loss 2.3782 | lr 2.68e-05 | grad 4.16 | tok/s 32204
step   1730 | loss 2.2375 | lr 5.89e-05 | grad 3.97 | tok/s 33281
step   1740 | loss 2.0461 | lr 9.99e-05 | grad 2.75 | tok/s 31700
step   1750 | loss 1.9620 | lr 1.46e-04 | grad 4.84 | tok/s 32700
step   1760 | loss 1.8962 | lr 1.92e-04 | grad 2.80 | tok/s 32161
step   1770 | loss 1.7950 | lr 2.35e-04 | grad 3.06 | tok/s 32700
step   1780 | loss 1.7283 | lr 2.69e-04 | grad 2.61 | tok/s 32163
step   1790 | loss 2.3497 | lr 2.91e-04 | grad 4.88 | tok/s 32124
step   1800 | loss 2.2101 | lr 3.00e-04 | grad 3.89 | tok/s 31030
step   1810 | loss 1.8028 | lr 2.94e-04 | grad 2.61 | tok/s 31928
step   1820 | loss 1.8053 | lr 2.74e-04 | grad 4.88 | tok/s 32360
step   1830 | loss 1.8307 | lr 2.42e-04 | grad 2.80 | tok/s 31676
step   1840 | loss 1.7882 | lr 2.01e-04 | grad 3.25 | tok/s 32419
step   1850 | loss 1.8369 | lr 1.55e-04 | grad 1.98 | tok/s 31706
step   1860 | loss 1.9098 | lr 1.09e-04 | grad 3.03 | tok/s 32258
step   1870 | loss 1.6921 | lr 6.65e-05 | grad 5.00 | tok/s 31234
step   1880 | loss 1.8488 | lr 3.24e-05 | grad 5.31 | tok/s 32030
step   1890 | loss 1.8191 | lr 9.84e-06 | grad 1.64 | tok/s 31710
step   1900 | loss 1.8463 | lr 1.07e-06 | grad 2.86 | tok/s 33091
step   1910 | loss 1.7684 | lr 6.93e-06 | grad 3.39 | tok/s 33934
step   1920 | loss 1.7313 | lr 2.68e-05 | grad 2.14 | tok/s 33837
step   1930 | loss 1.6631 | lr 5.89e-05 | grad 2.59 | tok/s 33799
step   1940 | loss 1.5925 | lr 9.99e-05 | grad 1.51 | tok/s 31234
step   1950 | loss 1.4623 | lr 1.46e-04 | grad 1.09 | tok/s 33869
step   1960 | loss 1.8600 | lr 1.92e-04 | grad 7.69 | tok/s 31873
step   1970 | loss 2.0612 | lr 2.35e-04 | grad 2.53 | tok/s 31660
step   1980 | loss 1.9216 | lr 2.69e-04 | grad 3.78 | tok/s 32347
step   1990 | loss 1.9445 | lr 2.91e-04 | grad 3.61 | tok/s 31628
step   2000 | loss 1.7614 | lr 3.00e-04 | grad 2.30 | tok/s 30943
  >>> saved checkpoint: checkpoint_step_002000_loss_1.7614.pt
step   2010 | loss 2.2150 | lr 2.94e-04 | grad 2.50 | tok/s 25466
step   2020 | loss 1.9231 | lr 2.74e-04 | grad 2.25 | tok/s 32954
step   2030 | loss 1.5245 | lr 2.42e-04 | grad 2.22 | tok/s 33969
step   2040 | loss 1.7749 | lr 2.01e-04 | grad 2.59 | tok/s 30392
step   2050 | loss 1.8463 | lr 1.55e-04 | grad 2.50 | tok/s 32488
step   2060 | loss 2.5695 | lr 1.09e-04 | grad 2.81 | tok/s 30859
step   2070 | loss 1.6868 | lr 6.65e-05 | grad 1.95 | tok/s 32655
step   2080 | loss 1.7481 | lr 3.24e-05 | grad 3.53 | tok/s 31947
step   2090 | loss 2.0456 | lr 9.84e-06 | grad 2.44 | tok/s 32520
step   2100 | loss 1.4807 | lr 1.07e-06 | grad 1.40 | tok/s 32387
step   2110 | loss 1.7342 | lr 6.93e-06 | grad 2.56 | tok/s 32144
