# Job 7: E75pch4n48
# GPU: 7
# Command: python train.py --level E75pch4n48 --dim 3840 --expansion 2.0 --n_state 48 --data data/pile.txt --depth 20 --batch_size 16 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/e75pc_test/E75pch4n48
# Started: 2026-01-20T03:30:59.398380
============================================================

Using device: cuda
Output directory: benchmark_results/e75pc_test/E75pch4n48/levelE75pch4n48_100m_20260120_033106
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E75pch4n48, 74,853,120 parameters

Starting training from step 0...
Batch size: 16, Chunk size: 512
Gradient accumulation: 1, Effective batch: 16

Time-based training: 10.0 minutes
step     10 | loss 6.2269 | lr 2.70e-05 | grad 54.00 | tok/s 11171
step     20 | loss 5.1136 | lr 5.70e-05 | grad 31.50 | tok/s 31589
step     30 | loss 4.4350 | lr 8.70e-05 | grad 13.94 | tok/s 31266
step     40 | loss 3.8911 | lr 1.17e-04 | grad 23.88 | tok/s 32477
step     50 | loss 5.2027 | lr 1.47e-04 | grad 15.25 | tok/s 34001
step     60 | loss 4.1549 | lr 1.77e-04 | grad 9.12 | tok/s 34023
step     70 | loss 3.9912 | lr 2.07e-04 | grad 22.00 | tok/s 34006
step     80 | loss 3.7501 | lr 2.37e-04 | grad 18.50 | tok/s 34070
step     90 | loss 3.4050 | lr 2.67e-04 | grad 7.69 | tok/s 34100
step    100 | loss 3.3941 | lr 2.97e-04 | grad 19.00 | tok/s 34115
step    110 | loss 3.0674 | lr 6.94e-06 | grad 10.88 | tok/s 30393
step    120 | loss 4.0670 | lr 2.69e-05 | grad 7.12 | tok/s 28707
step    130 | loss 3.3026 | lr 5.89e-05 | grad 2.80 | tok/s 28084
step    140 | loss 3.1966 | lr 9.99e-05 | grad 3.45 | tok/s 28360
step    150 | loss 3.6851 | lr 1.46e-04 | grad 6.94 | tok/s 29370
step    160 | loss 3.5030 | lr 1.92e-04 | grad 11.50 | tok/s 29997
step    170 | loss 3.4262 | lr 2.35e-04 | grad 13.12 | tok/s 28437
step    180 | loss 3.3771 | lr 2.69e-04 | grad 9.56 | tok/s 29336
step    190 | loss 3.3187 | lr 2.91e-04 | grad 5.38 | tok/s 28134
step    200 | loss 2.8259 | lr 3.00e-04 | grad 4.22 | tok/s 30314
step    210 | loss 2.6429 | lr 2.94e-04 | grad 5.06 | tok/s 29398
step    220 | loss 2.9273 | lr 2.74e-04 | grad 6.50 | tok/s 28389
step    230 | loss 3.5903 | lr 2.42e-04 | grad 4.78 | tok/s 28382
step    240 | loss 2.7022 | lr 2.01e-04 | grad 3.94 | tok/s 28536
step    250 | loss 2.8461 | lr 1.55e-04 | grad 4.66 | tok/s 28621
step    260 | loss 2.4825 | lr 1.09e-04 | grad 2.17 | tok/s 29572
step    270 | loss 2.5973 | lr 6.65e-05 | grad 2.75 | tok/s 29489
