Using device: cuda
Output directory: benchmark_results/mega_100m_20260122_155533/E88_d12h32/levelE88d_h12_100m_20260122_155943
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E88d_h12, 99,959,520 parameters
Using schedule-free AdamW (lr=0.0003)

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.0433 | lr 3.00e-04 | grad 28.00 | tok/s 22173
step     20 | loss 3.6833 | lr 3.00e-04 | grad 13.19 | tok/s 64073
step     30 | loss 4.0619 | lr 3.00e-04 | grad 9.25 | tok/s 67336
step     40 | loss 3.0224 | lr 3.00e-04 | grad 3.16 | tok/s 66943
step     50 | loss 2.4669 | lr 3.00e-04 | grad 3.50 | tok/s 65854
step     60 | loss 2.8587 | lr 3.00e-04 | grad 4.19 | tok/s 63690
step     70 | loss 2.5462 | lr 3.00e-04 | grad 4.38 | tok/s 61800
step     80 | loss 2.5002 | lr 3.00e-04 | grad 5.19 | tok/s 65306
step     90 | loss 2.5711 | lr 3.00e-04 | grad 7.03 | tok/s 62436
step    100 | loss 2.2286 | lr 3.00e-04 | grad 3.61 | tok/s 63524
step    110 | loss 2.2545 | lr 3.00e-04 | grad 2.98 | tok/s 62080
step    120 | loss 2.2817 | lr 3.00e-04 | grad 2.84 | tok/s 61393
step    130 | loss 2.2839 | lr 3.00e-04 | grad 2.70 | tok/s 62568
step    140 | loss 2.1077 | lr 3.00e-04 | grad 2.22 | tok/s 62701
step    150 | loss 1.9966 | lr 3.00e-04 | grad 3.34 | tok/s 59803
step    160 | loss 1.9446 | lr 3.00e-04 | grad 2.41 | tok/s 59685
step    170 | loss 2.1163 | lr 3.00e-04 | grad 9.19 | tok/s 60817
step    180 | loss 2.0501 | lr 3.00e-04 | grad 1.77 | tok/s 62485
step    190 | loss 1.7923 | lr 3.00e-04 | grad 2.48 | tok/s 63393
step    200 | loss 1.4981 | lr 3.00e-04 | grad 2.30 | tok/s 64559
step    210 | loss 2.0279 | lr 3.00e-04 | grad 3.02 | tok/s 61842
step    220 | loss 1.8912 | lr 3.00e-04 | grad 2.08 | tok/s 63684
step    230 | loss 1.8439 | lr 3.00e-04 | grad 3.48 | tok/s 61214
step    240 | loss 1.8297 | lr 3.00e-04 | grad 3.02 | tok/s 62460
step    250 | loss 1.8125 | lr 3.00e-04 | grad 2.62 | tok/s 62073
step    260 | loss 1.9025 | lr 3.00e-04 | grad 1.93 | tok/s 59752
step    270 | loss 1.7918 | lr 3.00e-04 | grad 1.89 | tok/s 61438
step    280 | loss 1.6869 | lr 3.00e-04 | grad 3.16 | tok/s 61517
step    290 | loss 1.5816 | lr 3.00e-04 | grad 2.22 | tok/s 64989
step    300 | loss 1.5174 | lr 3.00e-04 | grad 2.06 | tok/s 64639
step    310 | loss 1.4742 | lr 3.00e-04 | grad 2.09 | tok/s 64709
step    320 | loss 1.6699 | lr 3.00e-04 | grad 3.73 | tok/s 62427
step    330 | loss 1.7725 | lr 3.00e-04 | grad 2.03 | tok/s 60911
step    340 | loss 1.7760 | lr 3.00e-04 | grad 4.19 | tok/s 62359
step    350 | loss 1.7985 | lr 3.00e-04 | grad 2.02 | tok/s 60386
step    360 | loss 1.7451 | lr 3.00e-04 | grad 5.41 | tok/s 60615
step    370 | loss 1.5630 | lr 3.00e-04 | grad 1.79 | tok/s 62415
step    380 | loss 1.9484 | lr 3.00e-04 | grad 2.08 | tok/s 63625
step    390 | loss 1.6927 | lr 3.00e-04 | grad 1.68 | tok/s 61779
step    400 | loss 1.7540 | lr 3.00e-04 | grad 4.31 | tok/s 63015
step    410 | loss 1.5124 | lr 3.00e-04 | grad 4.00 | tok/s 60394
step    420 | loss 1.6521 | lr 3.00e-04 | grad 2.00 | tok/s 60437
step    430 | loss 1.7804 | lr 3.00e-04 | grad 2.80 | tok/s 60485
step    440 | loss 1.7830 | lr 3.00e-04 | grad 1.70 | tok/s 62892
step    450 | loss 1.6844 | lr 3.00e-04 | grad 2.12 | tok/s 61176
step    460 | loss 1.6715 | lr 3.00e-04 | grad 1.71 | tok/s 61384
step    470 | loss 1.6418 | lr 3.00e-04 | grad 2.23 | tok/s 62078
step    480 | loss 1.5668 | lr 3.00e-04 | grad 1.77 | tok/s 59392
step    490 | loss 1.5657 | lr 3.00e-04 | grad 1.62 | tok/s 61276
step    500 | loss 2.0905 | lr 3.00e-04 | grad 2.66 | tok/s 63035
step    510 | loss 1.5178 | lr 3.00e-04 | grad 1.55 | tok/s 61589
step    520 | loss 1.4978 | lr 3.00e-04 | grad 1.80 | tok/s 63600
step    530 | loss 2.0659 | lr 3.00e-04 | grad 1.81 | tok/s 62160
step    540 | loss 1.5070 | lr 3.00e-04 | grad 2.47 | tok/s 62329
step    550 | loss 1.4460 | lr 3.00e-04 | grad 1.75 | tok/s 63740
step    560 | loss 1.3544 | lr 3.00e-04 | grad 2.11 | tok/s 64533
step    570 | loss 1.5743 | lr 3.00e-04 | grad 3.59 | tok/s 62510
step    580 | loss 1.8053 | lr 3.00e-04 | grad 1.88 | tok/s 61611
