Using device: cuda
Output directory: benchmark_results/mega_100m_20260122_155533/mamba2/levelmamba2_100m_20260122_155943
Model: Level mamba2, 101,936,528 parameters
Using schedule-free AdamW (lr=0.0003)

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 3.2656 | lr 3.00e-04 | grad 3.06 | tok/s 9680
step     20 | loss 2.7137 | lr 3.00e-04 | grad 6.91 | tok/s 61204
step     30 | loss 3.5857 | lr 3.00e-04 | grad 1.58 | tok/s 64103
step     40 | loss 2.4248 | lr 3.00e-04 | grad 1.29 | tok/s 63857
step     50 | loss 2.0544 | lr 3.00e-04 | grad 1.30 | tok/s 63458
step     60 | loss 2.3674 | lr 3.00e-04 | grad 1.79 | tok/s 61828
step     70 | loss 2.0899 | lr 3.00e-04 | grad 1.73 | tok/s 59591
step     80 | loss 2.4007 | lr 3.00e-04 | grad 2.42 | tok/s 61709
step     90 | loss 2.2562 | lr 3.00e-04 | grad 3.95 | tok/s 59321
step    100 | loss 1.9170 | lr 3.00e-04 | grad 1.14 | tok/s 59738
step    110 | loss 1.8967 | lr 3.00e-04 | grad 1.95 | tok/s 58607
step    120 | loss 1.9409 | lr 3.00e-04 | grad 1.26 | tok/s 57723
step    130 | loss 1.9608 | lr 3.00e-04 | grad 1.12 | tok/s 58878
step    140 | loss 1.8300 | lr 3.00e-04 | grad 1.31 | tok/s 58829
step    150 | loss 1.7281 | lr 3.00e-04 | grad 2.02 | tok/s 56074
step    160 | loss 1.7106 | lr 3.00e-04 | grad 1.77 | tok/s 56442
step    170 | loss 1.8592 | lr 3.00e-04 | grad 4.28 | tok/s 58324
step    180 | loss 1.8506 | lr 3.00e-04 | grad 1.05 | tok/s 58431
step    190 | loss 1.5844 | lr 3.00e-04 | grad 1.45 | tok/s 59300
step    200 | loss 1.3087 | lr 3.00e-04 | grad 1.20 | tok/s 60590
step    210 | loss 1.8382 | lr 3.00e-04 | grad 2.06 | tok/s 57942
step    220 | loss 1.7127 | lr 3.00e-04 | grad 1.30 | tok/s 59879
step    230 | loss 1.6560 | lr 3.00e-04 | grad 2.33 | tok/s 57767
step    240 | loss 1.6568 | lr 3.00e-04 | grad 2.12 | tok/s 58914
step    250 | loss 1.6450 | lr 3.00e-04 | grad 1.49 | tok/s 58155
step    260 | loss 1.7335 | lr 3.00e-04 | grad 1.20 | tok/s 55711
