# Job 18: E75h8n32
# GPU: 6
# Command: python train.py --level E75h8n32 --dim 3200 --expansion 2.0 --n_state 32 --data data/pile.txt --depth 20 --batch_size 16 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/1b_10min_20260120_010008/E75h8n32
# Started: 2026-01-20T01:21:02.802085
============================================================

Using device: cuda
Output directory: benchmark_results/1b_10min_20260120_010008/E75h8n32/levelE75h8n32_100m_20260120_012107
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E75h8n32, 557,947,520 parameters

Starting training from step 0...
Batch size: 16, Chunk size: 512
Gradient accumulation: 1, Effective batch: 16

Time-based training: 10.0 minutes
step     10 | loss 5.8689 | lr 2.70e-05 | grad 266.00 | tok/s 9163
step     20 | loss 4.3030 | lr 5.70e-05 | grad 30.25 | tok/s 18272
step     30 | loss 3.7659 | lr 8.70e-05 | grad 19.38 | tok/s 18144
step     40 | loss 3.5657 | lr 1.17e-04 | grad 19.75 | tok/s 18731
step     50 | loss 4.6528 | lr 1.47e-04 | grad 13.44 | tok/s 19413
step     60 | loss 3.8307 | lr 1.77e-04 | grad 6.59 | tok/s 19349
step     70 | loss 3.4651 | lr 2.07e-04 | grad 7.81 | tok/s 19274
step     80 | loss 3.3843 | lr 2.37e-04 | grad 5.53 | tok/s 19194
step     90 | loss 3.0866 | lr 2.67e-04 | grad 4.53 | tok/s 19121
step    100 | loss 3.0181 | lr 2.97e-04 | grad 5.47 | tok/s 19056
step    110 | loss 2.7942 | lr 6.94e-06 | grad 7.75 | tok/s 19105
step    120 | loss 4.1974 | lr 2.69e-05 | grad 15.69 | tok/s 18659
step    130 | loss 3.2509 | lr 5.89e-05 | grad 2.75 | tok/s 18259
step    140 | loss 2.8078 | lr 9.99e-05 | grad 3.53 | tok/s 18327
step    150 | loss 3.2228 | lr 1.46e-04 | grad 4.53 | tok/s 18959
step    160 | loss 2.7594 | lr 1.92e-04 | grad 4.47 | tok/s 18984
step    170 | loss 2.8924 | lr 2.35e-04 | grad 6.75 | tok/s 17926
step    180 | loss 2.7772 | lr 2.69e-04 | grad 3.64 | tok/s 18530
step    190 | loss 2.8012 | lr 2.91e-04 | grad 3.56 | tok/s 17749
step    200 | loss 2.3167 | lr 3.00e-04 | grad 3.00 | tok/s 18905
