# Job 19: E75h8n24
# GPU: 5
# Command: python train.py --level E75h8n24 --dim 3456 --expansion 2.0 --n_state 24 --data data/pile.txt --depth 20 --batch_size 16 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/1b_10min_20260120_010008/E75h8n24
# Started: 2026-01-20T01:21:04.718600
============================================================

Using device: cuda
Output directory: benchmark_results/1b_10min_20260120_010008/E75h8n24/levelE75h8n24_100m_20260120_012109
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E75h8n24, 598,157,952 parameters

Starting training from step 0...
Batch size: 16, Chunk size: 512
Gradient accumulation: 1, Effective batch: 16

Time-based training: 10.0 minutes
step     10 | loss 5.7218 | lr 2.70e-05 | grad 215.00 | tok/s 9394
step     20 | loss 4.1284 | lr 5.70e-05 | grad 20.75 | tok/s 18638
step     30 | loss 3.8793 | lr 8.70e-05 | grad 15.06 | tok/s 18504
step     40 | loss 3.5808 | lr 1.17e-04 | grad 22.25 | tok/s 19076
step     50 | loss 4.8489 | lr 1.47e-04 | grad 14.81 | tok/s 19812
step     60 | loss 3.8898 | lr 1.77e-04 | grad 16.12 | tok/s 19744
step     70 | loss 3.7354 | lr 2.07e-04 | grad 14.06 | tok/s 19674
step     80 | loss 3.5999 | lr 2.37e-04 | grad 6.84 | tok/s 19582
step     90 | loss 3.2592 | lr 2.67e-04 | grad 4.66 | tok/s 19537
step    100 | loss 3.0925 | lr 2.97e-04 | grad 6.38 | tok/s 19473
step    110 | loss 2.9363 | lr 6.94e-06 | grad 6.44 | tok/s 19535
step    120 | loss 4.1244 | lr 2.69e-05 | grad 7.75 | tok/s 19095
step    130 | loss 3.2578 | lr 5.89e-05 | grad 2.73 | tok/s 18634
step    140 | loss 2.7807 | lr 9.99e-05 | grad 3.52 | tok/s 18715
step    150 | loss 3.2007 | lr 1.46e-04 | grad 7.91 | tok/s 19381
step    160 | loss 2.9025 | lr 1.92e-04 | grad 3.88 | tok/s 19361
step    170 | loss 2.9094 | lr 2.35e-04 | grad 8.12 | tok/s 18310
step    180 | loss 2.8666 | lr 2.69e-04 | grad 5.03 | tok/s 18914
step    190 | loss 2.8804 | lr 2.91e-04 | grad 4.34 | tok/s 18161
step    200 | loss 2.3564 | lr 3.00e-04 | grad 3.02 | tok/s 19350
step    210 | loss 2.3536 | lr 2.94e-04 | grad 5.25 | tok/s 18776
step    220 | loss 2.7550 | lr 2.74e-04 | grad 6.78 | tok/s 18154
