# Job 12: 61
# GPU: 0
# Command: python train.py --level 61 --dim 2048 --expansion 2.0 --data data/pile.txt --depth 20 --batch_size 16 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/1b_10min_20260120_013342/61
# Started: 2026-01-20T01:44:11.926573
============================================================

Using device: cuda
Output directory: benchmark_results/1b_10min_20260120_013342/61/level61_100m_20260120_014417
Auto r_h_mode: none (level 61 has bounded/no W_h)
Model: Level 61, 1,007,364,096 parameters

Starting training from step 0...
Batch size: 16, Chunk size: 512
Gradient accumulation: 1, Effective batch: 16

Time-based training: 10.0 minutes
step     10 | loss 4.7511 | lr 2.70e-05 | grad 19.75 | tok/s 7482
step     20 | loss 3.3611 | lr 5.70e-05 | grad 8.38 | tok/s 12239
step     30 | loss 3.5774 | lr 8.70e-05 | grad 12.25 | tok/s 12133
step     40 | loss 3.8333 | lr 1.17e-04 | grad 15.12 | tok/s 12535
step     50 | loss 4.9794 | lr 1.47e-04 | grad 9.69 | tok/s 12980
step     60 | loss 4.0333 | lr 1.77e-04 | grad 4.22 | tok/s 12914
step     70 | loss 3.6823 | lr 2.07e-04 | grad 5.38 | tok/s 12853
step     80 | loss 3.7281 | lr 2.37e-04 | grad 7.19 | tok/s 12816
step     90 | loss 3.5643 | lr 2.67e-04 | grad 4.59 | tok/s 12781
step    100 | loss 3.5112 | lr 2.97e-04 | grad 4.88 | tok/s 12737
step    110 | loss 3.2579 | lr 6.94e-06 | grad 5.84 | tok/s 12806
step    120 | loss 4.1594 | lr 2.69e-05 | grad 6.47 | tok/s 12473
step    130 | loss 3.5475 | lr 5.89e-05 | grad 2.62 | tok/s 12183
step    140 | loss 3.0306 | lr 9.99e-05 | grad 3.98 | tok/s 12202
step    150 | loss 3.4468 | lr 1.46e-04 | grad 5.75 | tok/s 12575
step    160 | loss 3.1349 | lr 1.92e-04 | grad 13.12 | tok/s 12683
step    170 | loss 3.1911 | lr 2.35e-04 | grad 6.75 | tok/s 11999
step    180 | loss 3.0442 | lr 2.69e-04 | grad 4.69 | tok/s 12427
step    190 | loss 2.9554 | lr 2.91e-04 | grad 3.86 | tok/s 11883
step    200 | loss 2.5434 | lr 3.00e-04 | grad 3.30 | tok/s 12757
step    210 | loss 2.5020 | lr 2.94e-04 | grad 3.73 | tok/s 12368
step    220 | loss 2.7712 | lr 2.74e-04 | grad 5.12 | tok/s 11933
step    230 | loss 3.1898 | lr 2.42e-04 | grad 2.92 | tok/s 11953
