# Job 7: E75pch8n32
# GPU: 7
# Command: python train.py --level E75pch8n32 --dim 4480 --expansion 2.0 --n_state 32 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/e88_100m_v2/E75pch8n32
# Started: 2026-01-20T14:57:20.095732
============================================================

Using device: cuda
Output directory: benchmark_results/e88_100m_v2/E75pch8n32/levelE75pch8n32_100m_20260120_145726
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E75pch8n32, 116,010,880 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 6.1297 | lr 2.70e-05 | grad 80.00 | tok/s 18632
step     20 | loss 5.4837 | lr 5.70e-05 | grad 24.62 | tok/s 48217
step     30 | loss 5.4759 | lr 8.70e-05 | grad 12.25 | tok/s 50973
step     40 | loss 4.2831 | lr 1.17e-04 | grad 7.84 | tok/s 50872
step     50 | loss 3.6432 | lr 1.47e-04 | grad 7.12 | tok/s 50739
step     60 | loss 3.7443 | lr 1.77e-04 | grad 13.12 | tok/s 49637
step     70 | loss 3.2461 | lr 2.07e-04 | grad 3.72 | tok/s 47873
step     80 | loss 3.4550 | lr 2.37e-04 | grad 8.88 | tok/s 49656
step     90 | loss 3.5144 | lr 2.67e-04 | grad 11.31 | tok/s 47925
step    100 | loss 3.3113 | lr 2.97e-04 | grad 6.38 | tok/s 48253
step    110 | loss 3.2635 | lr 6.94e-06 | grad 8.38 | tok/s 43971
step    120 | loss 3.7359 | lr 2.69e-05 | grad 5.44 | tok/s 43691
step    130 | loss 3.3231 | lr 5.89e-05 | grad 5.66 | tok/s 44676
step    140 | loss 3.0527 | lr 9.99e-05 | grad 3.36 | tok/s 44688
step    150 | loss 2.8549 | lr 1.46e-04 | grad 6.94 | tok/s 42642
step    160 | loss 2.6781 | lr 1.92e-04 | grad 3.98 | tok/s 42785
step    170 | loss 2.8096 | lr 2.35e-04 | grad 38.50 | tok/s 44227
step    180 | loss 2.7987 | lr 2.69e-04 | grad 5.88 | tok/s 44309
step    190 | loss 2.5432 | lr 2.91e-04 | grad 4.50 | tok/s 44991
step    200 | loss 2.1948 | lr 3.00e-04 | grad 3.19 | tok/s 45874
step    210 | loss 2.7170 | lr 2.94e-04 | grad 4.94 | tok/s 43939
step    220 | loss 2.5358 | lr 2.74e-04 | grad 3.11 | tok/s 45392
step    230 | loss 2.3617 | lr 2.42e-04 | grad 5.31 | tok/s 43811
step    240 | loss 2.3991 | lr 2.01e-04 | grad 4.19 | tok/s 44645
step    250 | loss 2.3375 | lr 1.55e-04 | grad 3.09 | tok/s 44070
