# Job 0: mamba2
# GPU: 0
# Command: python train.py --level mamba2 --dim 896 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/e88_100m_v2/mamba2
# Started: 2026-01-20T14:57:20.094293
============================================================

Using device: cuda
Output directory: benchmark_results/e88_100m_v2/mamba2/levelmamba2_100m_20260120_145726
Model: Level mamba2, 101,936,528 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.4576 | lr 2.70e-05 | grad 5.00 | tok/s 9669
step     20 | loss 4.3084 | lr 5.70e-05 | grad 6.47 | tok/s 65931
step     30 | loss 4.5682 | lr 8.70e-05 | grad 3.27 | tok/s 69382
step     40 | loss 3.1656 | lr 1.17e-04 | grad 1.87 | tok/s 69055
step     50 | loss 2.3871 | lr 1.47e-04 | grad 1.48 | tok/s 68731
step     60 | loss 2.7604 | lr 1.77e-04 | grad 3.28 | tok/s 67085
step     70 | loss 2.4723 | lr 2.07e-04 | grad 1.88 | tok/s 64599
step     80 | loss 2.8039 | lr 2.37e-04 | grad 3.19 | tok/s 66755
step     90 | loss 2.7423 | lr 2.67e-04 | grad 4.06 | tok/s 64115
step    100 | loss 2.2444 | lr 2.97e-04 | grad 1.20 | tok/s 64390
step    110 | loss 2.2792 | lr 6.94e-06 | grad 1.96 | tok/s 61735
step    120 | loss 2.4874 | lr 2.69e-05 | grad 1.52 | tok/s 61644
step    130 | loss 2.3558 | lr 5.89e-05 | grad 1.16 | tok/s 62803
step    140 | loss 2.0981 | lr 9.99e-05 | grad 1.00 | tok/s 62707
step    150 | loss 1.9594 | lr 1.46e-04 | grad 1.89 | tok/s 59578
step    160 | loss 1.8689 | lr 1.92e-04 | grad 1.62 | tok/s 59885
step    170 | loss 2.0566 | lr 2.35e-04 | grad 3.31 | tok/s 61823
step    180 | loss 2.0395 | lr 2.69e-04 | grad 1.27 | tok/s 61830
step    190 | loss 1.7566 | lr 2.91e-04 | grad 1.27 | tok/s 62450
step    200 | loss 1.3555 | lr 3.00e-04 | grad 1.05 | tok/s 63739
step    210 | loss 2.1288 | lr 2.94e-04 | grad 1.72 | tok/s 60834
step    220 | loss 1.9236 | lr 2.74e-04 | grad 1.27 | tok/s 62576
step    230 | loss 1.8166 | lr 2.42e-04 | grad 1.48 | tok/s 60379
step    240 | loss 1.7892 | lr 2.01e-04 | grad 1.49 | tok/s 61405
step    250 | loss 1.7932 | lr 1.55e-04 | grad 1.30 | tok/s 60274
step    260 | loss 1.8799 | lr 1.09e-04 | grad 0.85 | tok/s 57750
step    270 | loss 1.7254 | lr 6.65e-05 | grad 0.96 | tok/s 59919
step    280 | loss 1.6080 | lr 3.24e-05 | grad 1.73 | tok/s 59836
step    290 | loss 1.6132 | lr 9.84e-06 | grad 0.76 | tok/s 62620
step    300 | loss 1.5961 | lr 1.07e-06 | grad 0.86 | tok/s 62600
step    310 | loss 1.5797 | lr 6.94e-06 | grad 0.68 | tok/s 62616
step    320 | loss 1.6809 | lr 2.69e-05 | grad 1.65 | tok/s 60111
step    330 | loss 1.7108 | lr 5.89e-05 | grad 0.79 | tok/s 58693
step    340 | loss 1.7114 | lr 9.99e-05 | grad 2.16 | tok/s 59952
step    350 | loss 1.7272 | lr 1.46e-04 | grad 0.92 | tok/s 58071
step    360 | loss 1.6745 | lr 1.92e-04 | grad 2.33 | tok/s 58751
step    370 | loss 1.5138 | lr 2.35e-04 | grad 1.00 | tok/s 59750
step    380 | loss 1.9891 | lr 2.69e-04 | grad 1.06 | tok/s 61198
step    390 | loss 1.7116 | lr 2.91e-04 | grad 1.46 | tok/s 59020
step    400 | loss 1.8054 | lr 3.00e-04 | grad 2.38 | tok/s 60322
