# Job 0: mamba2
# GPU: 0
# Command: python train.py --level mamba2 --dim 896 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/e88_100m_balanced/mamba2
# Started: 2026-01-20T16:26:20.614809
============================================================

Using device: cuda
Output directory: benchmark_results/e88_100m_balanced/mamba2/levelmamba2_100m_20260120_162626
Model: Level mamba2, 101,936,528 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.4576 | lr 2.70e-05 | grad 5.00 | tok/s 9530
step     20 | loss 4.3084 | lr 5.70e-05 | grad 6.47 | tok/s 60943
step     30 | loss 4.5682 | lr 8.70e-05 | grad 3.27 | tok/s 63938
step     40 | loss 3.1655 | lr 1.17e-04 | grad 1.87 | tok/s 63722
step     50 | loss 2.3872 | lr 1.47e-04 | grad 1.48 | tok/s 63428
step     60 | loss 2.7603 | lr 1.77e-04 | grad 3.28 | tok/s 61865
step     70 | loss 2.4722 | lr 2.07e-04 | grad 1.88 | tok/s 59509
step     80 | loss 2.8037 | lr 2.37e-04 | grad 3.17 | tok/s 61569
step     90 | loss 2.7417 | lr 2.67e-04 | grad 4.06 | tok/s 59429
step    100 | loss 2.2441 | lr 2.97e-04 | grad 1.20 | tok/s 59803
step    110 | loss 2.2789 | lr 6.94e-06 | grad 1.96 | tok/s 57870
step    120 | loss 2.4866 | lr 2.69e-05 | grad 1.52 | tok/s 57714
step    130 | loss 2.3555 | lr 5.89e-05 | grad 1.16 | tok/s 58990
step    140 | loss 2.0978 | lr 9.99e-05 | grad 1.00 | tok/s 59083
step    150 | loss 1.9593 | lr 1.46e-04 | grad 1.89 | tok/s 56271
step    160 | loss 1.8689 | lr 1.92e-04 | grad 1.62 | tok/s 56711
step    170 | loss 2.0566 | lr 2.35e-04 | grad 3.33 | tok/s 58500
step    180 | loss 2.0397 | lr 2.69e-04 | grad 1.27 | tok/s 58787
step    190 | loss 1.7565 | lr 2.91e-04 | grad 1.27 | tok/s 59401
step    200 | loss 1.3554 | lr 3.00e-04 | grad 1.05 | tok/s 60833
step    210 | loss 2.1285 | lr 2.94e-04 | grad 1.72 | tok/s 58354
step    220 | loss 1.9225 | lr 2.74e-04 | grad 1.30 | tok/s 60103
step    230 | loss 1.8166 | lr 2.42e-04 | grad 1.48 | tok/s 58115
step    240 | loss 1.7881 | lr 2.01e-04 | grad 1.52 | tok/s 59204
step    250 | loss 1.7931 | lr 1.55e-04 | grad 1.31 | tok/s 58339
step    260 | loss 1.8787 | lr 1.09e-04 | grad 0.86 | tok/s 55982
step    270 | loss 1.7243 | lr 6.65e-05 | grad 0.95 | tok/s 58082
step    280 | loss 1.6078 | lr 3.24e-05 | grad 1.74 | tok/s 57994
step    290 | loss 1.6132 | lr 9.84e-06 | grad 0.76 | tok/s 60981
step    300 | loss 1.5958 | lr 1.07e-06 | grad 0.86 | tok/s 61121
step    310 | loss 1.5797 | lr 6.94e-06 | grad 0.68 | tok/s 60949
step    320 | loss 1.6796 | lr 2.69e-05 | grad 1.66 | tok/s 58672
step    330 | loss 1.7101 | lr 5.89e-05 | grad 0.79 | tok/s 57281
