# Job 3: E88h16n32
# GPU: 3
# Command: python train.py --level E88h16 --dim 1152 --expansion 2.0 --n_state 32 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/e88_100m_balanced/E88h16n32
# Started: 2026-01-20T16:26:20.615815
============================================================

Using device: cuda
Output directory: benchmark_results/e88_100m_balanced/E88h16n32/levelE88h16_100m_20260120_162626
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E88h16, 95,225,344 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.7276 | lr 2.70e-05 | grad 116.00 | tok/s 14509
step     20 | loss 5.2631 | lr 5.70e-05 | grad 60.50 | tok/s 25798
step     30 | loss 5.2180 | lr 8.70e-05 | grad 48.00 | tok/s 27113
step     40 | loss 4.7123 | lr 1.17e-04 | grad 33.75 | tok/s 27017
step     50 | loss 4.4278 | lr 1.47e-04 | grad 22.00 | tok/s 26970
step     60 | loss 4.2453 | lr 1.77e-04 | grad 37.25 | tok/s 26321
step     70 | loss 3.3580 | lr 2.07e-04 | grad 3.86 | tok/s 25381
step     80 | loss 3.5063 | lr 2.37e-04 | grad 3.81 | tok/s 26309
step     90 | loss 3.4535 | lr 2.67e-04 | grad 4.31 | tok/s 25385
step    100 | loss 3.2800 | lr 2.97e-04 | grad 1.64 | tok/s 25625
step    110 | loss 3.2026 | lr 6.94e-06 | grad 2.25 | tok/s 24257
step    120 | loss 3.5798 | lr 2.69e-05 | grad 1.79 | tok/s 23961
step    130 | loss 3.3740 | lr 5.89e-05 | grad 1.70 | tok/s 24449
step    140 | loss 3.1428 | lr 9.99e-05 | grad 1.01 | tok/s 24513
step    150 | loss 3.0382 | lr 1.46e-04 | grad 3.70 | tok/s 23455
step    160 | loss 2.9034 | lr 1.92e-04 | grad 2.11 | tok/s 23677
step    170 | loss 2.9547 | lr 2.35e-04 | grad 5.69 | tok/s 24482
