# Job 79: 75n48
# GPU: 7
# Command: python train.py --level 75n48 --dim 1408 --expansion 2.0 --n_state 48 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/all_models_20260119_213946/75n48
# Started: 2026-01-19T23:01:58.783171
============================================================

Using device: cuda
Output directory: benchmark_results/all_models_20260119_213946/75n48/level75n48_100m_20260119_230204
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level 75n48, 91,854,656 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.6549 | lr 2.70e-05 | grad 500.00 | tok/s 21078
step     20 | loss 5.4902 | lr 5.70e-05 | grad 80.00 | tok/s 55173
step     30 | loss 5.3629 | lr 8.70e-05 | grad 34.50 | tok/s 58392
step     40 | loss 4.7329 | lr 1.17e-04 | grad 9.44 | tok/s 58349
step     50 | loss 3.9879 | lr 1.47e-04 | grad 7.78 | tok/s 58389
step     60 | loss 3.8797 | lr 1.77e-04 | grad 11.81 | tok/s 57226
step     70 | loss 3.4144 | lr 2.07e-04 | grad 4.59 | tok/s 55251
step     80 | loss 3.5345 | lr 2.37e-04 | grad 3.52 | tok/s 57384
step     90 | loss 3.2360 | lr 2.67e-04 | grad 5.09 | tok/s 55271
step    100 | loss 2.8365 | lr 2.97e-04 | grad 1.72 | tok/s 55736
step    110 | loss 2.7672 | lr 6.94e-06 | grad 2.89 | tok/s 51850
step    120 | loss 3.1215 | lr 2.69e-05 | grad 2.38 | tok/s 51661
step    130 | loss 2.8802 | lr 5.89e-05 | grad 1.88 | tok/s 52856
step    140 | loss 2.6439 | lr 9.99e-05 | grad 1.10 | tok/s 52993
step    150 | loss 2.5174 | lr 1.46e-04 | grad 2.77 | tok/s 50627
step    160 | loss 2.4041 | lr 1.92e-04 | grad 1.69 | tok/s 51003
step    170 | loss 2.5888 | lr 2.35e-04 | grad 4.72 | tok/s 52766
step    180 | loss 2.6256 | lr 2.69e-04 | grad 1.62 | tok/s 52946
step    190 | loss 2.3484 | lr 2.91e-04 | grad 1.46 | tok/s 53753
step    200 | loss 2.0635 | lr 3.00e-04 | grad 1.52 | tok/s 54996
step    210 | loss 2.5293 | lr 2.94e-04 | grad 2.14 | tok/s 52679
step    220 | loss 2.4645 | lr 2.74e-04 | grad 1.45 | tok/s 54371
step    230 | loss 2.2648 | lr 2.42e-04 | grad 1.47 | tok/s 52516
step    240 | loss 2.2903 | lr 2.01e-04 | grad 1.88 | tok/s 53577
step    250 | loss 2.2471 | lr 1.55e-04 | grad 1.22 | tok/s 52848
step    260 | loss 2.2463 | lr 1.09e-04 | grad 0.87 | tok/s 50710
step    270 | loss 2.1271 | lr 6.65e-05 | grad 1.08 | tok/s 52619
step    280 | loss 2.0430 | lr 3.24e-05 | grad 1.86 | tok/s 52591
step    290 | loss 2.0454 | lr 9.84e-06 | grad 0.93 | tok/s 55389
step    300 | loss 2.0160 | lr 1.07e-06 | grad 0.92 | tok/s 55350
step    310 | loss 2.0242 | lr 6.94e-06 | grad 0.79 | tok/s 55371
step    320 | loss 2.1103 | lr 2.69e-05 | grad 2.16 | tok/s 53370
step    330 | loss 2.1371 | lr 5.89e-05 | grad 0.68 | tok/s 52058
step    340 | loss 2.1542 | lr 9.99e-05 | grad 2.03 | tok/s 53173
step    350 | loss 2.1690 | lr 1.46e-04 | grad 1.06 | tok/s 51657
step    360 | loss 2.1226 | lr 1.92e-04 | grad 2.61 | tok/s 52274
step    370 | loss 1.9874 | lr 2.35e-04 | grad 1.21 | tok/s 53248
step    380 | loss 2.5501 | lr 2.69e-04 | grad 1.70 | tok/s 54576
step    390 | loss 2.1262 | lr 2.91e-04 | grad 1.29 | tok/s 52566
step    400 | loss 2.2437 | lr 3.00e-04 | grad 3.11 | tok/s 53930
step    410 | loss 2.0109 | lr 2.94e-04 | grad 1.89 | tok/s 52344
step    420 | loss 2.0865 | lr 2.74e-04 | grad 1.16 | tok/s 51939
step    430 | loss 2.2501 | lr 2.42e-04 | grad 1.39 | tok/s 51818
step    440 | loss 2.3755 | lr 2.01e-04 | grad 1.30 | tok/s 53759
step    450 | loss 2.0313 | lr 1.55e-04 | grad 0.97 | tok/s 52364
step    460 | loss 2.0168 | lr 1.09e-04 | grad 0.73 | tok/s 52559
step    470 | loss 2.0038 | lr 6.65e-05 | grad 1.12 | tok/s 53119
step    480 | loss 1.8938 | lr 3.24e-05 | grad 0.62 | tok/s 51328
step    490 | loss 1.8416 | lr 9.84e-06 | grad 0.56 | tok/s 52283
step    500 | loss 2.8265 | lr 1.07e-06 | grad 1.02 | tok/s 53898
step    510 | loss 1.9086 | lr 6.94e-06 | grad 0.70 | tok/s 52691
step    520 | loss 1.9406 | lr 2.69e-05 | grad 0.55 | tok/s 54334
step    530 | loss 2.4143 | lr 5.89e-05 | grad 0.66 | tok/s 53214
step    540 | loss 1.8818 | lr 9.99e-05 | grad 1.19 | tok/s 53169
step    550 | loss 1.7798 | lr 1.46e-04 | grad 0.80 | tok/s 54627
step    560 | loss 1.6321 | lr 1.92e-04 | grad 0.72 | tok/s 55329
step    570 | loss 1.9438 | lr 2.35e-04 | grad 2.30 | tok/s 54077
step    580 | loss 2.2781 | lr 2.69e-04 | grad 1.10 | tok/s 53417
step    590 | loss 2.5761 | lr 2.91e-04 | grad 1.67 | tok/s 52323
step    600 | loss 2.0716 | lr 3.00e-04 | grad 1.37 | tok/s 52422
step    610 | loss 2.0732 | lr 2.94e-04 | grad 1.36 | tok/s 54888
step    620 | loss 1.9599 | lr 2.74e-04 | grad 0.93 | tok/s 52181
step    630 | loss 1.8773 | lr 2.42e-04 | grad 0.96 | tok/s 53802
step    640 | loss 2.3051 | lr 2.01e-04 | grad 0.93 | tok/s 53746
step    650 | loss 1.8912 | lr 1.55e-04 | grad 1.07 | tok/s 52783
step    660 | loss 2.2308 | lr 1.09e-04 | grad 4.69 | tok/s 52124
step    670 | loss 2.0191 | lr 6.65e-05 | grad 1.95 | tok/s 53904
step    680 | loss 1.9763 | lr 3.24e-05 | grad 1.07 | tok/s 52046
step    690 | loss 1.9748 | lr 9.84e-06 | grad 1.17 | tok/s 52497
step    700 | loss 2.0879 | lr 1.07e-06 | grad 1.14 | tok/s 52789
step    710 | loss 2.0049 | lr 6.94e-06 | grad 1.13 | tok/s 53020
step    720 | loss 2.0930 | lr 2.68e-05 | grad 1.50 | tok/s 52796
step    730 | loss 2.0428 | lr 5.89e-05 | grad 1.17 | tok/s 53319
step    740 | loss 1.9736 | lr 9.99e-05 | grad 2.11 | tok/s 52816
step    750 | loss 1.7869 | lr 1.46e-04 | grad 1.41 | tok/s 52271
step    760 | loss 2.3126 | lr 1.92e-04 | grad 0.73 | tok/s 52919
step    770 | loss 1.8355 | lr 2.35e-04 | grad 1.19 | tok/s 52593
step    780 | loss 1.8977 | lr 2.69e-04 | grad 1.38 | tok/s 53224
step    790 | loss 1.8511 | lr 2.91e-04 | grad 0.87 | tok/s 53607
step    800 | loss 1.8313 | lr 3.00e-04 | grad 1.00 | tok/s 53645
