# Job 83: E75h4n24
# GPU: 0
# Command: python train.py --level E75h4n24 --dim 1408 --expansion 2.0 --n_state 24 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/all_models_20260119_213946/E75h4n24
# Started: 2026-01-19T23:11:35.477580
============================================================

Using device: cuda
Output directory: benchmark_results/all_models_20260119_213946/E75h4n24/levelE75h4n24_100m_20260119_231140
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E75h4n24, 104,020,736 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.6503 | lr 2.70e-05 | grad 1672.00 | tok/s 23738
step     20 | loss 5.4162 | lr 5.70e-05 | grad 81.50 | tok/s 70536
step     30 | loss 5.2547 | lr 8.70e-05 | grad 26.12 | tok/s 74569
step     40 | loss 4.7215 | lr 1.17e-04 | grad 10.25 | tok/s 74680
step     50 | loss 4.0900 | lr 1.47e-04 | grad 8.81 | tok/s 74702
step     60 | loss 3.8097 | lr 1.77e-04 | grad 11.75 | tok/s 73185
step     70 | loss 3.0564 | lr 2.07e-04 | grad 3.22 | tok/s 70688
step     80 | loss 3.3410 | lr 2.37e-04 | grad 5.28 | tok/s 73036
step     90 | loss 3.1011 | lr 2.67e-04 | grad 4.66 | tok/s 70843
step    100 | loss 2.7460 | lr 2.97e-04 | grad 1.66 | tok/s 71374
step    110 | loss 2.7225 | lr 6.94e-06 | grad 2.59 | tok/s 64627
step    120 | loss 3.1158 | lr 2.69e-05 | grad 1.95 | tok/s 65226
step    130 | loss 2.8177 | lr 5.89e-05 | grad 1.50 | tok/s 66634
step    140 | loss 2.5538 | lr 9.99e-05 | grad 1.13 | tok/s 66771
step    150 | loss 2.4627 | lr 1.46e-04 | grad 2.34 | tok/s 63676
step    160 | loss 2.3136 | lr 1.92e-04 | grad 1.66 | tok/s 64282
step    170 | loss 2.5223 | lr 2.35e-04 | grad 5.44 | tok/s 66367
step    180 | loss 2.5424 | lr 2.69e-04 | grad 1.45 | tok/s 66587
step    190 | loss 2.2756 | lr 2.91e-04 | grad 1.59 | tok/s 67570
step    200 | loss 1.9441 | lr 3.00e-04 | grad 1.26 | tok/s 68988
step    210 | loss 2.4680 | lr 2.94e-04 | grad 2.20 | tok/s 66049
step    220 | loss 2.4173 | lr 2.74e-04 | grad 1.45 | tok/s 68131
step    230 | loss 2.2741 | lr 2.42e-04 | grad 1.57 | tok/s 65962
step    240 | loss 2.2462 | lr 2.01e-04 | grad 1.82 | tok/s 67227
step    250 | loss 2.1937 | lr 1.55e-04 | grad 1.27 | tok/s 66216
step    260 | loss 2.2243 | lr 1.09e-04 | grad 0.82 | tok/s 63662
step    270 | loss 2.0783 | lr 6.65e-05 | grad 1.02 | tok/s 65983
step    280 | loss 1.9927 | lr 3.24e-05 | grad 1.72 | tok/s 65898
step    290 | loss 1.9781 | lr 9.84e-06 | grad 0.89 | tok/s 69145
step    300 | loss 1.9434 | lr 1.07e-06 | grad 0.86 | tok/s 69299
step    310 | loss 1.9561 | lr 6.94e-06 | grad 0.78 | tok/s 69227
step    320 | loss 2.0463 | lr 2.69e-05 | grad 2.41 | tok/s 66817
step    330 | loss 2.0785 | lr 5.89e-05 | grad 0.71 | tok/s 65141
step    340 | loss 2.0849 | lr 9.99e-05 | grad 1.98 | tok/s 66452
step    350 | loss 2.1128 | lr 1.46e-04 | grad 0.99 | tok/s 64632
step    360 | loss 2.0747 | lr 1.92e-04 | grad 2.47 | tok/s 65366
step    370 | loss 1.9212 | lr 2.35e-04 | grad 1.38 | tok/s 66698
step    380 | loss 2.4746 | lr 2.69e-04 | grad 1.36 | tok/s 68043
step    390 | loss 2.0657 | lr 2.91e-04 | grad 1.48 | tok/s 65854
step    400 | loss 2.1699 | lr 3.00e-04 | grad 3.14 | tok/s 67447
step    410 | loss 1.9299 | lr 2.94e-04 | grad 1.89 | tok/s 65592
step    420 | loss 2.0373 | lr 2.74e-04 | grad 1.20 | tok/s 65067
step    430 | loss 2.2000 | lr 2.42e-04 | grad 1.37 | tok/s 64631
step    440 | loss 2.3107 | lr 2.01e-04 | grad 1.09 | tok/s 67301
step    450 | loss 1.9698 | lr 1.55e-04 | grad 0.95 | tok/s 65548
step    460 | loss 1.9555 | lr 1.09e-04 | grad 0.64 | tok/s 65834
step    470 | loss 1.9329 | lr 6.65e-05 | grad 1.04 | tok/s 66513
step    480 | loss 1.8263 | lr 3.24e-05 | grad 0.63 | tok/s 64354
step    490 | loss 1.7831 | lr 9.84e-06 | grad 0.58 | tok/s 65462
step    500 | loss 2.7501 | lr 1.07e-06 | grad 0.99 | tok/s 67296
step    510 | loss 1.8371 | lr 6.94e-06 | grad 0.68 | tok/s 66010
step    520 | loss 1.9070 | lr 2.69e-05 | grad 0.58 | tok/s 67970
step    530 | loss 2.3733 | lr 5.89e-05 | grad 0.59 | tok/s 66658
step    540 | loss 1.8391 | lr 9.99e-05 | grad 1.15 | tok/s 66703
step    550 | loss 1.6966 | lr 1.46e-04 | grad 0.74 | tok/s 68267
step    560 | loss 1.5497 | lr 1.92e-04 | grad 0.75 | tok/s 69334
step    570 | loss 1.8770 | lr 2.35e-04 | grad 2.16 | tok/s 67558
step    580 | loss 2.2345 | lr 2.69e-04 | grad 1.22 | tok/s 66778
step    590 | loss 2.4860 | lr 2.91e-04 | grad 1.61 | tok/s 65503
step    600 | loss 2.0673 | lr 3.00e-04 | grad 1.45 | tok/s 65741
step    610 | loss 2.0068 | lr 2.94e-04 | grad 1.27 | tok/s 68649
step    620 | loss 1.9207 | lr 2.74e-04 | grad 1.09 | tok/s 65292
step    630 | loss 1.8217 | lr 2.42e-04 | grad 1.02 | tok/s 67177
step    640 | loss 2.2358 | lr 2.01e-04 | grad 0.91 | tok/s 67359
step    650 | loss 1.8352 | lr 1.55e-04 | grad 1.09 | tok/s 66003
step    660 | loss 2.1682 | lr 1.09e-04 | grad 4.56 | tok/s 65277
step    670 | loss 1.9761 | lr 6.65e-05 | grad 1.66 | tok/s 67420
step    680 | loss 1.9323 | lr 3.24e-05 | grad 1.14 | tok/s 65136
step    690 | loss 1.9272 | lr 9.84e-06 | grad 1.20 | tok/s 65597
step    700 | loss 2.0072 | lr 1.07e-06 | grad 1.17 | tok/s 65919
step    710 | loss 1.9694 | lr 6.94e-06 | grad 1.12 | tok/s 66386
step    720 | loss 2.0446 | lr 2.68e-05 | grad 1.67 | tok/s 66046
step    730 | loss 2.0109 | lr 5.89e-05 | grad 1.12 | tok/s 66727
step    740 | loss 1.9426 | lr 9.99e-05 | grad 2.14 | tok/s 66069
step    750 | loss 1.7373 | lr 1.46e-04 | grad 1.35 | tok/s 65412
step    760 | loss 2.2010 | lr 1.92e-04 | grad 0.71 | tok/s 66208
step    770 | loss 1.7931 | lr 2.35e-04 | grad 1.17 | tok/s 65823
step    780 | loss 1.8438 | lr 2.69e-04 | grad 1.13 | tok/s 66584
step    790 | loss 1.7903 | lr 2.91e-04 | grad 0.79 | tok/s 66969
step    800 | loss 1.7912 | lr 3.00e-04 | grad 1.02 | tok/s 67098
step    810 | loss 1.9182 | lr 2.94e-04 | grad 2.41 | tok/s 66461
