# Job 47: 48
# GPU: 4
# Command: python train.py --level 48 --dim 640 --expansion 2.0 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/all_models_20260119_213946/48
# Started: 2026-01-19T22:31:13.565634
============================================================

Using device: cuda
Output directory: benchmark_results/all_models_20260119_213946/48/level48_100m_20260119_223119
Auto r_h_mode: none (level 48 has bounded/no W_h)
Model: Level 48, 8,382,080 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.6231 | lr 2.70e-05 | grad 14.31 | tok/s 18448
step     20 | loss 5.2896 | lr 5.70e-05 | grad 8.44 | tok/s 49150
step     30 | loss 5.3496 | lr 8.70e-05 | grad 33.75 | tok/s 51530
step     40 | loss 5.2176 | lr 1.17e-04 | grad 32.25 | tok/s 52411
step     50 | loss 4.8744 | lr 1.47e-04 | grad 7.03 | tok/s 52233
step     60 | loss 4.7048 | lr 1.77e-04 | grad 11.25 | tok/s 50594
step     70 | loss 4.0905 | lr 2.07e-04 | grad 3.88 | tok/s 48942
step     80 | loss 3.8614 | lr 2.37e-04 | grad 3.80 | tok/s 50952
step     90 | loss 3.5511 | lr 2.67e-04 | grad 3.73 | tok/s 49060
step    100 | loss 3.3010 | lr 2.97e-04 | grad 1.04 | tok/s 49597
step    110 | loss 3.2101 | lr 6.94e-06 | grad 1.62 | tok/s 47849
step    120 | loss 3.5941 | lr 2.69e-05 | grad 1.16 | tok/s 47508
step    130 | loss 3.3764 | lr 5.89e-05 | grad 1.01 | tok/s 48295
step    140 | loss 3.1645 | lr 9.99e-05 | grad 0.93 | tok/s 48710
step    150 | loss 3.0560 | lr 1.46e-04 | grad 1.91 | tok/s 46784
step    160 | loss 2.9548 | lr 1.92e-04 | grad 1.41 | tok/s 47327
step    170 | loss 3.0481 | lr 2.35e-04 | grad 3.44 | tok/s 48774
step    180 | loss 3.0412 | lr 2.69e-04 | grad 1.00 | tok/s 47851
