# Job 84: E75h4n32
# GPU: 3
# Command: python train.py --level E75h4n32 --dim 1280 --expansion 2.0 --n_state 32 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/all_models_20260119_213946/E75h4n32
# Started: 2026-01-19T23:11:35.738420
============================================================

Using device: cuda
Output directory: benchmark_results/all_models_20260119_213946/E75h4n32/levelE75h4n32_100m_20260119_231140
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level E75h4n32, 95,384,320 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.5783 | lr 2.70e-05 | grad 324.00 | tok/s 22862
step     20 | loss 5.3360 | lr 5.70e-05 | grad 49.75 | tok/s 66129
step     30 | loss 5.2674 | lr 8.70e-05 | grad 18.12 | tok/s 69878
step     40 | loss 4.7216 | lr 1.17e-04 | grad 8.50 | tok/s 69864
step     50 | loss 4.0159 | lr 1.47e-04 | grad 8.50 | tok/s 69672
step     60 | loss 3.8820 | lr 1.77e-04 | grad 14.19 | tok/s 68174
step     70 | loss 3.3375 | lr 2.07e-04 | grad 13.56 | tok/s 65659
step     80 | loss 3.3360 | lr 2.37e-04 | grad 3.42 | tok/s 68177
step     90 | loss 3.2302 | lr 2.67e-04 | grad 5.09 | tok/s 65781
step    100 | loss 2.8626 | lr 2.97e-04 | grad 1.62 | tok/s 66280
step    110 | loss 2.7907 | lr 6.94e-06 | grad 2.81 | tok/s 61155
step    120 | loss 3.0734 | lr 2.69e-05 | grad 1.96 | tok/s 61161
step    130 | loss 2.8798 | lr 5.89e-05 | grad 1.60 | tok/s 62432
step    140 | loss 2.6287 | lr 9.99e-05 | grad 1.13 | tok/s 62617
step    150 | loss 2.5114 | lr 1.46e-04 | grad 2.53 | tok/s 59694
step    160 | loss 2.3787 | lr 1.92e-04 | grad 1.72 | tok/s 60156
step    170 | loss 2.5641 | lr 2.35e-04 | grad 4.31 | tok/s 62216
step    180 | loss 2.5930 | lr 2.69e-04 | grad 1.63 | tok/s 62345
step    190 | loss 2.3164 | lr 2.91e-04 | grad 1.64 | tok/s 63287
step    200 | loss 1.9850 | lr 3.00e-04 | grad 1.46 | tok/s 64730
step    210 | loss 2.5080 | lr 2.94e-04 | grad 2.28 | tok/s 61975
step    220 | loss 2.4224 | lr 2.74e-04 | grad 1.33 | tok/s 63963
step    230 | loss 2.2304 | lr 2.42e-04 | grad 1.52 | tok/s 61744
step    240 | loss 2.2509 | lr 2.01e-04 | grad 2.11 | tok/s 62994
step    250 | loss 2.1929 | lr 1.55e-04 | grad 1.16 | tok/s 62089
step    260 | loss 2.2152 | lr 1.09e-04 | grad 0.79 | tok/s 59541
step    270 | loss 2.0805 | lr 6.65e-05 | grad 1.15 | tok/s 61774
step    280 | loss 2.0033 | lr 3.24e-05 | grad 1.71 | tok/s 61752
