# Job 68: 68
# GPU: 2
# Command: python train.py --level 68 --dim 640 --expansion 2.0 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/all_models_20260119_213946/68
# Started: 2026-01-19T22:51:51.272020
============================================================

Using device: cuda
Output directory: benchmark_results/all_models_20260119_213946/68/level68_100m_20260119_225156
Auto r_h_mode: none (level 68 has bounded/no W_h)
Model: Level 68, 98,583,680 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.4637 | lr 2.70e-05 | grad 10.00 | tok/s 25394
step     20 | loss 4.4882 | lr 5.70e-05 | grad 7.38 | tok/s 89095
step     30 | loss 4.8540 | lr 8.70e-05 | grad 3.34 | tok/s 94189
step     40 | loss 4.0001 | lr 1.17e-04 | grad 1.89 | tok/s 93993
step     50 | loss 3.5744 | lr 1.47e-04 | grad 2.12 | tok/s 94219
step     60 | loss 3.6480 | lr 1.77e-04 | grad 1.83 | tok/s 92391
step     70 | loss 3.2424 | lr 2.07e-04 | grad 1.14 | tok/s 89155
step     80 | loss 3.5504 | lr 2.37e-04 | grad 2.34 | tok/s 92641
step     90 | loss 3.4505 | lr 2.67e-04 | grad 3.22 | tok/s 89422
step    100 | loss 3.2805 | lr 2.97e-04 | grad 1.14 | tok/s 90325
step    110 | loss 3.2080 | lr 6.94e-06 | grad 1.72 | tok/s 81220
step    120 | loss 3.5458 | lr 2.69e-05 | grad 1.23 | tok/s 81671
step    130 | loss 3.3678 | lr 5.89e-05 | grad 0.96 | tok/s 83173
step    140 | loss 3.1846 | lr 9.99e-05 | grad 0.81 | tok/s 83639
step    150 | loss 3.0558 | lr 1.46e-04 | grad 1.55 | tok/s 79483
step    160 | loss 3.0336 | lr 1.92e-04 | grad 0.95 | tok/s 80342
step    170 | loss 3.1880 | lr 2.35e-04 | grad 3.22 | tok/s 83045
step    180 | loss 3.2600 | lr 2.69e-04 | grad 3.36 | tok/s 83096
step    190 | loss 2.9693 | lr 2.91e-04 | grad 2.11 | tok/s 84327
step    200 | loss 2.7232 | lr 3.00e-04 | grad 1.38 | tok/s 86332
step    210 | loss 2.7863 | lr 2.94e-04 | grad 1.37 | tok/s 82429
step    220 | loss 2.7147 | lr 2.74e-04 | grad 0.92 | tok/s 85232
step    230 | loss 2.4763 | lr 2.42e-04 | grad 1.07 | tok/s 82278
step    240 | loss 2.5146 | lr 2.01e-04 | grad 1.38 | tok/s 84011
step    250 | loss 2.4265 | lr 1.55e-04 | grad 1.09 | tok/s 82675
step    260 | loss 2.4065 | lr 1.09e-04 | grad 0.65 | tok/s 79295
step    270 | loss 2.3022 | lr 6.65e-05 | grad 0.98 | tok/s 82378
step    280 | loss 2.1930 | lr 3.24e-05 | grad 1.62 | tok/s 82308
step    290 | loss 2.2761 | lr 9.84e-06 | grad 0.79 | tok/s 86572
step    300 | loss 2.2515 | lr 1.07e-06 | grad 0.72 | tok/s 86549
step    310 | loss 2.2547 | lr 6.94e-06 | grad 0.63 | tok/s 86525
step    320 | loss 2.2617 | lr 2.69e-05 | grad 1.32 | tok/s 83327
step    330 | loss 2.3189 | lr 5.89e-05 | grad 0.60 | tok/s 81299
step    340 | loss 2.3245 | lr 9.99e-05 | grad 1.20 | tok/s 83087
step    350 | loss 2.3330 | lr 1.46e-04 | grad 1.13 | tok/s 80612
step    360 | loss 2.2897 | lr 1.92e-04 | grad 1.97 | tok/s 81497
step    370 | loss 2.1870 | lr 2.35e-04 | grad 1.44 | tok/s 83170
step    380 | loss 2.6017 | lr 2.69e-04 | grad 1.66 | tok/s 85102
step    390 | loss 2.2464 | lr 2.91e-04 | grad 1.75 | tok/s 82127
step    400 | loss 2.3336 | lr 3.00e-04 | grad 1.88 | tok/s 84174
step    410 | loss 2.0841 | lr 2.94e-04 | grad 2.61 | tok/s 81588
step    420 | loss 2.2223 | lr 2.74e-04 | grad 1.52 | tok/s 80931
step    430 | loss 2.2820 | lr 2.42e-04 | grad 1.43 | tok/s 80803
step    440 | loss 2.3896 | lr 2.01e-04 | grad 1.31 | tok/s 84022
step    450 | loss 2.1177 | lr 1.55e-04 | grad 0.83 | tok/s 81707
step    460 | loss 2.0865 | lr 1.09e-04 | grad 0.61 | tok/s 81881
step    470 | loss 2.0920 | lr 6.65e-05 | grad 1.25 | tok/s 82650
step    480 | loss 1.9965 | lr 3.24e-05 | grad 0.60 | tok/s 79806
step    490 | loss 1.9594 | lr 9.84e-06 | grad 0.56 | tok/s 81264
step    500 | loss 2.7992 | lr 1.07e-06 | grad 0.89 | tok/s 83743
