# Job 78: 75n32
# GPU: 4
# Command: python train.py --level 75n32 --dim 1408 --expansion 2.0 --n_state 32 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/all_models_20260119_213946/75n32
# Started: 2026-01-19T23:01:43.288013
============================================================

Using device: cuda
Output directory: benchmark_results/all_models_20260119_213946/75n32/level75n32_100m_20260119_230147
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level 75n32, 87,799,296 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.6317 | lr 2.70e-05 | grad 136.00 | tok/s 23464
step     20 | loss 5.4194 | lr 5.70e-05 | grad 56.00 | tok/s 66875
step     30 | loss 5.3783 | lr 8.70e-05 | grad 16.12 | tok/s 70435
step     40 | loss 4.8160 | lr 1.17e-04 | grad 7.12 | tok/s 70741
step     50 | loss 4.0980 | lr 1.47e-04 | grad 7.25 | tok/s 70979
step     60 | loss 3.9098 | lr 1.77e-04 | grad 6.84 | tok/s 69571
step     70 | loss 3.2379 | lr 2.07e-04 | grad 2.30 | tok/s 67216
step     80 | loss 3.4931 | lr 2.37e-04 | grad 4.81 | tok/s 69746
step     90 | loss 3.2627 | lr 2.67e-04 | grad 5.81 | tok/s 67339
step    100 | loss 2.9866 | lr 2.97e-04 | grad 3.20 | tok/s 67879
step    110 | loss 2.9573 | lr 6.94e-06 | grad 3.53 | tok/s 62616
step    120 | loss 3.3339 | lr 2.69e-05 | grad 2.45 | tok/s 62574
step    130 | loss 3.0484 | lr 5.89e-05 | grad 1.79 | tok/s 63983
step    140 | loss 2.7629 | lr 9.99e-05 | grad 1.50 | tok/s 64144
step    150 | loss 2.6490 | lr 1.46e-04 | grad 2.45 | tok/s 61227
step    160 | loss 2.5277 | lr 1.92e-04 | grad 1.57 | tok/s 61536
step    170 | loss 2.6940 | lr 2.35e-04 | grad 5.12 | tok/s 63608
step    180 | loss 2.7357 | lr 2.69e-04 | grad 2.14 | tok/s 63832
step    190 | loss 2.4642 | lr 2.91e-04 | grad 1.58 | tok/s 64771
step    200 | loss 2.2232 | lr 3.00e-04 | grad 7.00 | tok/s 66106
step    210 | loss 2.6242 | lr 2.94e-04 | grad 2.12 | tok/s 63297
step    220 | loss 2.5323 | lr 2.74e-04 | grad 1.26 | tok/s 65356
step    230 | loss 2.3640 | lr 2.42e-04 | grad 1.88 | tok/s 63163
step    240 | loss 2.4068 | lr 2.01e-04 | grad 1.88 | tok/s 64490
step    250 | loss 2.3346 | lr 1.55e-04 | grad 1.71 | tok/s 63573
step    260 | loss 2.3372 | lr 1.09e-04 | grad 0.79 | tok/s 61103
step    270 | loss 2.2147 | lr 6.65e-05 | grad 1.33 | tok/s 63240
step    280 | loss 2.1326 | lr 3.24e-05 | grad 1.90 | tok/s 63212
step    290 | loss 2.1440 | lr 9.84e-06 | grad 0.98 | tok/s 66497
step    300 | loss 2.1164 | lr 1.07e-06 | grad 0.93 | tok/s 66579
step    310 | loss 2.1213 | lr 6.94e-06 | grad 0.86 | tok/s 66497
step    320 | loss 2.1816 | lr 2.69e-05 | grad 2.33 | tok/s 64067
step    330 | loss 2.2208 | lr 5.89e-05 | grad 0.74 | tok/s 62547
step    340 | loss 2.2463 | lr 9.99e-05 | grad 1.98 | tok/s 63877
step    350 | loss 2.2572 | lr 1.46e-04 | grad 1.17 | tok/s 62037
step    360 | loss 2.2260 | lr 1.92e-04 | grad 2.52 | tok/s 62749
step    370 | loss 2.0883 | lr 2.35e-04 | grad 1.27 | tok/s 63985
step    380 | loss 2.6404 | lr 2.69e-04 | grad 1.77 | tok/s 65491
step    390 | loss 2.1895 | lr 2.91e-04 | grad 1.30 | tok/s 63132
step    400 | loss 2.3107 | lr 3.00e-04 | grad 3.56 | tok/s 64743
step    410 | loss 2.0520 | lr 2.94e-04 | grad 1.84 | tok/s 62809
step    420 | loss 2.1626 | lr 2.74e-04 | grad 1.20 | tok/s 62418
step    430 | loss 2.3296 | lr 2.42e-04 | grad 2.75 | tok/s 62215
step    440 | loss 2.4428 | lr 2.01e-04 | grad 1.51 | tok/s 64636
step    450 | loss 2.0918 | lr 1.55e-04 | grad 0.83 | tok/s 62796
step    460 | loss 2.0828 | lr 1.09e-04 | grad 0.88 | tok/s 63051
step    470 | loss 2.0610 | lr 6.65e-05 | grad 1.13 | tok/s 63798
step    480 | loss 1.9712 | lr 3.24e-05 | grad 0.65 | tok/s 61641
step    490 | loss 1.9094 | lr 9.84e-06 | grad 0.61 | tok/s 62746
step    500 | loss 2.8825 | lr 1.07e-06 | grad 1.07 | tok/s 64692
step    510 | loss 1.9527 | lr 6.94e-06 | grad 0.75 | tok/s 63320
step    520 | loss 2.0047 | lr 2.69e-05 | grad 0.56 | tok/s 65299
step    530 | loss 2.4751 | lr 5.89e-05 | grad 0.64 | tok/s 63819
step    540 | loss 1.9505 | lr 9.99e-05 | grad 0.99 | tok/s 63943
step    550 | loss 1.8478 | lr 1.46e-04 | grad 0.75 | tok/s 65609
step    560 | loss 1.7097 | lr 1.92e-04 | grad 0.91 | tok/s 66470
step    570 | loss 2.0377 | lr 2.35e-04 | grad 2.52 | tok/s 64846
step    580 | loss 2.3685 | lr 2.69e-04 | grad 1.20 | tok/s 64185
step    590 | loss 2.6803 | lr 2.91e-04 | grad 1.53 | tok/s 62828
