# Job 33: 33
# GPU: 5
# Command: python train.py --level 33 --dim 640 --expansion 2.0 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/all_models_20260119_213946/33
# Started: 2026-01-19T22:10:41.310679
============================================================

Using device: cuda
Output directory: benchmark_results/all_models_20260119_213946/33/level33_100m_20260119_221048
Auto r_h_mode: spectral_norm (level 33 has full W_h)
Model: Level 33, 98,506,880 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 4.8169 | lr 2.70e-05 | grad 4.94 | tok/s 15926
step     20 | loss 3.6758 | lr 5.70e-05 | grad 8.62 | tok/s 39004
step     30 | loss 4.4044 | lr 8.70e-05 | grad 4.41 | tok/s 54343
step     40 | loss 3.2377 | lr 1.17e-04 | grad 3.03 | tok/s 54158
step     50 | loss 2.5790 | lr 1.47e-04 | grad 3.06 | tok/s 53300
step     60 | loss 2.7969 | lr 1.77e-04 | grad 3.86 | tok/s 52895
step     70 | loss 2.5309 | lr 2.07e-04 | grad 2.36 | tok/s 50187
step     80 | loss 2.6402 | lr 2.37e-04 | grad 3.12 | tok/s 52787
step     90 | loss 2.8048 | lr 2.67e-04 | grad 3.61 | tok/s 50881
step    100 | loss 2.3935 | lr 2.97e-04 | grad 1.51 | tok/s 51521
step    110 | loss 2.4088 | lr 6.94e-06 | grad 2.16 | tok/s 48683
step    120 | loss 2.6449 | lr 2.69e-05 | grad 1.23 | tok/s 48549
step    130 | loss 2.4416 | lr 5.89e-05 | grad 1.29 | tok/s 48862
step    140 | loss 2.2144 | lr 9.99e-05 | grad 0.96 | tok/s 49454
step    150 | loss 2.1085 | lr 1.46e-04 | grad 2.20 | tok/s 47264
step    160 | loss 2.0022 | lr 1.92e-04 | grad 1.62 | tok/s 48145
step    170 | loss 2.1985 | lr 2.35e-04 | grad 3.84 | tok/s 49581
step    180 | loss 2.1801 | lr 2.69e-04 | grad 1.53 | tok/s 49818
step    190 | loss 1.9557 | lr 2.91e-04 | grad 1.66 | tok/s 50191
step    200 | loss 1.5274 | lr 3.00e-04 | grad 1.23 | tok/s 51149
step    210 | loss 2.2547 | lr 2.94e-04 | grad 1.86 | tok/s 49464
step    220 | loss 2.0715 | lr 2.74e-04 | grad 1.35 | tok/s 51173
step    230 | loss 1.9535 | lr 2.42e-04 | grad 1.87 | tok/s 49201
step    240 | loss 1.9296 | lr 2.01e-04 | grad 1.77 | tok/s 50283
step    250 | loss 1.9256 | lr 1.55e-04 | grad 1.27 | tok/s 48975
step    260 | loss 1.9899 | lr 1.09e-04 | grad 0.93 | tok/s 46831
step    270 | loss 1.8513 | lr 6.65e-05 | grad 1.03 | tok/s 49098
step    280 | loss 1.7265 | lr 3.24e-05 | grad 1.52 | tok/s 48504
step    290 | loss 1.7123 | lr 9.84e-06 | grad 0.85 | tok/s 51443
step    300 | loss 1.6783 | lr 1.07e-06 | grad 0.86 | tok/s 51759
step    310 | loss 1.6706 | lr 6.94e-06 | grad 0.72 | tok/s 51841
step    320 | loss 1.7804 | lr 2.69e-05 | grad 1.68 | tok/s 48981
step    330 | loss 1.8130 | lr 5.89e-05 | grad 0.85 | tok/s 47832
step    340 | loss 1.8199 | lr 9.99e-05 | grad 2.27 | tok/s 48083
step    350 | loss 1.8352 | lr 1.46e-04 | grad 1.05 | tok/s 48127
step    360 | loss 1.8197 | lr 1.92e-04 | grad 2.62 | tok/s 48851
step    370 | loss 1.6557 | lr 2.35e-04 | grad 1.23 | tok/s 48726
step    380 | loss 2.1600 | lr 2.69e-04 | grad 1.32 | tok/s 49909
step    390 | loss 1.8372 | lr 2.91e-04 | grad 1.55 | tok/s 48894
step    400 | loss 1.9385 | lr 3.00e-04 | grad 2.86 | tok/s 50738
step    410 | loss 1.7088 | lr 2.94e-04 | grad 2.12 | tok/s 49244
step    420 | loss 1.8493 | lr 2.74e-04 | grad 1.29 | tok/s 48930
step    430 | loss 1.9681 | lr 2.42e-04 | grad 1.48 | tok/s 48967
step    440 | loss 1.9920 | lr 2.01e-04 | grad 1.34 | tok/s 50913
step    450 | loss 1.8156 | lr 1.55e-04 | grad 0.80 | tok/s 48817
step    460 | loss 1.7613 | lr 1.09e-04 | grad 0.87 | tok/s 49598
step    470 | loss 1.7465 | lr 6.65e-05 | grad 1.20 | tok/s 49899
step    480 | loss 1.6448 | lr 3.24e-05 | grad 0.65 | tok/s 47861
step    490 | loss 1.6186 | lr 9.84e-06 | grad 0.61 | tok/s 49084
step    500 | loss 2.5610 | lr 1.07e-06 | grad 1.05 | tok/s 50645
step    510 | loss 1.6358 | lr 6.94e-06 | grad 0.71 | tok/s 49233
step    520 | loss 1.7073 | lr 2.69e-05 | grad 0.56 | tok/s 51020
step    530 | loss 2.2031 | lr 5.89e-05 | grad 0.77 | tok/s 49917
step    540 | loss 1.6255 | lr 9.99e-05 | grad 0.99 | tok/s 50173
step    550 | loss 1.5304 | lr 1.46e-04 | grad 0.71 | tok/s 51339
step    560 | loss 1.3944 | lr 1.92e-04 | grad 0.74 | tok/s 51387
step    570 | loss 1.6801 | lr 2.35e-04 | grad 2.09 | tok/s 50747
step    580 | loss 2.0691 | lr 2.69e-04 | grad 1.27 | tok/s 48856
step    590 | loss 2.3423 | lr 2.91e-04 | grad 2.25 | tok/s 48411
step    600 | loss 1.8490 | lr 3.00e-04 | grad 1.46 | tok/s 48613
step    610 | loss 1.7344 | lr 2.94e-04 | grad 1.20 | tok/s 50389
step    620 | loss 1.7528 | lr 2.74e-04 | grad 0.97 | tok/s 47604
step    630 | loss 1.6458 | lr 2.42e-04 | grad 0.85 | tok/s 49704
step    640 | loss 1.9401 | lr 2.01e-04 | grad 1.05 | tok/s 48961
step    650 | loss 1.7074 | lr 1.55e-04 | grad 1.13 | tok/s 48567
step    660 | loss 1.9896 | lr 1.09e-04 | grad 4.75 | tok/s 48065
step    670 | loss 1.8309 | lr 6.65e-05 | grad 1.75 | tok/s 50372
step    680 | loss 1.7733 | lr 3.24e-05 | grad 1.00 | tok/s 49257
step    690 | loss 1.7810 | lr 9.84e-06 | grad 1.30 | tok/s 49450
step    700 | loss 1.8724 | lr 1.07e-06 | grad 1.47 | tok/s 49175
step    710 | loss 1.7961 | lr 6.94e-06 | grad 1.05 | tok/s 50179
step    720 | loss 1.8796 | lr 2.68e-05 | grad 1.44 | tok/s 49709
step    730 | loss 1.8633 | lr 5.89e-05 | grad 1.24 | tok/s 49452
step    740 | loss 1.7991 | lr 9.99e-05 | grad 1.89 | tok/s 49853
step    750 | loss 1.6023 | lr 1.46e-04 | grad 1.31 | tok/s 49342
