# Job 22: 19a
# GPU: 2
# Command: python train.py --level 19a --dim 640 --expansion 2.0 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/all_models_20260119_213946/19a
# Started: 2026-01-19T22:00:17.705420
============================================================

Using device: cuda
Output directory: benchmark_results/all_models_20260119_213946/19a/level19a_100m_20260119_220022
Auto r_h_mode: none (level 0 has bounded/no W_h)
Model: Level 19a, 98,532,480 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.3860 | lr 2.70e-05 | grad 6.19 | tok/s 21402
step     20 | loss 4.1179 | lr 5.70e-05 | grad 4.34 | tok/s 48269
step     30 | loss 4.7057 | lr 8.70e-05 | grad 2.98 | tok/s 54637
step     40 | loss 3.7262 | lr 1.17e-04 | grad 2.19 | tok/s 54207
step     50 | loss 2.9474 | lr 1.47e-04 | grad 1.69 | tok/s 54919
step     60 | loss 3.0031 | lr 1.77e-04 | grad 1.75 | tok/s 53261
step     70 | loss 2.5935 | lr 2.07e-04 | grad 1.28 | tok/s 51515
step     80 | loss 2.9313 | lr 2.37e-04 | grad 2.09 | tok/s 53071
step     90 | loss 2.9380 | lr 2.67e-04 | grad 3.02 | tok/s 51728
step    100 | loss 2.5333 | lr 2.97e-04 | grad 0.89 | tok/s 52426
step    110 | loss 2.4805 | lr 6.94e-06 | grad 1.36 | tok/s 48853
step    120 | loss 2.7314 | lr 2.69e-05 | grad 0.90 | tok/s 48913
step    130 | loss 2.5497 | lr 5.89e-05 | grad 0.74 | tok/s 49096
step    140 | loss 2.3280 | lr 9.99e-05 | grad 0.57 | tok/s 50209
step    150 | loss 2.2308 | lr 1.46e-04 | grad 1.61 | tok/s 47970
step    160 | loss 2.1256 | lr 1.92e-04 | grad 1.05 | tok/s 48053
step    170 | loss 2.3269 | lr 2.35e-04 | grad 2.95 | tok/s 50017
step    180 | loss 2.3069 | lr 2.69e-04 | grad 1.01 | tok/s 50064
step    190 | loss 2.0728 | lr 2.91e-04 | grad 1.00 | tok/s 50864
step    200 | loss 1.7314 | lr 3.00e-04 | grad 0.71 | tok/s 51833
step    210 | loss 2.3366 | lr 2.94e-04 | grad 1.18 | tok/s 49784
step    220 | loss 2.1997 | lr 2.74e-04 | grad 0.86 | tok/s 51380
step    230 | loss 2.0592 | lr 2.42e-04 | grad 0.96 | tok/s 49712
step    240 | loss 2.0458 | lr 2.01e-04 | grad 1.07 | tok/s 50762
step    250 | loss 2.0181 | lr 1.55e-04 | grad 0.86 | tok/s 50063
step    260 | loss 2.0889 | lr 1.09e-04 | grad 0.59 | tok/s 48150
step    270 | loss 1.9362 | lr 6.65e-05 | grad 0.67 | tok/s 49550
step    280 | loss 1.8277 | lr 3.24e-05 | grad 1.21 | tok/s 49482
step    290 | loss 1.8294 | lr 9.84e-06 | grad 0.52 | tok/s 52574
step    300 | loss 1.7986 | lr 1.07e-06 | grad 0.50 | tok/s 52411
step    310 | loss 1.7929 | lr 6.94e-06 | grad 0.46 | tok/s 52226
step    320 | loss 1.8879 | lr 2.69e-05 | grad 1.20 | tok/s 50550
step    330 | loss 1.9218 | lr 5.89e-05 | grad 0.47 | tok/s 49281
step    340 | loss 1.9310 | lr 9.99e-05 | grad 1.23 | tok/s 50320
step    350 | loss 1.9306 | lr 1.46e-04 | grad 0.66 | tok/s 48393
step    360 | loss 1.9132 | lr 1.92e-04 | grad 1.39 | tok/s 49807
step    370 | loss 1.7655 | lr 2.35e-04 | grad 0.91 | tok/s 50648
step    380 | loss 2.2684 | lr 2.69e-04 | grad 0.92 | tok/s 51563
step    390 | loss 1.9330 | lr 2.91e-04 | grad 1.20 | tok/s 49637
step    400 | loss 2.0350 | lr 3.00e-04 | grad 2.08 | tok/s 50989
step    410 | loss 1.8050 | lr 2.94e-04 | grad 1.67 | tok/s 49593
step    420 | loss 1.9370 | lr 2.74e-04 | grad 0.73 | tok/s 48974
step    430 | loss 2.0460 | lr 2.42e-04 | grad 1.04 | tok/s 49017
step    440 | loss 2.1056 | lr 2.01e-04 | grad 0.87 | tok/s 51073
step    450 | loss 1.8748 | lr 1.55e-04 | grad 0.52 | tok/s 49578
step    460 | loss 1.8226 | lr 1.09e-04 | grad 0.50 | tok/s 49961
step    470 | loss 1.7997 | lr 6.65e-05 | grad 0.81 | tok/s 50290
step    480 | loss 1.7044 | lr 3.24e-05 | grad 0.40 | tok/s 48830
step    490 | loss 1.6776 | lr 9.84e-06 | grad 0.36 | tok/s 49725
step    500 | loss 2.6108 | lr 1.07e-06 | grad 0.61 | tok/s 51088
step    510 | loss 1.6818 | lr 6.94e-06 | grad 0.41 | tok/s 49944
step    520 | loss 1.7618 | lr 2.69e-05 | grad 0.36 | tok/s 51715
step    530 | loss 2.2559 | lr 5.89e-05 | grad 0.42 | tok/s 50471
step    540 | loss 1.7017 | lr 9.99e-05 | grad 0.77 | tok/s 50117
step    550 | loss 1.5968 | lr 1.46e-04 | grad 0.51 | tok/s 51963
step    560 | loss 1.4653 | lr 1.92e-04 | grad 0.54 | tok/s 52214
step    570 | loss 1.7276 | lr 2.35e-04 | grad 1.27 | tok/s 51078
step    580 | loss 2.0933 | lr 2.69e-04 | grad 0.78 | tok/s 50255
step    590 | loss 2.3855 | lr 2.91e-04 | grad 1.45 | tok/s 49640
step    600 | loss 1.9067 | lr 3.00e-04 | grad 1.10 | tok/s 49585
step    610 | loss 1.8569 | lr 2.94e-04 | grad 0.83 | tok/s 52235
step    620 | loss 1.7988 | lr 2.74e-04 | grad 0.69 | tok/s 49403
step    630 | loss 1.6993 | lr 2.42e-04 | grad 0.50 | tok/s 51048
step    640 | loss 1.9932 | lr 2.01e-04 | grad 0.66 | tok/s 51048
step    650 | loss 1.7562 | lr 1.55e-04 | grad 0.63 | tok/s 49962
step    660 | loss 2.0601 | lr 1.09e-04 | grad 3.11 | tok/s 49430
step    670 | loss 1.8613 | lr 6.65e-05 | grad 1.16 | tok/s 50749
step    680 | loss 1.8168 | lr 3.24e-05 | grad 0.66 | tok/s 49495
step    690 | loss 1.8173 | lr 9.84e-06 | grad 0.70 | tok/s 49772
step    700 | loss 1.9152 | lr 1.07e-06 | grad 0.75 | tok/s 49943
step    710 | loss 1.8429 | lr 6.94e-06 | grad 0.71 | tok/s 50345
step    720 | loss 1.9275 | lr 2.68e-05 | grad 0.93 | tok/s 49959
step    730 | loss 1.8970 | lr 5.89e-05 | grad 0.70 | tok/s 50544
step    740 | loss 1.8451 | lr 9.99e-05 | grad 1.48 | tok/s 49977
step    750 | loss 1.6416 | lr 1.46e-04 | grad 0.82 | tok/s 49697
step    760 | loss 2.0019 | lr 1.92e-04 | grad 0.49 | tok/s 50109
step    770 | loss 1.7162 | lr 2.35e-04 | grad 0.79 | tok/s 49855
step    780 | loss 1.7579 | lr 2.69e-04 | grad 0.71 | tok/s 50419
step    790 | loss 1.6899 | lr 2.91e-04 | grad 0.54 | tok/s 50838
step    800 | loss 1.6550 | lr 3.00e-04 | grad 0.62 | tok/s 50291
step    810 | loss 1.7759 | lr 2.94e-04 | grad 1.24 | tok/s 49934
step    820 | loss 2.4414 | lr 2.74e-04 | grad 1.27 | tok/s 51490
step    830 | loss 1.9651 | lr 2.42e-04 | grad 0.66 | tok/s 51995
step    840 | loss 1.6695 | lr 2.01e-04 | grad 0.44 | tok/s 52135
step    850 | loss 2.0652 | lr 1.55e-04 | grad 0.84 | tok/s 49316
step    860 | loss 1.7842 | lr 1.09e-04 | grad 0.65 | tok/s 47547
step    870 | loss 1.7086 | lr 6.65e-05 | grad 0.52 | tok/s 48293
step    880 | loss 1.7624 | lr 3.24e-05 | grad 0.74 | tok/s 47641
step    890 | loss 1.6829 | lr 9.84e-06 | grad 0.47 | tok/s 47846
step    900 | loss 2.1055 | lr 1.07e-06 | grad 0.61 | tok/s 47046
step    910 | loss 1.7260 | lr 6.94e-06 | grad 0.43 | tok/s 47337
step    920 | loss 1.7147 | lr 2.68e-05 | grad 0.40 | tok/s 47498
step    930 | loss 1.8048 | lr 5.89e-05 | grad 0.87 | tok/s 47132
step    940 | loss 1.7201 | lr 9.99e-05 | grad 0.91 | tok/s 46823
step    950 | loss 1.7986 | lr 1.46e-04 | grad 0.93 | tok/s 48083
step    960 | loss 1.5789 | lr 1.92e-04 | grad 0.48 | tok/s 50318
step    970 | loss 1.3979 | lr 2.35e-04 | grad 0.34 | tok/s 50161
step    980 | loss 1.5416 | lr 2.69e-04 | grad 1.32 | tok/s 49200
step    990 | loss 1.9042 | lr 2.91e-04 | grad 0.66 | tok/s 47609
step   1000 | loss 1.7645 | lr 3.00e-04 | grad 0.49 | tok/s 46433
  >>> saved checkpoint: checkpoint_step_001000_loss_1.7645.pt
step   1010 | loss 1.9621 | lr 2.94e-04 | grad 1.51 | tok/s 39166
step   1020 | loss 1.6508 | lr 2.74e-04 | grad 0.62 | tok/s 48426
step   1030 | loss 2.0431 | lr 2.42e-04 | grad 0.46 | tok/s 47371
step   1040 | loss 1.6632 | lr 2.01e-04 | grad 0.86 | tok/s 47784
step   1050 | loss 1.6708 | lr 1.55e-04 | grad 0.61 | tok/s 48641
step   1060 | loss 1.8579 | lr 1.09e-04 | grad 0.91 | tok/s 48375
step   1070 | loss 1.9520 | lr 6.65e-05 | grad 0.58 | tok/s 48329
step   1080 | loss 2.3789 | lr 3.24e-05 | grad 0.71 | tok/s 47008
step   1090 | loss 2.0418 | lr 9.84e-06 | grad 0.61 | tok/s 47999
