# Job 49: 52
# GPU: 2
# Command: python train.py --level 52 --dim 640 --expansion 2.0 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/all_models_20260119_213946/52
# Started: 2026-01-19T22:31:16.445660
============================================================

Using device: cuda
Output directory: benchmark_results/all_models_20260119_213946/52/level52_100m_20260119_223122
Auto r_h_mode: spectral_norm (level 52 has full W_h)
Model: Level 52, 65,738,880 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.4228 | lr 2.70e-05 | grad 38.25 | tok/s 21914
step     20 | loss 4.9403 | lr 5.70e-05 | grad 6.00 | tok/s 58430
step     30 | loss 5.3344 | lr 8.70e-05 | grad 24.50 | tok/s 62442
step     40 | loss 5.0078 | lr 1.17e-04 | grad 8.19 | tok/s 61552
step     50 | loss 4.5854 | lr 1.47e-04 | grad 5.03 | tok/s 60638
step     60 | loss 4.5276 | lr 1.77e-04 | grad 13.06 | tok/s 60243
step     70 | loss 3.7304 | lr 2.07e-04 | grad 1.55 | tok/s 57932
step     80 | loss 3.5285 | lr 2.37e-04 | grad 1.99 | tok/s 60076
step     90 | loss 3.4273 | lr 2.67e-04 | grad 2.81 | tok/s 58766
step    100 | loss 3.2936 | lr 2.97e-04 | grad 1.99 | tok/s 59066
step    110 | loss 3.2264 | lr 6.94e-06 | grad 1.86 | tok/s 55733
step    120 | loss 3.6030 | lr 2.69e-05 | grad 1.18 | tok/s 55799
step    130 | loss 3.3821 | lr 5.89e-05 | grad 1.18 | tok/s 57298
step    140 | loss 3.1812 | lr 9.99e-05 | grad 0.88 | tok/s 57789
step    150 | loss 3.0605 | lr 1.46e-04 | grad 2.56 | tok/s 55734
step    160 | loss 2.7823 | lr 1.92e-04 | grad 1.57 | tok/s 55857
step    170 | loss 2.7690 | lr 2.35e-04 | grad 3.73 | tok/s 57928
step    180 | loss 2.6693 | lr 2.69e-04 | grad 1.48 | tok/s 58391
step    190 | loss 2.3378 | lr 2.91e-04 | grad 1.23 | tok/s 57851
step    200 | loss 1.8930 | lr 3.00e-04 | grad 1.00 | tok/s 60060
step    210 | loss 2.4260 | lr 2.94e-04 | grad 1.83 | tok/s 58175
step    220 | loss 2.2896 | lr 2.74e-04 | grad 0.92 | tok/s 59178
step    230 | loss 2.1084 | lr 2.42e-04 | grad 1.41 | tok/s 57428
step    240 | loss 2.1019 | lr 2.01e-04 | grad 1.52 | tok/s 59128
step    250 | loss 2.0632 | lr 1.55e-04 | grad 1.12 | tok/s 57734
step    260 | loss 2.1111 | lr 1.09e-04 | grad 0.72 | tok/s 54684
step    270 | loss 1.9605 | lr 6.65e-05 | grad 0.84 | tok/s 57991
step    280 | loss 1.8471 | lr 3.24e-05 | grad 1.49 | tok/s 57786
step    290 | loss 1.8752 | lr 9.84e-06 | grad 0.81 | tok/s 60488
step    300 | loss 1.8427 | lr 1.07e-06 | grad 0.80 | tok/s 61112
step    310 | loss 1.8437 | lr 6.94e-06 | grad 0.74 | tok/s 60936
step    320 | loss 1.9412 | lr 2.69e-05 | grad 1.45 | tok/s 58560
step    330 | loss 1.9696 | lr 5.89e-05 | grad 0.65 | tok/s 57504
step    340 | loss 1.9622 | lr 9.99e-05 | grad 1.73 | tok/s 57684
step    350 | loss 1.9846 | lr 1.46e-04 | grad 1.02 | tok/s 56629
step    360 | loss 1.9380 | lr 1.92e-04 | grad 2.52 | tok/s 57704
step    370 | loss 1.7545 | lr 2.35e-04 | grad 1.05 | tok/s 58147
step    380 | loss 2.2870 | lr 2.69e-04 | grad 1.25 | tok/s 59937
step    390 | loss 1.9106 | lr 2.91e-04 | grad 1.22 | tok/s 58023
step    400 | loss 1.9914 | lr 3.00e-04 | grad 2.34 | tok/s 59621
step    410 | loss 1.7240 | lr 2.94e-04 | grad 1.79 | tok/s 56975
step    420 | loss 1.8793 | lr 2.74e-04 | grad 1.16 | tok/s 57326
step    430 | loss 2.0106 | lr 2.42e-04 | grad 1.41 | tok/s 57122
step    440 | loss 1.9934 | lr 2.01e-04 | grad 1.17 | tok/s 58716
step    450 | loss 1.8233 | lr 1.55e-04 | grad 0.63 | tok/s 57809
step    460 | loss 1.7741 | lr 1.09e-04 | grad 0.63 | tok/s 57854
step    470 | loss 1.7570 | lr 6.65e-05 | grad 0.93 | tok/s 58061
step    480 | loss 1.6626 | lr 3.24e-05 | grad 0.59 | tok/s 56685
step    490 | loss 1.6457 | lr 9.84e-06 | grad 0.55 | tok/s 57370
step    500 | loss 2.5772 | lr 1.07e-06 | grad 0.99 | tok/s 59426
step    510 | loss 1.6824 | lr 6.94e-06 | grad 0.62 | tok/s 58249
step    520 | loss 1.7327 | lr 2.69e-05 | grad 0.52 | tok/s 59311
step    530 | loss 2.2147 | lr 5.89e-05 | grad 0.69 | tok/s 58816
step    540 | loss 1.6528 | lr 9.99e-05 | grad 0.89 | tok/s 58226
step    550 | loss 1.5662 | lr 1.46e-04 | grad 0.66 | tok/s 59882
step    560 | loss 1.4310 | lr 1.92e-04 | grad 0.68 | tok/s 60844
step    570 | loss 1.6756 | lr 2.35e-04 | grad 1.71 | tok/s 59769
step    580 | loss 2.0589 | lr 2.69e-04 | grad 1.09 | tok/s 58852
step    590 | loss 2.3221 | lr 2.91e-04 | grad 1.73 | tok/s 57178
step    600 | loss 1.8151 | lr 3.00e-04 | grad 1.50 | tok/s 57879
step    610 | loss 1.7695 | lr 2.94e-04 | grad 1.23 | tok/s 60347
step    620 | loss 1.7312 | lr 2.74e-04 | grad 0.88 | tok/s 57310
step    630 | loss 1.6375 | lr 2.42e-04 | grad 0.81 | tok/s 59591
step    640 | loss 1.9108 | lr 2.01e-04 | grad 0.94 | tok/s 58928
step    650 | loss 1.7166 | lr 1.55e-04 | grad 0.84 | tok/s 58028
