# Job 35: 35
# GPU: 0
# Command: python train.py --level 35 --dim 640 --expansion 2.0 --data data/pile.txt --depth 20 --batch_size 32 --chunk_size 512 --lr 3e-4 --warmup_steps 100 --seed 42 --bf16 --train_minutes 10 --output benchmark_results/all_models_20260119_213946/35
# Started: 2026-01-19T22:20:35.606697
============================================================

Using device: cuda
Output directory: benchmark_results/all_models_20260119_213946/35/level35_100m_20260119_222040
Auto r_h_mode: none (level 35 has bounded/no W_h)
Model: Level 35, 98,506,880 parameters

Starting training from step 0...
Batch size: 32, Chunk size: 512
Gradient accumulation: 1, Effective batch: 32

Time-based training: 10.0 minutes
step     10 | loss 5.1134 | lr 2.70e-05 | grad 7.03 | tok/s 21550
step     20 | loss 3.8587 | lr 5.70e-05 | grad 6.16 | tok/s 59779
step     30 | loss 4.5226 | lr 8.70e-05 | grad 3.59 | tok/s 61869
step     40 | loss 3.3824 | lr 1.17e-04 | grad 2.34 | tok/s 62388
step     50 | loss 2.6741 | lr 1.47e-04 | grad 1.96 | tok/s 62934
step     60 | loss 2.9067 | lr 1.77e-04 | grad 2.55 | tok/s 61651
step     70 | loss 2.5611 | lr 2.07e-04 | grad 2.34 | tok/s 59207
step     80 | loss 2.8834 | lr 2.37e-04 | grad 2.34 | tok/s 60248
step     90 | loss 2.9694 | lr 2.67e-04 | grad 3.00 | tok/s 59074
step    100 | loss 2.5566 | lr 2.97e-04 | grad 1.29 | tok/s 60013
step    110 | loss 2.4707 | lr 6.94e-06 | grad 1.80 | tok/s 56431
step    120 | loss 2.7672 | lr 2.69e-05 | grad 1.06 | tok/s 55930
step    130 | loss 2.5514 | lr 5.89e-05 | grad 0.96 | tok/s 57666
step    140 | loss 2.3275 | lr 9.99e-05 | grad 0.80 | tok/s 57209
step    150 | loss 2.2270 | lr 1.46e-04 | grad 1.60 | tok/s 55201
step    160 | loss 2.1203 | lr 1.92e-04 | grad 1.35 | tok/s 55079
step    170 | loss 2.3310 | lr 2.35e-04 | grad 3.39 | tok/s 57614
step    180 | loss 2.3557 | lr 2.69e-04 | grad 1.23 | tok/s 57266
step    190 | loss 2.1117 | lr 2.91e-04 | grad 1.23 | tok/s 58822
step    200 | loss 1.7677 | lr 3.00e-04 | grad 0.91 | tok/s 58764
